epoch (ms),time (-07:00),elapsed (s),X-Axis (deg/s),Y-Axis (deg/s),Z-Axis (deg/s)
1613180771876,2021-02-13T01:47:22.828Z,103.514,-8.658536911010742,6.463414669036865,-10.0
1613180771917,2021-02-13T01:47:22.830Z,103.555,-5.9146342277526855,7.5,-8.47560977935791
1613180771956,2021-02-13T01:47:22.845Z,103.594,-3.5365853309631348,2.743902444839477,-8.536585807800293
1613180771996,2021-02-13T01:47:22.859Z,103.634,-3.780487775802612,3.9024391174316406,-7.0731706619262695
1613180772035,2021-02-13T01:47:22.888Z,103.67299999999999,-4.2682929039001465,4.329268455505371,-4.45121955871582
1613180772075,2021-02-13T01:47:22.903Z,103.713,-4.695122241973877,2.743902444839477,-1.6463414430618286
1613180772114,2021-02-13T01:47:22.918Z,103.75200000000001,-5.0,2.743902444839477,1.0365853309631348
1613180772155,2021-02-13T01:47:22.921Z,103.79299999999999,-5.121951103210449,4.329268455505371,2.8658537864685063
1613180772195,2021-02-13T01:47:22.934Z,103.833,-5.121951103210449,2.5609755516052246,2.9268293380737305
1613180772235,2021-02-13T01:47:22.949Z,103.87299999999999,-5.792683124542236,2.317073106765747,1.9512195587158203
1613180772274,2021-02-13T01:47:22.964Z,103.912,-5.853658676147461,2.6219513416290283,0.7317073345184326
1613180772314,2021-02-13T01:47:22.978Z,103.95200000000001,-6.341463565826416,2.5609755516052246,-0.18292683362960813
1613180772355,2021-02-13T01:47:22.980Z,103.993,-6.7682929039001465,3.658536672592163,0.12195122241973876
1613180772394,2021-02-13T01:47:22.994Z,104.03200000000001,-6.707317352294923,0.4268292784690857,0.6707317233085632
1613180772434,2021-02-13T01:47:23.009Z,104.072,-6.829268455505371,-0.9146341681480408,1.0365853309631348
1613180772473,2021-02-13T01:47:23.024Z,104.111,-6.95121955871582,-2.987804889678955,1.2195122241973877
1613180772513,2021-02-13T01:47:23.038Z,104.15100000000001,-6.52439022064209,-3.5975611209869385,1.9512195587158203
1613180772552,2021-02-13T01:47:23.053Z,104.19,-5.487804889678955,-8.658536911010742,2.8658537864685063
1613180772593,2021-02-13T01:47:23.055Z,104.23100000000001,-4.5731706619262695,-13.719512939453125,2.9268293380737305
1613180772633,2021-02-13T01:47:23.069Z,104.271,-4.0853657722473145,-16.768293380737305,2.2560975551605225
1613180772673,2021-02-13T01:47:23.083Z,104.311,-4.512195110321045,-17.012195587158207,2.5
1613180772712,2021-02-13T01:47:23.098Z,104.35,-5.54878044128418,-15.792683601379395,3.2317073345184326
1613180772752,2021-02-13T01:47:23.113Z,104.39,-7.7439026832580575,-16.09756088256836,0.5487805008888245
1613180772793,2021-02-13T01:47:23.115Z,104.431,-11.768293380737305,-4.695122241973877,-2.6219513416290283
1613180772832,2021-02-13T01:47:23.130Z,104.47,-12.439024925231935,3.2317073345184326,-0.24390244483947754
1613180772872,2021-02-13T01:47:23.145Z,104.51,-12.865854263305664,3.658536672592163,-1.829268336296081
1613180772911,2021-02-13T01:47:23.159Z,104.54899999999999,-12.62195110321045,-1.1585365533828735,-4.45121955871582
1613180772951,2021-02-13T01:47:23.174Z,104.589,-12.5,-5.670732021331787,-4.756097793579102
1613180772990,2021-02-13T01:47:23.175Z,104.62799999999999,-10.792683601379396,-9.02439022064209,-1.0365853309631348
1613180773031,2021-02-13T01:47:23.190Z,104.669,-8.109756469726562,-17.560976028442386,1.4024389982223509
1613180773071,2021-02-13T01:47:23.204Z,104.709,-5.365853786468506,-25.2439022064209,2.6219513416290283
1613180773111,2021-02-13T01:47:23.218Z,104.749,-2.1951220035552983,-36.463417053222656,2.134146451950073
1613180773150,2021-02-13T01:47:23.233Z,104.788,-0.8536585569381714,-45.0,1.7073171138763428
1613180773190,2021-02-13T01:47:23.248Z,104.82799999999999,-0.4268292784690857,-43.47561264038086,-0.8536585569381714
1613180773231,2021-02-13T01:47:23.279Z,104.869,-0.7317073345184326,-42.560977935791016,-1.4024389982223509
1613180773270,2021-02-13T01:47:23.294Z,104.90799999999999,0.8536585569381714,-43.10975646972656,-1.585365891456604
1613180773310,2021-02-13T01:47:23.309Z,104.948,0.18292683362960813,-31.89024543762207,-1.3414634466171265
1613180773349,2021-02-13T01:47:23.323Z,104.98700000000001,-3.3536586761474614,-13.47560977935791,-1.7073171138763428
1613180773389,2021-02-13T01:47:23.325Z,105.027,-6.890244007110597,0.3658536672592163,-1.6463414430618286
1613180773428,2021-02-13T01:47:23.340Z,105.066,-6.890244007110597,7.134146690368652,-0.792682945728302
1613180773469,2021-02-13T01:47:23.354Z,105.10700000000001,-5.54878044128418,4.146341323852538,1.0975610017776491
1613180773509,2021-02-13T01:47:23.369Z,105.147,-3.658536672592163,-0.3048780560493469,3.5365853309631348
1613180773548,2021-02-13T01:47:23.383Z,105.186,-2.5,-0.5487805008888245,4.329268455505371
1613180773588,2021-02-13T01:47:23.398Z,105.226,-2.6219513416290283,-2.012195110321045,5.304878234863281
1613180773628,2021-02-13T01:47:23.400Z,105.266,-2.134146451950073,0.6707317233085632,4.634146213531494
1613180773669,2021-02-13T01:47:23.414Z,105.307,-3.9024391174316406,2.9268293380737305,3.1097562313079834
1613180773708,2021-02-13T01:47:23.444Z,105.346,-4.695122241973877,3.1097562313079834,1.7682926654815674
1613180773748,2021-02-13T01:47:23.459Z,105.38600000000001,-4.695122241973877,1.2195122241973877,1.5243902206420898
1613180773787,2021-02-13T01:47:23.473Z,105.425,-6.158536911010742,1.4024389982223509,1.1585365533828735
