epoch (ms),time (-07:00),elapsed (s),X-Axis (deg/s),Y-Axis (deg/s),Z-Axis (deg/s)
1607121727662,2020-12-04T22:43:03.360Z,23.561999999999998,0.18292683362960813,0.8536585569381714,0.060975611209869385
1607121727702,2020-12-04T22:43:03.366Z,23.601999999999997,0.18292683362960813,0.5487805008888245,0.18292683362960813
1607121727741,2020-12-04T22:43:03.373Z,23.641,0.12195122241973876,0.4878048896789551,0.060975611209869385
1607121727781,2020-12-04T22:43:03.376Z,23.680999999999997,0.18292683362960813,0.6097561120986938,-0.12195122241973876
1607121727820,2020-12-04T22:43:03.384Z,23.72,0.18292683362960813,-0.060975611209869385,0.060975611209869385
1607121727860,2020-12-04T22:43:03.389Z,23.76,0.24390244483947754,0.0,0.0
1607121727900,2020-12-04T22:43:03.391Z,23.8,0.3048780560493469,0.6097561120986938,-0.060975611209869385
1607121727939,2020-12-04T22:43:03.393Z,23.839000000000002,0.060975611209869385,0.0,-0.060975611209869385
1607121727979,2020-12-04T22:43:03.409Z,23.879,-0.060975611209869385,-0.18292683362960813,-0.060975611209869385
1607121728020,2020-12-04T22:43:03.411Z,23.92,0.12195122241973876,0.12195122241973876,-0.12195122241973876
1607121728059,2020-12-04T22:43:03.412Z,23.959,0.060975611209869385,-0.4878048896789551,-0.12195122241973876
1607121728099,2020-12-04T22:43:03.420Z,23.999000000000002,-1.3414634466171265,-1.8902438879013064,-1.4634146690368652
1607121728138,2020-12-04T22:43:03.422Z,24.038,0.060975611209869385,-0.6707317233085632,-0.060975611209869385
1607121728178,2020-12-04T22:43:03.425Z,24.078000000000003,0.12195122241973876,-0.24390244483947754,-0.12195122241973876
1607121728217,2020-12-04T22:43:03.442Z,24.116999999999997,0.060975611209869385,-0.4878048896789551,0.12195122241973876
1607121728257,2020-12-04T22:43:03.442Z,24.156999999999996,-0.24390244483947754,-0.24390244483947754,0.12195122241973876
1607121728297,2020-12-04T22:43:03.443Z,24.197,-0.12195122241973876,0.060975611209869385,0.12195122241973876
1607121728336,2020-12-04T22:43:03.452Z,24.236,-0.12195122241973876,-0.24390244483947754,0.12195122241973876
1607121728377,2020-12-04T22:43:03.453Z,24.276999999999997,-0.060975611209869385,-0.4878048896789551,0.18292683362960813
1607121728417,2020-12-04T22:43:03.469Z,24.316999999999997,-0.3658536672592163,-0.9756097793579102,0.12195122241973876
1607121728456,2020-12-04T22:43:03.474Z,24.355999999999998,-0.18292683362960813,-0.7317073345184326,0.18292683362960813
1607121728496,2020-12-04T22:43:03.475Z,24.396,-0.24390244483947754,-0.6707317233085632,0.12195122241973876
1607121728535,2020-12-04T22:43:03.480Z,24.435,-0.18292683362960813,-0.5487805008888245,0.18292683362960813
1607121728575,2020-12-04T22:43:03.482Z,24.475,-0.18292683362960813,-0.12195122241973876,0.060975611209869385
1607121728614,2020-12-04T22:43:03.484Z,24.514,-0.18292683362960813,0.12195122241973876,0.24390244483947754
1607121728654,2020-12-04T22:43:03.498Z,24.554000000000002,-0.24390244483947754,0.4268292784690857,0.24390244483947754
1607121728693,2020-12-04T22:43:03.500Z,24.593000000000004,-0.12195122241973876,0.6707317233085632,0.18292683362960813
1607121728733,2020-12-04T22:43:03.502Z,24.633000000000003,-0.12195122241973876,0.7317073345184326,0.24390244483947754
1607121728773,2020-12-04T22:43:03.522Z,24.673000000000002,-0.24390244483947754,0.9756097793579102,0.3658536672592163
1607121728812,2020-12-04T22:43:03.522Z,24.712,-0.12195122241973876,1.1585365533828735,0.24390244483947754
1607121728853,2020-12-04T22:43:03.525Z,24.753,-0.12195122241973876,0.8536585569381714,0.18292683362960813
1607121728893,2020-12-04T22:43:03.526Z,24.793000000000003,-0.24390244483947754,0.9146341681480408,0.3048780560493469
1607121728932,2020-12-04T22:43:03.534Z,24.831999999999997,-0.24390244483947754,1.1585365533828735,0.24390244483947754
1607121728972,2020-12-04T22:43:03.542Z,24.872,-0.18292683362960813,1.2195122241973877,0.3048780560493469
1607121729011,2020-12-04T22:43:03.543Z,24.910999999999998,-0.12195122241973876,0.4878048896789551,0.3048780560493469
1607121729051,2020-12-04T22:43:03.545Z,24.951,-0.3048780560493469,0.4268292784690857,0.3048780560493469
1607121729090,2020-12-04T22:43:03.556Z,24.99,-0.3048780560493469,0.7317073345184326,0.18292683362960813
1607121729130,2020-12-04T22:43:03.558Z,25.03,-0.3048780560493469,1.3414634466171265,0.3048780560493469
1607121729170,2020-12-04T22:43:03.573Z,25.07,-0.3048780560493469,1.585365891456604,0.3048780560493469
1607121729209,2020-12-04T22:43:03.578Z,25.109,-0.3048780560493469,1.9512195587158203,0.4878048896789551
1607121729249,2020-12-04T22:43:03.579Z,25.149,-0.24390244483947754,1.7073171138763428,0.4268292784690857
1607121729290,2020-12-04T22:43:03.586Z,25.19,-0.3048780560493469,2.1951220035552983,0.4878048896789551
1607121729329,2020-12-04T22:43:03.588Z,25.229,-0.3658536672592163,2.073170661926269,0.6097561120986938
1607121729369,2020-12-04T22:43:03.616Z,25.269000000000002,-0.18292683362960813,1.829268336296081,0.4268292784690857
1607121729408,2020-12-04T22:43:03.618Z,25.308000000000003,0.0,2.134146451950073,0.4268292784690857
1607121729448,2020-12-04T22:43:03.629Z,25.348000000000003,0.060975611209869385,1.2195122241973877,0.18292683362960813
1607121729487,2020-12-04T22:43:03.636Z,25.386999999999997,0.3658536672592163,1.4024389982223509,0.18292683362960813
1607121729527,2020-12-04T22:43:03.637Z,25.427,0.8536585569381714,0.792682945728302,-0.12195122241973876
