epoch (ms),time (-07:00),elapsed (s),X-Axis (deg/s),Y-Axis (deg/s),Z-Axis (deg/s)
1613665111957,2021-02-18T16:19:40.621Z,55.1,3.968834638595581,2.6653118133544917,2.151761531829834
1613665111997,2021-02-18T16:19:40.636Z,55.14,1.4078590869903564,2.726287364959717,4.651762008666992
1613665112036,2021-02-18T16:19:40.638Z,55.178999999999995,-8.53116512298584,6.933604717254639,7.7615180015563965
1613665112077,2021-02-18T16:19:40.640Z,55.22,-6.214092254638673,8.092140197753906,10.44444465637207
1613665112117,2021-02-18T16:19:40.652Z,55.26,1.7127370834350586,0.4092141091823578,7.212737560272218
1613665112156,2021-02-18T16:19:40.654Z,55.299,-0.9092141389846802,1.1409214735031128,-3.4579946994781494
1613665112196,2021-02-18T16:19:40.656Z,55.339,-6.45799446105957,3.092140913009644,-15.348238945007324
1613665112236,2021-02-18T16:19:40.668Z,55.379,2.139566421508789,2.2994580268859863,-19.433603286743164
1613665112275,2021-02-18T16:19:40.670Z,55.418,1.3468834161758425,1.8116531372070312,-18.031164169311523
1613665112315,2021-02-18T16:19:40.673Z,55.458,-7.128726005554199,-0.07859078794717789,-14.372629165649414
1613665112354,2021-02-18T16:19:40.683Z,55.497,-3.897019147872925,3.031165361404419,-4.00677490234375
1613665112394,2021-02-18T16:19:40.698Z,55.537,-6.2750678062438965,2.2994580268859863,6.6029815673828125
1613665112433,2021-02-18T16:19:40.700Z,55.576,-0.17750677466392514,4.555555820465088,16.663957595825195
1613665112473,2021-02-18T16:19:40.711Z,55.61600000000001,1.5298103094100952,-1.2371273040771484,21.23712921142578
1613665112514,2021-02-18T16:19:40.713Z,55.657,-2.372628688812256,2.9701898097991943,16.237129211425778
1613665112553,2021-02-18T16:19:40.716Z,55.696000000000005,-2.494580030441284,4.6165313720703125,8.554200172424316
1613665112593,2021-02-18T16:19:40.727Z,55.736000000000004,0.00542005430907011,1.5677506923675537,-2.543360471725464
1613665112633,2021-02-18T16:19:40.729Z,55.776,1.956639528274536,2.7872629165649414,-7.665311813354492
1613665112672,2021-02-18T16:19:40.732Z,55.815,-1.8848239183425903,3.945799350738525,-6.140921115875244
1613665112712,2021-02-18T16:19:40.742Z,55.855,4.273713111877441,1.3848239183425903,-2.421409368515014
1613665112751,2021-02-18T16:19:40.744Z,55.894,0.4322493374347687,4.189702033996582,-0.7140921354293823
1613665112791,2021-02-18T16:19:40.746Z,55.934,4.029810428619385,3.6409215927124015,0.2005420029163361
1613665112830,2021-02-18T16:19:40.757Z,55.973,-3.1653118133544917,5.1043362617492685,-4.311653137207031
1613665112870,2021-02-18T16:19:40.760Z,56.013000000000005,0.4932249486446381,7.299458026885986,1.8468834161758425
1613665112909,2021-02-18T16:19:40.771Z,56.052,9.39566421508789,-5.871273994445801,-0.95799458026886
