epoch (ms),time (-07:00),elapsed (s),Pressure (Pa)
1613076341237,2021-02-11T20:48:42.042Z,0.204,99556.888671875
1613076341315,2021-02-11T20:48:42.058Z,0.282,99557.771484375
1613076341392,2021-02-11T20:48:42.087Z,0.359,99557.787109375
1613076341470,2021-02-11T20:48:42.104Z,0.437,99558.021484375
1613076341547,2021-02-11T20:48:42.148Z,0.514,99558.287109375
1613076341625,2021-02-11T20:48:42.177Z,0.592,99559.380859375
1613076341703,2021-02-11T20:48:42.194Z,0.67,99559.615234375
1613076341780,2021-02-11T20:48:42.209Z,0.747,99559.193359375
1613076341858,2021-02-11T20:48:42.238Z,0.825,99560.287109375
1613076341936,2021-02-11T20:48:42.267Z,0.903,99560.724609375
1613076342013,2021-02-11T20:48:42.284Z,0.98,99561.169921875
1613076342091,2021-02-11T20:48:42.343Z,1.058,99560.740234375
1613076342169,2021-02-11T20:48:42.372Z,1.136,99561.193359375
1613076342246,2021-02-11T20:48:42.388Z,1.213,99562.974609375
1613076342324,2021-02-11T20:48:42.417Z,1.291,99562.755859375
1613076342401,2021-02-11T20:48:42.434Z,1.368,99562.544921875
1613076342479,2021-02-11T20:48:42.463Z,1.446,99562.990234375
1613076342558,2021-02-11T20:48:42.492Z,1.525,99563.646484375
1613076342636,2021-02-11T20:48:42.509Z,1.603,99563.427734375
1613076342713,2021-02-11T20:48:42.552Z,1.68,99563.224609375
1613076342791,2021-02-11T20:48:42.569Z,1.758,99564.521484375
1613076342869,2021-02-11T20:48:42.597Z,1.836,99563.662109375
1613076342946,2021-02-11T20:48:42.627Z,1.913,99564.318359375
1613076343024,2021-02-11T20:48:42.643Z,1.991,99564.099609375
1613076343102,2021-02-11T20:48:42.672Z,2.069,99564.755859375
1613076343179,2021-02-11T20:48:42.688Z,2.146,99563.888671875
1613076343257,2021-02-11T20:48:42.717Z,2.224,99565.201171875
1613076343335,2021-02-11T20:48:42.734Z,2.302,99565.201171875
1613076343412,2021-02-11T20:48:42.762Z,2.379,99564.333984375
1613076343490,2021-02-11T20:48:42.779Z,2.457,99564.990234375
1613076343568,2021-02-11T20:48:42.809Z,2.535,99565.638671875
1613076343645,2021-02-11T20:48:42.837Z,2.612,99565.638671875
1613076343723,2021-02-11T20:48:42.867Z,2.69,99565.638671875
1613076343800,2021-02-11T20:48:42.882Z,2.767,99566.294921875
1613076343878,2021-02-11T20:48:42.899Z,2.845,99566.294921875
1613076343956,2021-02-11T20:48:42.927Z,2.923,99566.294921875
1613076344033,2021-02-11T20:48:42.957Z,3,99565.427734375
1613076344111,2021-02-11T20:48:42.973Z,3.078,99565.427734375
1613076344189,2021-02-11T20:48:43.002Z,3.156,99566.083984375
1613076344266,2021-02-11T20:48:43.019Z,3.233,99566.083984375
1613076344344,2021-02-11T20:48:43.048Z,3.311,99566.083984375
1613076344422,2021-02-11T20:48:43.064Z,3.389,99566.083984375
1613076344499,2021-02-11T20:48:43.093Z,3.466,99566.083984375
1613076344577,2021-02-11T20:48:43.122Z,3.544,99566.083984375
1613076344654,2021-02-11T20:48:43.139Z,3.621,99566.083984375
1613076344734,2021-02-11T20:48:43.167Z,3.701,99566.740234375
1613076344811,2021-02-11T20:48:43.197Z,3.778,99566.083984375
1613076344889,2021-02-11T20:48:43.213Z,3.856,99566.083984375
1613076344966,2021-02-11T20:48:43.242Z,3.933,99566.083984375
1613076345044,2021-02-11T20:48:43.259Z,4.011,99566.740234375
1613076345122,2021-02-11T20:48:43.288Z,4.089,99566.740234375
1613076345199,2021-02-11T20:48:43.348Z,4.166,99566.740234375
1613076345277,2021-02-11T20:48:43.377Z,4.244,99566.083984375
1613076345355,2021-02-11T20:48:43.393Z,4.322,99565.216796875
1613076345432,2021-02-11T20:48:43.422Z,4.399,99565.216796875
1613076345510,2021-02-11T20:48:43.439Z,4.477,99566.083984375
1613076345588,2021-02-11T20:48:43.467Z,4.555,99566.083984375
1613076345665,2021-02-11T20:48:43.497Z,4.632,99566.083984375
1613076345743,2021-02-11T20:48:43.512Z,4.71,99566.083984375
1613076345820,2021-02-11T20:48:43.529Z,4.787,99566.083984375
1613076345898,2021-02-11T20:48:43.557Z,4.865,99566.083984375
1613076345976,2021-02-11T20:48:43.587Z,4.943,99566.083984375
1613076346053,2021-02-11T20:48:43.603Z,5.02,99566.083984375
1613076346131,2021-02-11T20:48:43.632Z,5.098,99566.083984375
1613076346209,2021-02-11T20:48:43.649Z,5.176,99566.083984375
1613076346286,2021-02-11T20:48:43.678Z,5.253,99566.083984375
1613076346364,2021-02-11T20:48:43.707Z,5.331,99566.083984375
1613076346442,2021-02-11T20:48:43.724Z,5.409,99566.083984375
1613076346519,2021-02-11T20:48:43.752Z,5.486,99566.083984375
1613076346597,2021-02-11T20:48:43.782Z,5.564,99566.083984375
1613076346674,2021-02-11T20:48:43.798Z,5.641,99566.083984375
1613076346752,2021-02-11T20:48:43.827Z,5.719,99566.083984375
1613076346830,2021-02-11T20:48:43.844Z,5.797,99566.083984375
1613076346907,2021-02-11T20:48:43.872Z,5.874,99566.083984375
1613076346985,2021-02-11T20:48:43.888Z,5.952,99566.083984375
1613076347063,2021-02-11T20:48:43.917Z,6.03,99566.083984375
1613076347140,2021-02-11T20:48:43.934Z,6.107,99566.083984375
1613076347218,2021-02-11T20:48:43.963Z,6.185,99566.083984375
1613076347296,2021-02-11T20:48:43.979Z,6.263,99566.083984375
1613076347373,2021-02-11T20:48:44.008Z,6.34,99566.083984375
1613076347451,2021-02-11T20:48:44.037Z,6.418,99566.083984375
1613076347528,2021-02-11T20:48:44.054Z,6.495,99566.083984375
1613076347606,2021-02-11T20:48:44.082Z,6.573,99566.740234375
1613076347684,2021-02-11T20:48:44.112Z,6.651,99566.740234375
1613076347761,2021-02-11T20:48:44.128Z,6.728,99566.740234375
1613076347839,2021-02-11T20:48:44.157Z,6.806,99566.740234375
1613076347917,2021-02-11T20:48:44.174Z,6.884,99566.083984375
1613076347994,2021-02-11T20:48:44.203Z,6.961,99566.083984375
1613076348072,2021-02-11T20:48:44.232Z,7.039,99566.083984375
1613076348150,2021-02-11T20:48:44.249Z,7.117,99566.083984375
1613076348227,2021-02-11T20:48:44.277Z,7.194,99566.083984375
1613076348305,2021-02-11T20:48:44.294Z,7.272,99565.427734375
1613076348382,2021-02-11T20:48:44.353Z,7.349,99565.427734375
1613076348460,2021-02-11T20:48:44.369Z,7.427,99565.427734375
1613076348538,2021-02-11T20:48:44.398Z,7.505,99565.427734375
1613076348615,2021-02-11T20:48:44.427Z,7.582,99565.427734375
1613076348693,2021-02-11T20:48:44.444Z,7.66,99565.427734375
1613076348771,2021-02-11T20:48:44.472Z,7.738,99565.638671875
1613076348848,2021-02-11T20:48:44.489Z,7.815,99565.638671875
1613076348926,2021-02-11T20:48:44.517Z,7.893,99565.638671875
1613076349004,2021-02-11T20:48:44.547Z,7.971,99565.638671875
1613076349081,2021-02-11T20:48:44.563Z,8.048,99565.638671875
1613076349159,2021-02-11T20:48:44.592Z,8.126,99565.638671875
1613076349236,2021-02-11T20:48:44.609Z,8.203,99564.990234375
1613076349314,2021-02-11T20:48:44.638Z,8.281,99565.638671875
1613076349392,2021-02-11T20:48:44.667Z,8.359,99565.638671875
1613076349469,2021-02-11T20:48:44.684Z,8.436,99564.771484375
1613076349547,2021-02-11T20:48:44.712Z,8.514,99564.771484375
1613076349625,2021-02-11T20:48:44.729Z,8.592,99564.771484375
1613076349702,2021-02-11T20:48:44.757Z,8.669,99564.771484375
1613076349780,2021-02-11T20:48:44.787Z,8.747,99564.771484375
1613076349858,2021-02-11T20:48:44.804Z,8.825,99564.771484375
1613076349935,2021-02-11T20:48:44.833Z,8.902,99564.123046875
1613076350013,2021-02-11T20:48:44.849Z,8.98,99564.123046875
1613076350090,2021-02-11T20:48:44.878Z,9.057,99564.123046875
1613076350168,2021-02-11T20:48:44.907Z,9.135,99564.123046875
1613076350246,2021-02-11T20:48:44.924Z,9.213,99564.123046875
1613076350323,2021-02-11T20:48:44.952Z,9.29,99564.123046875
1613076350401,2021-02-11T20:48:44.969Z,9.368,99564.123046875
1613076350479,2021-02-11T20:48:44.997Z,9.446,99563.466796875
1613076350556,2021-02-11T20:48:45.027Z,9.523,99564.990234375
1613076350634,2021-02-11T20:48:45.043Z,9.601,99564.333984375
1613076350712,2021-02-11T20:48:45.074Z,9.679,99564.333984375
1613076350789,2021-02-11T20:48:45.089Z,9.756,99564.333984375
1613076350867,2021-02-11T20:48:45.132Z,9.834,99564.333984375
1613076350944,2021-02-11T20:48:45.149Z,9.911,99564.333984375
1613076351022,2021-02-11T20:48:45.178Z,9.989,99564.333984375
1613076351100,2021-02-11T20:48:45.207Z,10.067,99564.333984375
1613076351177,2021-02-11T20:48:45.224Z,10.144,99564.333984375
1613076351255,2021-02-11T20:48:45.252Z,10.222,99564.333984375
1613076351333,2021-02-11T20:48:45.282Z,10.3,99565.201171875
1613076351410,2021-02-11T20:48:45.298Z,10.377,99565.201171875
1613076351488,2021-02-11T20:48:45.357Z,10.455,99565.201171875
1613076351566,2021-02-11T20:48:45.373Z,10.533,99565.201171875
1613076351643,2021-02-11T20:48:45.402Z,10.61,99565.201171875
1613076351721,2021-02-11T20:48:45.419Z,10.688,99565.201171875
1613076351798,2021-02-11T20:48:45.447Z,10.765,99565.201171875
1613076351876,2021-02-11T20:48:45.477Z,10.843,99565.201171875
1613076351954,2021-02-11T20:48:45.492Z,10.921,99565.201171875
1613076352031,2021-02-11T20:48:45.522Z,10.998,99565.201171875
1613076352109,2021-02-11T20:48:45.538Z,11.076,99565.201171875
1613076352187,2021-02-11T20:48:45.567Z,11.154,99565.201171875
1613076352264,2021-02-11T20:48:45.583Z,11.231,99565.201171875
1613076352342,2021-02-11T20:48:45.612Z,11.309,99565.201171875
1613076352420,2021-02-11T20:48:45.629Z,11.387,99565.201171875
1613076352497,2021-02-11T20:48:45.658Z,11.464,99565.201171875
1613076352575,2021-02-11T20:48:45.702Z,11.542,99565.201171875
1613076352652,2021-02-11T20:48:45.719Z,11.619,99565.201171875
1613076352730,2021-02-11T20:48:45.747Z,11.697,99565.201171875
1613076352808,2021-02-11T20:48:45.777Z,11.775,99565.201171875
1613076352885,2021-02-11T20:48:45.793Z,11.852,99564.544921875
1613076352963,2021-02-11T20:48:45.822Z,11.93,99564.544921875
1613076353041,2021-02-11T20:48:45.839Z,12.008,99564.544921875
1613076353118,2021-02-11T20:48:45.867Z,12.085,99564.544921875
1613076353196,2021-02-11T20:48:45.884Z,12.163,99564.544921875
1613076353274,2021-02-11T20:48:45.913Z,12.241,99564.544921875
1613076353351,2021-02-11T20:48:45.942Z,12.318,99563.888671875
1613076353429,2021-02-11T20:48:45.959Z,12.396,99563.888671875
1613076353508,2021-02-11T20:48:45.974Z,12.475,99564.544921875
1613076353586,2021-02-11T20:48:46.003Z,12.553,99564.544921875
1613076353663,2021-02-11T20:48:46.033Z,12.63,99563.888671875
1613076353741,2021-02-11T20:48:46.062Z,12.708,99563.888671875
1613076353818,2021-02-11T20:48:46.082Z,12.785,99563.888671875
1613076353896,2021-02-11T20:48:46.120Z,12.863,99563.888671875
1613076353974,2021-02-11T20:48:46.137Z,12.941,99563.888671875
1613076354051,2021-02-11T20:48:46.154Z,13.018,99563.888671875
1613076354129,2021-02-11T20:48:46.182Z,13.096,99563.888671875
1613076354207,2021-02-11T20:48:46.212Z,13.174,99563.888671875
1613076354284,2021-02-11T20:48:46.243Z,13.251,99563.888671875
1613076354362,2021-02-11T20:48:46.272Z,13.329,99563.888671875
1613076354440,2021-02-11T20:48:46.289Z,13.407,99563.240234375
1613076354517,2021-02-11T20:48:46.318Z,13.484,99563.240234375
1613076354595,2021-02-11T20:48:46.364Z,13.562,99563.240234375
1613076354672,2021-02-11T20:48:46.392Z,13.639,99562.583984375
1613076354750,2021-02-11T20:48:46.408Z,13.717,99563.240234375
1613076354828,2021-02-11T20:48:46.437Z,13.795,99563.240234375
1613076354905,2021-02-11T20:48:46.457Z,13.872,99564.099609375
1613076354983,2021-02-11T20:48:46.483Z,13.95,99564.099609375
1613076355061,2021-02-11T20:48:46.499Z,14.028,99564.099609375
1613076355138,2021-02-11T20:48:46.527Z,14.105,99564.099609375
1613076355216,2021-02-11T20:48:46.557Z,14.183,99564.099609375
1613076355294,2021-02-11T20:48:46.573Z,14.261,99564.099609375
1613076355371,2021-02-11T20:48:46.603Z,14.338,99564.099609375
1613076355449,2021-02-11T20:48:46.619Z,14.416,99563.451171875
1613076355526,2021-02-11T20:48:46.648Z,14.493,99563.451171875
1613076355604,2021-02-11T20:48:46.677Z,14.571,99563.451171875
1613076355682,2021-02-11T20:48:46.694Z,14.649,99563.451171875
1613076355759,2021-02-11T20:48:46.722Z,14.726,99563.451171875
1613076355837,2021-02-11T20:48:46.752Z,14.804,99563.451171875
1613076355915,2021-02-11T20:48:46.768Z,14.882,99563.451171875
1613076355992,2021-02-11T20:48:46.812Z,14.959,99563.662109375
1613076356070,2021-02-11T20:48:46.828Z,15.037,99563.662109375
1613076356148,2021-02-11T20:48:46.857Z,15.115,99563.662109375
1613076356225,2021-02-11T20:48:46.873Z,15.192,99563.662109375
1613076356303,2021-02-11T20:48:46.902Z,15.27,99563.662109375
