epoch (ms),time (-07:00),elapsed (s),X-Axis (T),Y-Axis (T),Z-Axis (T)
1613073059066,2021-02-11T19:51:30.241Z,71.413,-0.13858695328235626,-25.89402198791504,21.913043975830078
1613073059106,2021-02-11T19:51:30.244Z,71.453,-0.8885869383811951,-26.64402198791504,21.538043975830078
1613073059145,2021-02-11T19:51:30.255Z,71.492,-0.5135869383811951,-25.51902198791504,21.913043975830078
1613073059185,2021-02-11T19:51:30.257Z,71.532,-2.0135869979858403,-37.394020080566406,21.475543975830078
1613073059225,2021-02-11T19:51:30.259Z,71.572,-0.8885869383811951,-25.51902198791504,19.850543975830078
1613073059264,2021-02-11T19:51:30.271Z,71.611,-0.20108695328235626,-25.89402198791504,21.475543975830078
1613073059304,2021-02-11T19:51:30.273Z,71.65100000000001,-0.13858695328235626,-25.14402198791504,20.725543975830078
1613073059343,2021-02-11T19:51:30.285Z,71.69,-0.8885869383811951,-26.26902198791504,21.038043975830078
1613073059383,2021-02-11T19:51:30.300Z,71.73,-0.20108695328235626,-25.14402198791504,23.100543975830078
1613073059422,2021-02-11T19:51:30.303Z,71.76899999999999,0.17391304671764374,-24.01902198791504,19.850543975830078
1613073059463,2021-02-11T19:51:30.305Z,71.81,-0.8885869383811951,-24.76902198791504,22.725543975830078
1613073059503,2021-02-11T19:51:30.315Z,71.85,-0.5135869383811951,-24.76902198791504,22.663043975830078
1613073059542,2021-02-11T19:51:30.317Z,71.889,0.17391304671764374,-25.51902198791504,21.038043975830078
1613073059582,2021-02-11T19:51:30.329Z,71.929,-0.8885869383811951,-24.39402198791504,22.288043975830078
1613073059621,2021-02-11T19:51:30.331Z,71.968,-0.5135869383811951,-37.769020080566406,22.288043975830078
1613073059661,2021-02-11T19:51:30.333Z,72.008,-0.5135869383811951,-26.26902198791504,21.100543975830078
1613073059701,2021-02-11T19:51:30.344Z,72.048,-0.8885869383811951,-25.14402198791504,21.100543975830078
1613073059740,2021-02-11T19:51:30.360Z,72.087,-1.2635869979858398,-25.89402198791504,19.850543975830078
1613073059780,2021-02-11T19:51:30.362Z,72.127,-0.5135869383811951,-24.76902198791504,20.288043975830078
1613073059819,2021-02-11T19:51:30.365Z,72.166,-0.8885869383811951,-25.89402198791504,21.100543975830078
1613073059859,2021-02-11T19:51:30.375Z,72.206,-0.20108695328235626,-26.26902198791504,20.663043975830078
1613073059898,2021-02-11T19:51:30.378Z,72.245,-1.2635869979858398,-27.01902198791504,19.475543975830078
1613073059939,2021-02-11T19:51:30.389Z,72.286,-0.8885869383811951,-25.14402198791504,21.475543975830078
1613073059979,2021-02-11T19:51:30.391Z,72.32600000000001,-0.8885869383811951,-27.76902198791504,21.913043975830078
1613073060018,2021-02-11T19:51:30.393Z,72.365,-0.8885869383811951,-26.26902198791504,21.913043975830078
1613073060058,2021-02-11T19:51:30.405Z,72.405,-0.5135869383811951,-27.01902198791504,22.725543975830078
1613073060098,2021-02-11T19:51:30.420Z,72.445,-0.5135869383811951,-24.76902198791504,22.288043975830078
1613073060137,2021-02-11T19:51:30.435Z,72.484,-0.13858695328235626,-27.39402198791504,23.163043975830078
1613073060177,2021-02-11T19:51:30.437Z,72.524,-0.5135869383811951,-32.58152008056641,23.100543975830078
1613073060216,2021-02-11T19:51:30.440Z,72.563,-1.2635869979858398,-27.01902198791504,22.725543975830078
1613073060256,2021-02-11T19:51:30.451Z,72.60300000000001,0.5489130616188049,-25.14402198791504,24.350543975830078
1613073060295,2021-02-11T19:51:30.453Z,72.642,0.9239130616188048,-27.39402198791504,23.538043975830078
1613073060335,2021-02-11T19:51:30.455Z,72.682,0.5489130616188049,-24.76902198791504,24.725543975830078
1613073060374,2021-02-11T19:51:30.466Z,72.721,0.17391304671764374,-25.51902198791504,26.350543975830078
1613073060414,2021-02-11T19:51:30.468Z,72.76100000000001,-0.20108695328235626,-27.01902198791504,24.725543975830078
1613073060455,2021-02-11T19:51:30.479Z,72.80199999999999,0.17391304671764374,-26.64402198791504,25.975543975830078
1613073060495,2021-02-11T19:51:30.482Z,72.842,1.2989130020141602,-24.76902198791504,25.538043975830078
1613073060534,2021-02-11T19:51:30.484Z,72.881,0.17391304671764374,-25.14402198791504,25.913043975830078
1613073060574,2021-02-11T19:51:30.495Z,72.921,0.9239130616188048,-27.01902198791504,26.413043975830078
1613073060613,2021-02-11T19:51:30.497Z,72.96,0.17391304671764374,-38.894020080566406,26.413043975830078
1613073060653,2021-02-11T19:51:30.499Z,73.0,1.2989130020141602,-25.51902198791504,26.413043975830078
1613073060692,2021-02-11T19:51:30.510Z,73.039,0.5489130616188049,-25.14402198791504,27.163043975830078
1613073060732,2021-02-11T19:51:30.513Z,73.079,0.9239130616188048,-25.14402198791504,25.600543975830078
1613073060771,2021-02-11T19:51:30.515Z,73.118,0.5489130616188049,-25.51902198791504,26.788043975830078
1613073060811,2021-02-11T19:51:30.526Z,73.158,0.9239130616188048,-25.14402198791504,27.163043975830078
1613073060850,2021-02-11T19:51:30.528Z,73.197,1.6739130020141602,-24.39402198791504,25.913043975830078
1613073060890,2021-02-11T19:51:30.539Z,73.237,1.2989130020141602,-25.51902198791504,25.538043975830078
1613073060931,2021-02-11T19:51:30.541Z,73.278,1.2989130020141602,-24.39402198791504,26.788043975830078
1613073060971,2021-02-11T19:51:30.570Z,73.318,1.2989130020141602,-27.39402198791504,25.100543975830078
1613073061010,2021-02-11T19:51:30.572Z,73.357,1.2989130020141602,-24.76902198791504,25.600543975830078
1613073061050,2021-02-11T19:51:30.584Z,73.39699999999999,1.6739130020141602,-26.26902198791504,26.413043975830078
1613073061089,2021-02-11T19:51:30.586Z,73.436,1.6739130020141602,-27.39402198791504,23.913043975830078
1613073061129,2021-02-11T19:51:30.588Z,73.476,2.0489130020141597,-25.51902198791504,25.538043975830078
1613073061168,2021-02-11T19:51:30.599Z,73.515,2.42391300201416,-34.45652008056641,25.538043975830078
1613073061208,2021-02-11T19:51:30.602Z,73.555,2.0489130020141597,-25.89402198791504,23.913043975830078
1613073061247,2021-02-11T19:51:30.604Z,73.594,2.42391300201416,-25.89402198791504,24.725543975830078
1613073061287,2021-02-11T19:51:30.615Z,73.634,3.17391300201416,-26.64402198791504,24.725543975830078
1613073061327,2021-02-11T19:51:30.617Z,73.67399999999999,1.6739130020141602,-24.76902198791504,25.163043975830078
1613073061366,2021-02-11T19:51:30.620Z,73.71300000000001,3.17391300201416,-25.14402198791504,25.975543975830078
1613073061407,2021-02-11T19:51:30.630Z,73.75399999999999,2.42391300201416,-25.51902198791504,24.725543975830078
1613073061447,2021-02-11T19:51:30.633Z,73.794,2.0489130020141597,-23.64402198791504,25.538043975830078
1613073061486,2021-02-11T19:51:30.635Z,73.833,2.0489130020141597,-27.01902198791504,25.538043975830078
1613073061526,2021-02-11T19:51:30.646Z,73.873,2.42391300201416,-27.76902198791504,24.725543975830078
1613073061565,2021-02-11T19:51:30.648Z,73.91199999999999,1.6739130020141602,-29.64402198791504,25.975543975830078
1613073061605,2021-02-11T19:51:30.660Z,73.952,2.42391300201416,-47.456520080566406,24.788043975830078
1613073061644,2021-02-11T19:51:30.675Z,73.991,2.0489130020141597,-29.26902198791504,25.163043975830078
1613073061684,2021-02-11T19:51:30.678Z,74.031,1.2989130020141602,-33.33152008056641,24.350543975830078
1613073061724,2021-02-11T19:51:30.689Z,74.071,1.2989130020141602,-32.20652008056641,23.913043975830078
1613073061763,2021-02-11T19:51:30.692Z,74.11,2.42391300201416,-32.95652008056641,24.350543975830078
1613073061803,2021-02-11T19:51:30.694Z,74.15,1.2989130020141602,-31.45652198791504,25.163043975830078
1613073061842,2021-02-11T19:51:30.705Z,74.189,1.2989130020141602,-29.26902198791504,23.538043975830078
1613073061883,2021-02-11T19:51:30.708Z,74.23,1.6739130020141602,-28.89402198791504,25.163043975830078
1613073061923,2021-02-11T19:51:30.719Z,74.27,2.0489130020141597,-29.26902198791504,23.975543975830078
1613073061962,2021-02-11T19:51:30.721Z,74.309,2.42391300201416,-24.76902198791504,24.725543975830078
1613073062002,2021-02-11T19:51:30.724Z,74.34899999999999,1.2989130020141602,-26.26902198791504,24.288043975830078
1613073062041,2021-02-11T19:51:30.735Z,74.388,2.79891300201416,-26.26902198791504,25.538043975830078
1613073062081,2021-02-11T19:51:30.737Z,74.428,2.42391300201416,-26.26902198791504,22.725543975830078
1613073062121,2021-02-11T19:51:30.739Z,74.468,2.0489130020141597,-24.01902198791504,23.913043975830078
1613073062160,2021-02-11T19:51:30.750Z,74.507,0.9239130616188048,-25.14402198791504,23.913043975830078
