epoch (ms),time (-07:00),elapsed (s),X-Axis (g),Y-Axis (g),Z-Axis (g)
1613058888446,2021-02-11T15:55:47.681Z,38.178000000000004,-0.0793515145778656,-0.7234584093093872,0.7389380931854248
1613058888486,2021-02-11T15:55:47.695Z,38.218,-0.0871640145778656,-0.7290736436843872,0.7421119213104248
1613058888525,2021-02-11T15:55:47.697Z,38.257,-0.0830136239528656,-0.7342005968093872,0.7399146556854248
1613058888563,2021-02-11T15:55:47.712Z,38.295,-0.0698300302028656,-0.7285853624343872,0.7362525463104248
1613058888603,2021-02-11T15:55:47.742Z,38.335,-0.0505429208278656,-0.7320033311843872,0.7352759838104248
1613058888643,2021-02-11T15:55:47.756Z,38.375,-0.0441952645778656,-0.7185755968093872,0.7455298900604248
1613058888682,2021-02-11T15:55:47.770Z,38.414,-0.0493222177028656,-0.7036830186843872,0.7411353588104248
1613058888722,2021-02-11T15:55:47.785Z,38.454,-0.02441987581551075,-0.7315150499343872,0.7303931713104248
1613058888761,2021-02-11T15:55:47.787Z,38.493,0.005121140275150538,-0.7063685655593872,0.7201392650604248
1613058888801,2021-02-11T15:55:47.802Z,38.533,-0.01050386019051075,-0.7014857530593872,0.7220923900604248
1613058888840,2021-02-11T15:55:47.816Z,38.571999999999996,0.0712832510471344,-0.7141810655593872,0.7030494213104248
1613058888878,2021-02-11T15:55:47.831Z,38.61,0.1259707510471344,-0.7117396593093872,0.7023169994354248
1613058888918,2021-02-11T15:55:47.845Z,38.65,0.1564883291721344,-0.6734095811843872,0.7047584056854248
1613058888957,2021-02-11T15:55:47.847Z,38.689,0.1931094229221344,-0.6983119249343872,0.6949927806854248
1613058888997,2021-02-11T15:55:47.862Z,38.729,0.2543887197971344,-0.6897670030593872,0.6947486400604248
1613058889037,2021-02-11T15:55:47.876Z,38.769,0.2495059072971344,-0.6475306749343872,0.6993873119354248
1613058889076,2021-02-11T15:55:47.891Z,38.808,0.2814883291721344,-0.6326380968093872,0.6976783275604248
1613058889116,2021-02-11T15:55:47.905Z,38.848,0.3095645010471344,-0.5874720811843872,0.7084205150604248
1613058889155,2021-02-11T15:55:47.907Z,38.887,0.4103945791721344,-0.6238490343093872,0.7228248119354248
1613058889193,2021-02-11T15:55:47.922Z,38.925,0.4768008291721344,-0.6443568468093872,0.6988990306854248
1613058889233,2021-02-11T15:55:47.937Z,38.965,0.511468768119812,-0.5957728624343872,0.6425025463104248
1613058889272,2021-02-11T15:55:47.951Z,39.004,0.518792986869812,-0.6353236436843872,0.5743873119354248
1613058889312,2021-02-11T15:55:47.965Z,39.044000000000004,0.559320330619812,-0.6419154405593872,0.5170142650604248
1613058889352,2021-02-11T15:55:47.980Z,39.084,0.569085955619812,-0.6092005968093872,0.4882056713104248
1613058889391,2021-02-11T15:55:47.982Z,39.123000000000005,0.624017596244812,-0.5860072374343872,0.4669654369354248
1613058889431,2021-02-11T15:55:47.997Z,39.163000000000004,0.650873064994812,-0.5618373155593872,0.4926002025604248
1613058889469,2021-02-11T15:55:48.011Z,39.201,0.657220721244812,-0.5254603624343872,0.5238502025604248
1613058889508,2021-02-11T15:55:48.026Z,39.24,0.692621111869812,-0.5127650499343872,0.5077369213104248
1613058889548,2021-02-11T15:55:48.040Z,39.28,0.719232439994812,-0.4925014078617096,0.5287330150604248
1613058889587,2021-02-11T15:55:48.042Z,39.319,0.711175799369812,-0.4304896891117096,0.5384986400604248
1613058889627,2021-02-11T15:55:48.056Z,39.359,0.701898455619812,-0.3870326578617096,0.5731666088104248
1613058889666,2021-02-11T15:55:48.072Z,39.398,0.730707049369812,-0.3704310953617096,0.5560767650604248
1613058889706,2021-02-11T15:55:48.086Z,39.438,0.760492205619812,-0.3460170328617096,0.5258033275604248
1613058889746,2021-02-11T15:55:48.100Z,39.478,0.791498064994812,-0.3181850016117096,0.4991919994354248
1613058889785,2021-02-11T15:55:48.102Z,39.516999999999996,0.804925799369812,-0.3089076578617096,0.4801490306854248
1613058889823,2021-02-11T15:55:48.117Z,39.555,0.827386736869812,-0.2688685953617096,0.4501197338104248
1613058889863,2021-02-11T15:55:48.131Z,39.595,0.823968768119812,-0.2517787516117096,0.4467017650604248
1613058889902,2021-02-11T15:55:48.146Z,39.634,0.873529314994812,-0.2805873453617096,0.4310767650604248
1613058889942,2021-02-11T15:55:48.160Z,39.674,0.900140643119812,-0.2232142835855484,0.4366919994354248
1613058889981,2021-02-11T15:55:48.175Z,39.713,0.876459002494812,-0.2146693617105484,0.4405982494354248
1613058890021,2021-02-11T15:55:48.177Z,39.753,0.861566424369812,-0.1770717054605484,0.4352271556854248
1613058890061,2021-02-11T15:55:48.191Z,39.793,0.897455096244812,-0.1887904554605484,0.3917701244354248
1613058890099,2021-02-11T15:55:48.206Z,39.830999999999996,0.954584002494812,-0.1509486585855484,0.3676002025604248
1613058890138,2021-02-11T15:55:48.221Z,39.87,0.968988299369812,-0.1673060804605484,0.3536841869354248
1613058890178,2021-02-11T15:55:48.235Z,39.91,0.953851580619812,-0.1926967054605484,0.3195044994354248
1613058890217,2021-02-11T15:55:48.237Z,39.949,0.878900408744812,-0.1267787367105484,0.3485572338104248
1613058890257,2021-02-11T15:55:48.251Z,39.989000000000004,0.923089861869812,-0.0821010023355484,0.3331763744354248
1613058890296,2021-02-11T15:55:48.266Z,40.028,1.026605486869812,-0.0545131154358387,0.3197486400604248
