epoch (ms),time (-07:00),elapsed (s),Pressure (Pa)
1613665701683,2021-02-18T16:30:25.768Z,-0.111,99487.1513671875
1613665701760,2021-02-18T16:30:25.772Z,-0.034,99485.6513671875
1613665701838,2021-02-18T16:30:25.786Z,0.044,99484.2841796875
1613665701916,2021-02-18T16:30:25.799Z,0.122,99483.7216796875
1613665701993,2021-02-18T16:30:25.813Z,0.199,99483.1826171875
1613665702071,2021-02-18T16:30:25.818Z,0.277,99481.9482421875
1613665702149,2021-02-18T16:30:25.831Z,0.355,99480.7216796875
1613665702226,2021-02-18T16:30:25.844Z,0.432,99480.2841796875
1613665702304,2021-02-18T16:30:25.858Z,0.51,99479.0498046875
1613665702382,2021-02-18T16:30:25.862Z,0.588,99477.9873046875
1613665702459,2021-02-18T16:30:25.876Z,0.665,99477.6904296875
1613665702537,2021-02-18T16:30:25.889Z,0.743,99476.6201171875
1613665702615,2021-02-18T16:30:25.893Z,0.821,99476.3154296875
1613665702692,2021-02-18T16:30:25.906Z,0.898,99476.0498046875
1613665702770,2021-02-18T16:30:25.919Z,0.976,99474.9560546875
1613665702847,2021-02-18T16:30:25.922Z,1.053,99475.4873046875
1613665702925,2021-02-18T16:30:25.936Z,1.131,99474.9169921875
1613665703003,2021-02-18T16:30:25.950Z,1.209,99474.7841796875
1613665703080,2021-02-18T16:30:25.966Z,1.286,99473.8466796875
1613665703158,2021-02-18T16:30:25.979Z,1.364,99474.3466796875
1613665703236,2021-02-18T16:30:25.984Z,1.442,99473.3779296875
1613665703313,2021-02-18T16:30:25.997Z,1.519,99473.2451171875
1613665703391,2021-02-18T16:30:26.010Z,1.597,99473.7841796875
1613665703469,2021-02-18T16:30:26.023Z,1.675,99473.6123046875
1613665703546,2021-02-18T16:30:26.028Z,1.752,99473.4794921875
1613665703624,2021-02-18T16:30:26.042Z,1.83,99472.6826171875
1613665703701,2021-02-18T16:30:26.099Z,1.907,99472.5498046875
1613665703779,2021-02-18T16:30:26.104Z,1.985,99472.4091796875
