epoch (ms),time (-07:00),elapsed (s),Pressure (Pa)
1613784814403,2021-02-20T01:39:21.982Z,0.232,99577.05305989583
1613784814481,2021-02-20T01:39:21.998Z,0.31,99577.08430989583
1613784814560,2021-02-20T01:39:22.029Z,0.389,99576.28743489583
1613784814637,2021-02-20T01:39:22.057Z,0.466,99576.31868489583
1613784814715,2021-02-20T01:39:22.073Z,0.544,99577.20930989583
1613784814793,2021-02-20T01:39:22.102Z,0.622,99576.58430989583
1613784814870,2021-02-20T01:39:22.131Z,0.699,99576.86555989583
1613784814948,2021-02-20T01:39:22.147Z,0.777,99577.09993489583
1613784815025,2021-02-20T01:39:22.191Z,0.854,99576.67805989583
1613784815103,2021-02-20T01:39:22.207Z,0.932,99576.27180989583
1613784815181,2021-02-20T01:39:22.236Z,1.01,99575.85774739583
1613784815258,2021-02-20T01:39:22.252Z,1.087,99576.95149739583
1613784815336,2021-02-20T01:39:22.282Z,1.165,99575.88118489583
1613784815414,2021-02-20T01:39:22.298Z,1.243,99575.94368489583
1613784815491,2021-02-20T01:39:22.327Z,1.32,99575.74055989583
1613784815569,2021-02-20T01:39:22.356Z,1.398,99576.18587239583
1613784815647,2021-02-20T01:39:22.373Z,1.476,99575.98274739583
1613784815724,2021-02-20T01:39:22.402Z,1.553,99575.56868489583
1613784815802,2021-02-20T01:39:22.431Z,1.631,99575.36555989583
1613784815879,2021-02-20T01:39:22.448Z,1.708,99575.36555989583
1613784815957,2021-02-20T01:39:22.477Z,1.786,99575.14680989583
1613784816035,2021-02-20T01:39:22.493Z,1.864,99575.59212239583
1613784816112,2021-02-20T01:39:22.522Z,1.941,99575.38899739583
1613784816190,2021-02-20T01:39:22.551Z,2.019,99575.20930989583
1613784816268,2021-02-20T01:39:22.571Z,2.097,99575.86555989583
1613784816345,2021-02-20T01:39:22.583Z,2.174,99575.00618489583
1613784816423,2021-02-20T01:39:22.612Z,2.252,99575.45149739583
1613784816501,2021-02-20T01:39:22.641Z,2.33,99575.24837239583
1613784816578,2021-02-20T01:39:22.658Z,2.407,99574.38118489583
1613784816656,2021-02-20T01:39:22.703Z,2.485,99575.03743489583
1613784816733,2021-02-20T01:39:22.732Z,2.562,99575.69368489583
1613784816811,2021-02-20T01:39:22.761Z,2.64,99574.83430989583
1613784816889,2021-02-20T01:39:22.778Z,2.718,99574.83430989583
1613784816966,2021-02-20T01:39:22.807Z,2.795,99574.62337239583
1613784817044,2021-02-20T01:39:22.823Z,2.873,99574.62337239583
1613784817122,2021-02-20T01:39:22.852Z,2.951,99575.27180989583
1613784817199,2021-02-20T01:39:22.882Z,3.028,99574.41243489583
1613784817277,2021-02-20T01:39:22.898Z,3.106,99574.41243489583
1613784817355,2021-02-20T01:39:22.927Z,3.184,99575.06868489583
1613784817432,2021-02-20T01:39:22.956Z,3.261,99575.06868489583
1613784817510,2021-02-20T01:39:22.972Z,3.339,99574.86555989583
1613784817587,2021-02-20T01:39:23.001Z,3.416,99574.86555989583
