epoch (ms),time (-07:00),elapsed (s),X-Axis (deg/s),Y-Axis (deg/s),Z-Axis (deg/s)
1612560301684,2021-02-05T21:26:26.697Z,0.07,-121.8438491821289,-140.47853088378906,-49.27757263183594
1612560301723,2021-02-05T21:26:26.697Z,0.109,-78.12433624267578,-183.52731323242188,-48.78976821899414
1612560301754,2021-02-05T21:26:26.711Z,0.14,-50.380435943603516,-224.99072265625,-66.4117202758789
1612560301792,2021-02-05T21:26:26.725Z,0.178,-31.112144470214844,-209.5029296875,-90.68001556396484
1612560301833,2021-02-05T21:26:26.727Z,0.219,-29.64872932434082,-202.30780029296875,-59.52147674560547
1612560301871,2021-02-05T21:26:26.741Z,0.257,-12.33165454864502,-161.08828735351562,5.905354976654053
1612560301911,2021-02-05T21:26:26.756Z,0.297,-22.880435943603516,-81.63706970214844,8.222429275512695
1612560301950,2021-02-05T21:26:26.771Z,0.336,-13.124337196350098,-200.96633911132812,-6.7165961265563965
1612560301990,2021-02-05T21:26:26.786Z,0.376,-0.5023860335350037,-175.11268615722656,-37.7531852722168
1612560302030,2021-02-05T21:26:26.800Z,0.416,15.412248611450195,-79.13706970214844,-15.984889030456543
1612560302069,2021-02-05T21:26:26.815Z,0.455,9.680541038513184,39.27757263183594,12.4297456741333
1612560302109,2021-02-05T21:26:26.830Z,0.495,-19.89263153076172,95.80196380615234,7.490721225738525
1612560302148,2021-02-05T21:26:26.832Z,0.534,-12.20970344543457,12.143424987792969,2.429745674133301
1612560302188,2021-02-05T21:26:26.861Z,0.574,-14.83165454864502,34.704402923583984,2.429745674133301
1612560302226,2021-02-05T21:26:26.876Z,0.612,-9.099946975708008,5.6800103187561035,11.698039054870605
1612560302265,2021-02-05T21:26:26.890Z,0.651,3.7049310207366943,-8.771209716796875,10.844380378723145
1612560302305,2021-02-05T21:26:26.906Z,0.691,-8.063361167907715,-3.039501667022705,19.13706398010254
1612560302345,2021-02-05T21:26:26.920Z,0.731,7.790297031402588,-79.38096618652344,27.429746627807617
1612560302384,2021-02-05T21:26:26.922Z,0.77,6.44883394241333,-59.5029182434082,7.795598983764648
1612560302415,2021-02-05T21:26:26.951Z,0.801,-11.965800285339355,3.972693681716919,1.1492576599121094
1612560302453,2021-02-05T21:26:26.967Z,0.839,-3.7950689792633057,-50.35657501220703,8.466331481933594
1612560302492,2021-02-05T21:26:27.010Z,0.878,3.5220041275024414,-54.44194030761719,19.624868392944336
1612560302532,2021-02-05T21:26:27.025Z,0.918,-4.953605651855469,44.8873291015625,12.917551040649414
1612560302572,2021-02-05T21:26:27.100Z,0.958,8.21712589263916,-8.344380378723145,14.563892364501953
1612560302611,2021-02-05T21:26:27.102Z,0.997,6.204931259155273,12.5702543258667,-1.3507423400878906
1612560302651,2021-02-05T21:26:27.131Z,1.037,2.1805408000946045,-30.234622955322266,-10.92391300201416
1612560302690,2021-02-05T21:26:27.145Z,1.076,-1.7218981981277466,-29.624866485595703,-1.4726935625076294
1612560302730,2021-02-05T21:26:27.175Z,1.116,-10.1365327835083,-59.99072265625,-0.8629374504089355
1612560302768,2021-02-05T21:26:27.190Z,1.154,-19.770679473876953,-43.34437942504883,14.441941261291504
1612560302809,2021-02-05T21:26:27.205Z,1.195,-17.697509765625,-37.368770599365234,28.283405303955078
1612560302847,2021-02-05T21:26:27.220Z,1.233,-19.770679473876953,-83.46633911132812,6.819989204406738
1612560302887,2021-02-05T21:26:27.235Z,1.273,-25.197509765625,-40.35657501220703,-20.25318145751953
1612560302926,2021-02-05T21:26:27.250Z,1.312,-5.258483409881592,14.39952278137207,-21.472694396972656
1612560302966,2021-02-05T21:26:27.252Z,1.352,11.204931259155273,-59.19804000854492,-34.52147674560547
1612560303005,2021-02-05T21:26:27.266Z,1.391,-0.3194591701030731,-41.75901412963867,-26.472694396972656
1612560303045,2021-02-05T21:26:27.281Z,1.431,0.5341993570327759,-10.905355453491211,-19.460498809814453
1612560303084,2021-02-05T21:26:27.295Z,1.47,3.8878579139709473,-27.185842514038086,-17.875133514404297
1612560303122,2021-02-05T21:26:27.297Z,1.508,6.44883394241333,-34.076087951660156,-11.594644546508789
1612560303163,2021-02-05T21:26:27.312Z,1.549,-1.1731176376342773,-14.380965232849121,-0.07025451213121414
1612560303201,2021-02-05T21:26:27.327Z,1.587,-8.673117637634277,-1.4541356563568115,4.868769645690918
1612560303241,2021-02-05T21:26:27.342Z,1.627,-2.1487276554107666,4.826352119445801,6.02730655670166
1612560303281,2021-02-05T21:26:27.356Z,1.667,-0.3194591701030731,4.155620098114014,8.405355453491211
1612560303320,2021-02-05T21:26:27.370Z,1.706,-3.7950689792633057,-1.210233211517334,8.52730655670166
1612560303360,2021-02-05T21:26:27.385Z,1.746,2.4854187965393066,-5.722428798675537,6.088282108306885
1612560303399,2021-02-05T21:26:27.415Z,1.785,1.8756628036499023,6.47269344329834,4.319989204406738
1612560303439,2021-02-05T21:26:27.417Z,1.825,-2.4536056518554688,8.97269344329834,4.685842990875244
1612560303478,2021-02-05T21:26:27.431Z,1.864,-5.441410541534424,9.460498809814453,4.868769645690918
1612560303518,2021-02-05T21:26:27.446Z,1.904,-5.685312747955322,16.04586410522461,1.698038101196289
1612560303556,2021-02-05T21:26:27.505Z,1.942,-5.685312747955322,15.49708366394043,2.429745674133301
1612560303596,2021-02-05T21:26:27.520Z,1.982,-3.8560445308685303,13.301961898803711,2.6126723289489746
1612560303635,2021-02-05T21:26:27.522Z,2.021,-8.490190505981445,13.362937927246094,1.0882819890975952
