epoch (ms),time (-07:00),elapsed (s),X-Axis (T),Y-Axis (T),Z-Axis (T)
1612475954677,2021-02-04T22:04:37.850Z,0.065,-12.370192527770996,38.77404022216797,-129.1073760986328
1612475954716,2021-02-04T22:04:37.853Z,0.104,-11.995192527770996,40.27404022216797,-129.1073760986328
1612475954756,2021-02-04T22:04:37.864Z,0.144,-11.995192527770996,39.89904022216797,-128.7323760986328
1612475954795,2021-02-04T22:04:37.866Z,0.183,-12.370192527770996,16.149038314819336,-127.48236846923828
1612475954835,2021-02-04T22:04:37.868Z,0.223,-12.745192527770996,39.89904022216797,-129.4823760986328
1612475954857,2021-02-04T22:04:37.879Z,0.245,-13.120192527770996,39.14904022216797,-128.2948760986328
1612475954896,2021-02-04T22:04:37.882Z,0.284,-12.370192527770996,39.89904022216797,-130.2948760986328
1612475954936,2021-02-04T22:04:37.884Z,0.324,-12.745192527770996,38.02404022216797,-127.48236846923828
1612475954976,2021-02-04T22:04:37.895Z,0.364,-13.120192527770996,28.399038314819336,-128.2948760986328
1612475955015,2021-02-04T22:04:37.897Z,0.403,-12.370192527770996,40.64904022216797,-129.4823760986328
1612475955055,2021-02-04T22:04:37.899Z,0.443,-12.370192527770996,40.27404022216797,-128.2948760986328
1612475955094,2021-02-04T22:04:37.910Z,0.482,-11.995192527770996,39.52404022216797,-129.9198760986328
1612475955134,2021-02-04T22:04:37.914Z,0.522,-12.370192527770996,40.27404022216797,-131.9198760986328
1612475955173,2021-02-04T22:04:37.924Z,0.561,-11.620192527770996,39.89904022216797,-129.1073760986328
1612475955213,2021-02-04T22:04:37.926Z,0.601,-11.995192527770996,40.64904022216797,-130.6698760986328
1612475955252,2021-02-04T22:04:37.928Z,0.64,-13.120192527770996,39.89904022216797,-129.1073760986328
1612475955292,2021-02-04T22:04:37.940Z,0.68,-13.120192527770996,39.89904022216797,-127.04486846923828
1612475955332,2021-02-04T22:04:37.942Z,0.72,-13.120192527770996,39.52404022216797,-129.0448760986328
1612475955371,2021-02-04T22:04:37.944Z,0.759,-12.370192527770996,41.02404022216797,-129.8573760986328
1612475955411,2021-02-04T22:04:37.955Z,0.799,-12.745192527770996,38.77404022216797,-127.48236846923828
1612475955450,2021-02-04T22:04:37.958Z,0.838,-12.745192527770996,40.27404022216797,-129.8573760986328
1612475955490,2021-02-04T22:04:37.985Z,0.878,-13.120192527770996,39.89904022216797,-129.0448760986328
1612475955529,2021-02-04T22:04:37.990Z,0.917,-12.370192527770996,39.14904022216797,-129.4823760986328
1612475955569,2021-02-04T22:04:37.991Z,0.957,-12.370192527770996,40.64904022216797,-130.2948760986328
1612475955608,2021-02-04T22:04:38.001Z,0.996,-12.745192527770996,39.89904022216797,-128.6698760986328
1612475955648,2021-02-04T22:04:38.003Z,1.036,-11.995192527770996,38.39904022216797,-129.1073760986328
1612475955689,2021-02-04T22:04:38.014Z,1.077,-11.995192527770996,40.27404022216797,-129.4823760986328
1612475955727,2021-02-04T22:04:38.016Z,1.115,-11.995192527770996,39.89904022216797,-127.04486846923828
1612475955767,2021-02-04T22:04:38.030Z,1.155,-11.995192527770996,39.52404022216797,-130.6698760986328
1612475955806,2021-02-04T22:04:38.032Z,1.194,-11.995192527770996,41.02404022216797,-130.2948760986328
1612475955847,2021-02-04T22:04:38.034Z,1.235,-11.245192527770996,40.27404022216797,-129.0448760986328
1612475955887,2021-02-04T22:04:38.046Z,1.275,-11.995192527770996,39.89904022216797,-130.2948760986328
1612475955926,2021-02-04T22:04:38.048Z,1.314,-12.370192527770996,39.14904022216797,-129.4823760986328
1612475955966,2021-02-04T22:04:38.059Z,1.354,-11.995192527770996,26.149038314819336,-128.6698760986328
1612475956005,2021-02-04T22:04:38.061Z,1.393,-13.120192527770996,40.64904022216797,-129.4823760986328
1612475956045,2021-02-04T22:04:38.064Z,1.433,-12.370192527770996,40.27404022216797,-128.6698760986328
1612475956084,2021-02-04T22:04:38.075Z,1.472,-13.120192527770996,38.02404022216797,-130.2948760986328
1612475956124,2021-02-04T22:04:38.077Z,1.512,-11.620192527770996,41.02404022216797,-129.4823760986328
1612475956164,2021-02-04T22:04:38.079Z,1.552,-12.370192527770996,41.77404022216797,-129.4823760986328
