epoch (ms),time (-07:00),elapsed (s),Pressure (Pa)
1607121551572,2020-12-04T22:40:42.037Z,0.075,99156.2109375
1607121551650,2020-12-04T22:40:42.041Z,0.153,99155.546875
1607121551728,2020-12-04T22:40:42.054Z,0.231,99155.546875
1607121551805,2020-12-04T22:40:42.068Z,0.308,99154.875
1607121551883,2020-12-04T22:40:42.072Z,0.386,99154.875
1607121551961,2020-12-04T22:40:42.085Z,0.464,99155.0078125
1607121552038,2020-12-04T22:40:42.104Z,0.541,99155.0078125
1607121552116,2020-12-04T22:40:42.115Z,0.619,99154.46875
1607121552193,2020-12-04T22:40:42.129Z,0.696,99154.46875
1607121552271,2020-12-04T22:40:42.136Z,0.774,99154.640625
1607121552350,2020-12-04T22:40:42.145Z,0.853,99154.640625
1607121552428,2020-12-04T22:40:42.160Z,0.931,99153.96875
1607121552505,2020-12-04T22:40:42.173Z,1.008,99154.765625
1607121552583,2020-12-04T22:40:42.177Z,1.086,99154.1015625
1607121552661,2020-12-04T22:40:42.190Z,1.164,99154.234375
1607121552738,2020-12-04T22:40:42.203Z,1.241,99154.234375
1607121552816,2020-12-04T22:40:42.207Z,1.319,99153.5625
1607121552894,2020-12-04T22:40:42.220Z,1.397,99153.5625
1607121552971,2020-12-04T22:40:42.236Z,1.474,99153.703125
1607121553049,2020-12-04T22:40:42.248Z,1.552,99153.03125
1607121553127,2020-12-04T22:40:42.252Z,1.63,99152.359375
1607121553204,2020-12-04T22:40:42.265Z,1.707,99150.53125
1607121553282,2020-12-04T22:40:42.278Z,1.785,99148.53125
1607121553359,2020-12-04T22:40:42.282Z,1.862,99146.53125
1607121553437,2020-12-04T22:40:42.295Z,1.94,99144.53125
1607121553515,2020-12-04T22:40:42.308Z,2.018,99143.8671875
1607121553592,2020-12-04T22:40:42.323Z,2.095,99144.65625
1607121553670,2020-12-04T22:40:42.328Z,2.173,99144.65625
1607121553748,2020-12-04T22:40:42.340Z,2.251,99145.328125
1607121553825,2020-12-04T22:40:42.353Z,2.328,99145.328125
1607121553903,2020-12-04T22:40:42.357Z,2.406,99145.328125
1607121553981,2020-12-04T22:40:42.370Z,2.484,99145.328125
1607121554058,2020-12-04T22:40:42.383Z,2.561,99146
1607121554136,2020-12-04T22:40:42.387Z,2.639,99146
1607121554213,2020-12-04T22:40:42.401Z,2.716,99146.65625
1607121554291,2020-12-04T22:40:42.431Z,2.794,99146.65625
1607121554369,2020-12-04T22:40:42.443Z,2.872,99147.453125
1607121554446,2020-12-04T22:40:42.448Z,2.949,99147.453125
1607121554524,2020-12-04T22:40:42.461Z,3.027,99147.453125
1607121554602,2020-12-04T22:40:42.474Z,3.105,99148.125
1607121554679,2020-12-04T22:40:42.490Z,3.182,99149.453125
1607121554758,2020-12-04T22:40:42.494Z,3.261,99150.796875
1607121554835,2020-12-04T22:40:42.506Z,3.338,99152.125
1607121554912,2020-12-04T22:40:42.518Z,3.415,99152.796875
1607121554990,2020-12-04T22:40:42.534Z,3.493,99154.25
1607121555069,2020-12-04T22:40:42.539Z,3.572,99154.921875
1607121555145,2020-12-04T22:40:42.548Z,3.648,99155.59375
1607121555223,2020-12-04T22:40:42.552Z,3.726,99155.59375
1607121555300,2020-12-04T22:40:42.571Z,3.803,99154.25
1607121555378,2020-12-04T22:40:42.581Z,3.881,99152.921875
1607121555456,2020-12-04T22:40:42.593Z,3.959,99152.25
1607121555533,2020-12-04T22:40:42.607Z,4.036,99152.421875
1607121555611,2020-12-04T22:40:42.612Z,4.114,99151.0859375
1607121555689,2020-12-04T22:40:42.624Z,4.192,99149.75
1607121555766,2020-12-04T22:40:42.638Z,4.269,99149.75
1607121555844,2020-12-04T22:40:42.643Z,4.347,99149.0859375
1607121555923,2020-12-04T22:40:42.670Z,4.426,99149.0859375
1607121556001,2020-12-04T22:40:42.672Z,4.504,99149.0859375
1607121556078,2020-12-04T22:40:42.685Z,4.581,99149.0859375
1607121556156,2020-12-04T22:40:42.699Z,4.659,99149.0859375
1607121556234,2020-12-04T22:40:42.713Z,4.737,99149.0859375
1607121556311,2020-12-04T22:40:42.716Z,4.814,99149.0859375
1607121556389,2020-12-04T22:40:42.729Z,4.892,99149.0859375
1607121556466,2020-12-04T22:40:42.744Z,4.969,99149.0859375
1607121556544,2020-12-04T22:40:42.747Z,5.047,99149.75
1607121556622,2020-12-04T22:40:42.760Z,5.125,99150.421875
1607121556699,2020-12-04T22:40:42.773Z,5.202,99149.75
1607121556777,2020-12-04T22:40:42.777Z,5.28,99149.75
1607121556855,2020-12-04T22:40:42.791Z,5.358,99149.0859375
1607121556932,2020-12-04T22:40:42.804Z,5.435,99149.890625
1607121557010,2020-12-04T22:40:42.817Z,5.513,99149.21875
1607121557088,2020-12-04T22:40:42.821Z,5.591,99149.21875
1607121557165,2020-12-04T22:40:42.835Z,5.668,99149.890625
1607121557243,2020-12-04T22:40:42.847Z,5.746,99149.890625
1607121557320,2020-12-04T22:40:42.851Z,5.823,99149.21875
1607121557398,2020-12-04T22:40:42.867Z,5.901,99149.21875
1607121557476,2020-12-04T22:40:42.898Z,5.979,99148.546875
1607121557553,2020-12-04T22:40:42.909Z,6.056,99148.546875
1607121557631,2020-12-04T22:40:42.912Z,6.134,99149.21875
1607121557709,2020-12-04T22:40:42.926Z,6.212,99149.21875
1607121557786,2020-12-04T22:40:42.943Z,6.289,99149.21875
1607121557864,2020-12-04T22:40:42.952Z,6.367,99148.546875
1607121557942,2020-12-04T22:40:42.957Z,6.445,99148.546875
1607121558019,2020-12-04T22:40:42.976Z,6.522,99148.546875
1607121558097,2020-12-04T22:40:42.983Z,6.6,99148.546875
1607121558174,2020-12-04T22:40:42.987Z,6.677,99148.546875
1607121558252,2020-12-04T22:40:43.013Z,6.755,99148.546875
1607121558330,2020-12-04T22:40:43.015Z,6.833,99147.890625
1607121558407,2020-12-04T22:40:43.027Z,6.91,99148.546875
1607121558485,2020-12-04T22:40:43.049Z,6.988,99148.546875
1607121558563,2020-12-04T22:40:43.051Z,7.066,99148.546875
1607121558642,2020-12-04T22:40:43.058Z,7.145,99148.6875
1607121558719,2020-12-04T22:40:43.078Z,7.222,99148.6875
1607121558797,2020-12-04T22:40:43.080Z,7.3,99148.6875
1607121558875,2020-12-04T22:40:43.089Z,7.378,99148.6875
1607121558952,2020-12-04T22:40:43.110Z,7.455,99148.015625
1607121559030,2020-12-04T22:40:43.111Z,7.533,99148.015625
1607121559108,2020-12-04T22:40:43.119Z,7.611,99148.015625
1607121559185,2020-12-04T22:40:43.123Z,7.688,99148.015625
1607121559263,2020-12-04T22:40:43.145Z,7.766,99148.015625
