epoch (ms),time (-07:00),elapsed (s),X-Axis (deg/s),Y-Axis (deg/s),Z-Axis (deg/s)
1614723978199,2021-03-02T22:27:31.686Z,22.636999999999997,-2.1476964950561523,-2.2899727821350098,-0.4796748161315918
1614723978239,2021-03-02T22:27:31.697Z,22.677,-3.672086477279663,0.6368563771247864,-0.7235772609710693
1614723978278,2021-03-02T22:27:31.699Z,22.715999999999998,-3.245257377624512,0.575880765914917,-2.3699185848236084
1614723978318,2021-03-02T22:27:31.701Z,22.756,2.608401298522949,-0.09485094994306564,-3.589430809020996
1614723978359,2021-03-02T22:27:31.713Z,22.796999999999997,3.340108633041382,-5.1558265686035165,-7.308943271636963
1614723978399,2021-03-02T22:27:31.715Z,22.837,4.8644986152648935,-4.8509483337402335,-6.516260623931885
1614723978438,2021-03-02T22:27:31.717Z,22.875999999999998,8.88888931274414,-5.1558265686035165,-9.138211250305176
1614723978478,2021-03-02T22:27:31.728Z,22.916,3.827913522720337,-1.0094850063323977,-5.906504154205322
1614723978517,2021-03-02T22:27:31.730Z,22.955,4.193767070770264,-2.2899727821350098,-7.0650410652160645
1614723978557,2021-03-02T22:27:31.732Z,22.995,9.315718650817873,-4.911924362182617,-6.943089485168457
1614723978596,2021-03-02T22:27:31.743Z,23.034000000000002,9.376693725585938,-2.655826568603516,-5.235772609710693
1614723978636,2021-03-02T22:27:31.745Z,23.074,6.0230350494384775,-1.5582654476165771,-1.8821138143539429
1614723978675,2021-03-02T22:27:31.757Z,23.113000000000003,6.8766937255859375,-3.8143630027771,-3.711382150650024
1614723978715,2021-03-02T22:27:31.759Z,23.153000000000002,8.340108871459961,-2.777777671813965,0.8008129596710205
1614723978755,2021-03-02T22:27:31.761Z,23.193,10.53523063659668,-3.2046070098876958,-0.4796748161315918
1614723978796,2021-03-02T22:27:31.772Z,23.234,4.193767070770264,0.7588075995445251,2.630081415176392
1614723978835,2021-03-02T22:27:31.775Z,23.273000000000003,-0.013550136238336565,2.8319783210754395,3.422764301300049
1614723978875,2021-03-02T22:27:31.788Z,23.313000000000002,4.742547512054443,-0.3387534022331238,2.386178970336914
1614723978914,2021-03-02T22:27:31.790Z,23.351999999999997,1.937669396400452,-2.4728996753692627,2.325203418731689
1614723978954,2021-03-02T22:27:31.792Z,23.392,2.1815719604492188,-1.802167892456055,2.9349594116210938
1614723978993,2021-03-02T22:27:31.803Z,23.430999999999997,2.120596170425415,2.0392954349517822,3.1178863048553467
1614723979033,2021-03-02T22:27:31.805Z,23.471,2.7303524017333984,2.5271003246307373,3.7276422977447514
1614723979072,2021-03-02T22:27:31.807Z,23.51,4.620595932006836,-0.8265582919120789,1.3495935201644895
1614723979112,2021-03-02T22:27:31.819Z,23.55,3.218157291412353,1.063685655593872,3.4837400913238525
1614723979152,2021-03-02T22:27:31.822Z,23.59,7.913279056549072,-3.0216801166534424,-0.4796748161315918
1614723979191,2021-03-02T22:27:31.832Z,23.629,6.084010601043701,-1.375338792800903,-1.0894309282302856
1614723979231,2021-03-02T22:27:31.835Z,23.669,2.608401298522949,-0.3997289538383484,-0.9674797058105468
1614723979272,2021-03-02T22:27:31.837Z,23.71,5.169376850128174,-4.058265686035156,-3.2235772609710693
1614723979311,2021-03-02T22:27:31.848Z,23.749000000000002,8.157181739807129,-5.3387532234191895,-5.05284595489502
1614723979351,2021-03-02T22:27:31.850Z,23.789,14.498644828796387,-7.838753223419189,-8.833333015441895
1614723979390,2021-03-02T22:27:31.852Z,23.828000000000003,12.60840129852295,-8.509485244750978,-8.101626396179201
1614723979430,2021-03-02T22:27:31.864Z,23.868000000000002,12.18157196044922,-10.155827522277832,-7.857723712921143
1614723979469,2021-03-02T22:27:31.866Z,23.906999999999996,3.279132843017578,-2.655826568603516,-4.686992168426514
1614723979509,2021-03-02T22:27:31.877Z,23.947,-9.830623626708984,3.075880765914917,-0.35772359371185297
1614723979548,2021-03-02T22:27:31.879Z,23.986,-3.7940380573272714,-0.5216801762580872,-2.796747922897339
1614723979588,2021-03-02T22:27:31.882Z,24.026,3.340108633041382,-2.838753461837769,-2.7357723712921143
1614723979628,2021-03-02T22:27:31.892Z,24.066,2.0596206188201904,-0.033875338733196265,-0.5406504273414612
1614723979667,2021-03-02T22:27:31.942Z,24.105,-0.440379410982132,-0.4607046246528626,-0.29674798250198364
1614723979707,2021-03-02T22:27:31.943Z,24.145,-1.2330623865127563,2.953929662704468,0.8008129596710205
1614723979748,2021-03-02T22:27:31.952Z,24.186,2.1815719604492188,0.5149051547050476,1.4105690717697144
1614723979787,2021-03-02T22:27:31.954Z,24.225,9.193766593933104,-2.9607045650482178,-0.23577235639095304
1614723979827,2021-03-02T22:27:31.957Z,24.265,15.96205997467041,-2.838753461837769,-2.979674816131592
1614723979866,2021-03-02T22:27:31.968Z,24.304000000000002,16.876693725585938,-3.8143630027771,-1.5162601470947266
1614723979906,2021-03-02T22:27:31.970Z,24.344,20.779132843017575,-4.972899913787842,-4.991869926452637
1614723979945,2021-03-02T22:27:31.972Z,24.383000000000003,18.096206665039066,-2.9607045650482178,-1.638211369514465
1614723979985,2021-03-02T22:27:31.983Z,24.423000000000002,13.279132843017578,-2.5338752269744877,-1.8821138143539429
1614723980025,2021-03-02T22:27:31.985Z,24.463,12.79132843017578,-1.6802167892456057,-6.333333492279053
1614723980064,2021-03-02T22:27:31.987Z,24.502,13.523035049438475,-7.228997230529785,-2.247967481613159
1614723980104,2021-03-02T22:27:31.998Z,24.541999999999998,14.925474166870115,-8.814363479614258,-2.3699185848236084
1614723980143,2021-03-02T22:27:32.012Z,24.581,15.596205711364744,-11.314363479614258,-2.1869919300079346
1614723980184,2021-03-02T22:27:32.014Z,24.622,10.901083946228027,-7.838753223419189,-2.796747922897339
1614723980224,2021-03-02T22:27:32.016Z,24.662,14.9864501953125,-7.960704326629639,-4.747967720031738
1614723980263,2021-03-02T22:27:32.027Z,24.701,17.242547988891598,-9.302168846130373,-6.02845573425293
1614723980303,2021-03-02T22:27:32.030Z,24.741,18.462059020996094,-9.66802215576172,-4.747967720031738
1614723980342,2021-03-02T22:27:32.032Z,24.78,16.266939163208008,-7.838753223419189,-7.247967720031737
1614723980382,2021-03-02T22:27:32.043Z,24.82,15.352303504943848,-12.35094928741455,-7.00406551361084
1614723980422,2021-03-02T22:27:32.045Z,24.86,14.9864501953125,-9.42411994934082,-6.699187278747559
1614723980461,2021-03-02T22:27:32.059Z,24.899,11.023035049438477,-6.924119472503662,-5.235772609710693
1614723980501,2021-03-02T22:27:32.072Z,24.939,11.023035049438477,-6.924119472503662,-5.235772609710693
1614723980540,2021-03-02T22:27:32.074Z,24.978,8.279132843017576,-5.5216803550720215,-6.394309043884277
1614723980580,2021-03-02T22:27:32.076Z,25.018,8.279132843017576,-5.5216803550720215,-6.394309043884277
1614723980621,2021-03-02T22:27:32.089Z,25.059,6.937669277191162,-4.302167892456056,-4.504065036773682
1614723980659,2021-03-02T22:27:32.090Z,25.096999999999998,6.937669277191162,-4.302167892456056,-4.504065036773682
1614723980700,2021-03-02T22:27:32.092Z,25.138,8.157181739807129,-7.350948810577393,-7.247967720031737
1614723980739,2021-03-02T22:27:32.103Z,25.177,11.205962181091307,-7.960704326629639,-7.491870403289795
1614723980779,2021-03-02T22:27:32.105Z,25.217,10.474254608154297,-9.607047080993652,-7.430894374847412
1614723980819,2021-03-02T22:27:32.107Z,25.256999999999998,11.632791519165039,-7.228997230529785,-6.882113933563232
1614723980858,2021-03-02T22:27:32.118Z,25.296,10.169376373291016,-5.704607009887695,-7.247967720031737
1614723980898,2021-03-02T22:27:32.121Z,25.336,7.303523063659668,-4.119241237640382,-3.711382150650024
1614723980937,2021-03-02T22:27:32.132Z,25.375,6.693767070770264,-5.460704803466797,-6.333333492279053
1614723980977,2021-03-02T22:27:32.134Z,25.415,6.693767070770264,-5.460704803466797,-6.333333492279053
1614723981016,2021-03-02T22:27:32.137Z,25.454,10.047425270080566,-4.728997230529785,-4.686992168426514
1614723981056,2021-03-02T22:27:32.148Z,25.494,10.047425270080566,-4.728997230529785,-4.686992168426514
