epoch (ms),time (-07:00),elapsed (s),Pressure (Pa)
1614722858619,2021-03-02T22:09:11.672Z,0.008,
1614722858659,2021-03-02T22:09:11.675Z,0.048,
1614722858698,2021-03-02T22:09:11.677Z,0.087,
1614722858738,2021-03-02T22:09:11.687Z,0.127,
1614722858777,2021-03-02T22:09:11.689Z,0.166,
1614722858817,2021-03-02T22:09:11.691Z,0.20600000000000002,
1614722858857,2021-03-02T22:09:11.702Z,0.24600000000000002,
1614722858896,2021-03-02T22:09:11.704Z,0.285,
1614722858936,2021-03-02T22:09:11.706Z,0.325,99505.17578125
1614722858975,2021-03-02T22:09:11.717Z,0.364,99505.17578125
1614722859016,2021-03-02T22:09:11.719Z,0.405,99504.85546875
1614722859056,2021-03-02T22:09:11.721Z,0.445,99504.85546875
1614722859095,2021-03-02T22:09:11.733Z,0.484,99504.69921875
1614722859135,2021-03-02T22:09:11.735Z,0.524,99504.69921875
1614722859174,2021-03-02T22:09:11.746Z,0.563,99503.69140625
1614722859214,2021-03-02T22:09:11.748Z,0.603,99503.69140625
1614722859254,2021-03-02T22:09:11.751Z,0.643,99502.87109375
1614722859293,2021-03-02T22:09:11.762Z,0.682,99502.87109375
1614722859333,2021-03-02T22:09:11.764Z,0.722,99502.71484375
1614722859372,2021-03-02T22:09:11.766Z,0.7609999999999999,99502.71484375
1614722859412,2021-03-02T22:09:11.778Z,0.8009999999999999,99501.89453125
1614722859451,2021-03-02T22:09:11.780Z,0.84,99501.89453125
1614722859492,2021-03-02T22:09:11.791Z,0.8809999999999999,99501.73046875
1614722859532,2021-03-02T22:09:11.822Z,0.9209999999999999,99501.73046875
1614722859571,2021-03-02T22:09:11.825Z,0.96,99501.57421875
1614722859611,2021-03-02T22:09:11.836Z,1.0,99501.57421875
1614722859651,2021-03-02T22:09:11.838Z,1.04,99500.72265625
1614722859690,2021-03-02T22:09:11.840Z,1.079,99500.72265625
1614722859730,2021-03-02T22:09:11.852Z,1.119,99501.38671875
1614722859769,2021-03-02T22:09:11.854Z,1.158,99500.55859375
1614722859809,2021-03-02T22:09:11.856Z,1.198,99500.55859375
1614722859848,2021-03-02T22:09:11.867Z,1.237,99500.55859375
1614722859888,2021-03-02T22:09:11.869Z,1.2770000000000001,99500.55859375
