epoch (ms),time (-07:00),elapsed (s),X-Axis (g),Y-Axis (g),Z-Axis (g)
1613609508259,2021-02-18T00:54:09.752Z,0.033,0.09940962493419647,-0.45217064023017883,0.8816417455673218
1613609508299,2021-02-18T00:54:09.753Z,0.073,0.10648970305919647,-0.46266868710517883,0.9033702611923218
1613609508338,2021-02-18T00:54:09.756Z,0.112,0.11772017180919647,-0.40285423398017883,0.9307140111923218
1613609508378,2021-02-18T00:54:09.767Z,0.152,0.08622603118419647,-0.39211204648017883,0.9304698705673218
1613609508417,2021-02-18T00:54:09.769Z,0.191,0.09037642180919647,-0.36379173398017883,0.9028819799423218
1613609508458,2021-02-18T00:54:09.771Z,0.232,0.07157759368419647,-0.32228782773017883,0.9231456518173218
1613609508498,2021-02-18T00:54:09.782Z,0.272,0.09525923430919647,-0.34694603085517883,0.9038585424423218
1613609508537,2021-02-18T00:54:09.786Z,0.311,0.09574751555919647,-0.26564720273017883,0.9573253393173218
1613609508577,2021-02-18T00:54:09.787Z,0.351,0.12528853118419647,-0.22292257845401764,0.9600108861923218
1613609508616,2021-02-18T00:54:09.798Z,0.39,0.11283735930919647,-0.17775656282901764,0.9885753393173218
1613609508656,2021-02-18T00:54:09.800Z,0.43,0.16142134368419647,-0.09670188277959824,0.9724620580673218
1613609508696,2021-02-18T00:54:09.802Z,0.47,0.15165571868419647,-0.06740500777959824,0.9414561986923218
1613609508735,2021-02-18T00:54:09.813Z,0.509,0.17094282805919647,-0.044944070279598236,0.9316905736923218
1613609508775,2021-02-18T00:54:09.816Z,0.549,0.21195845305919647,0.018532492220401764,0.9460948705673218
1613609508814,2021-02-18T00:54:09.826Z,0.588,0.22685103118419647,0.11960671097040176,0.9517101049423218
1613609508854,2021-02-18T00:54:09.828Z,0.628,0.24613814055919647,0.09446022659540176,0.9619640111923218
1613609508895,2021-02-18T00:54:09.832Z,0.669,0.2805619537830353,0.10154030472040176,0.9600108861923218
1613609508934,2021-02-18T00:54:09.842Z,0.708,0.2705521881580353,0.15696023404598236,0.9509776830673218
1613609508974,2021-02-18T00:54:09.845Z,0.748,0.2637162506580353,0.16330789029598236,0.9529308080673218
1613609509013,2021-02-18T00:54:09.847Z,0.787,0.2622514069080353,0.18039773404598236,0.9185069799423218
1613609509053,2021-02-18T00:54:09.859Z,0.827,0.2598100006580353,0.21482156217098236,0.9248546361923218
1613609509092,2021-02-18T00:54:09.863Z,0.866,0.2820267975330353,0.19821999967098236,0.9382823705673218
1613609509132,2021-02-18T00:54:09.865Z,0.906,0.2795853912830353,0.17209695279598236,0.9451183080673218
1613609509172,2021-02-18T00:54:09.873Z,0.946,0.3176713287830353,0.040993429720401764,1.0486339330673218
