epoch (ms),time (-07:00),elapsed (s),X-Axis (deg/s),Y-Axis (deg/s),Z-Axis (deg/s)
1614819480234,2021-03-04T00:59:55.534Z,-0.008,,,
1614819480273,2021-03-04T00:59:55.548Z,0.031,-0.7483370304107666,1.1931818723678589,-0.7483369708061218
1614819480313,2021-03-04T00:59:55.550Z,0.071,-0.2605321705341339,0.6444013714790344,-0.7483369708061218
1614819480352,2021-03-04T00:59:55.564Z,0.11,-0.4434590041637421,0.2785476744174957,-0.4434590041637421
1614819480393,2021-03-04T00:59:55.579Z,0.151,-0.19955654442310333,-0.20925721526145932,0.1053215116262436
1614819480433,2021-03-04T00:59:55.594Z,0.191,-0.3824833929538727,0.15659645199775696,-0.13858093321323395
1614819480472,2021-03-04T00:59:55.608Z,0.23,-0.13858093321323395,-0.14828160405158994,-0.07760532200336456
1614819480512,2021-03-04T00:59:55.610Z,0.27,0.044345900416374213,-0.14828160405158994,-0.3215077817440033
1614819480552,2021-03-04T00:59:55.624Z,0.31,-0.016629712656140327,-0.08730598539113997,-0.7483369708061218
1614819480591,2021-03-04T00:59:55.639Z,0.349,0.044345900416374213,0.21757206320762634,-0.809312641620636
1614819480632,2021-03-04T00:59:55.653Z,0.39,0.1053215116262436,0.15659645199775696,-0.7483369708061218
1614819480672,2021-03-04T00:59:55.655Z,0.43,0.16629712283611298,0.8883037567138672,-1.114190697669983
1614819480711,2021-03-04T00:59:55.670Z,0.469,0.5321508049964905,2.412693977355957,-1.114190697669983
1614819480751,2021-03-04T00:59:55.684Z,0.509,-0.3824833929538727,1.6200110912322998,-0.9922394156455994
1614819480790,2021-03-04T00:59:55.699Z,0.5479999999999999,0.4101995527744293,0.15659645199775696,-0.2605321705341339
1614819480831,2021-03-04T00:59:55.713Z,0.589,0.16629712283611298,0.583425760269165,-0.3824833929538727
1614819480871,2021-03-04T00:59:55.728Z,0.629,-0.016629712656140327,-1.7946230173110962,0.4101995527744293
1614819480910,2021-03-04T00:59:55.730Z,0.6679999999999999,0.7150776386260986,-2.404379367828369,0.6541020274162292
1614819480950,2021-03-04T00:59:55.744Z,0.708,0.8370288610458374,-1.1848670244216921,-0.07760532200336456
1614819480989,2021-03-04T00:59:55.759Z,0.747,0.776053249835968,0.15659645199775696,-0.9312638640403748
1614819481029,2021-03-04T00:59:55.774Z,0.787,0.9589800238609314,0.8273282051086426,-1.6019957065582275
1614819481070,2021-03-04T00:59:55.788Z,0.828,0.2272727340459824,2.1687915325164795,-2.2727272510528564
1614819481110,2021-03-04T00:59:55.790Z,0.868,0.2272727340459824,1.863913655281067,-2.3946785926818848
1614819481149,2021-03-04T00:59:55.804Z,0.907,1.324833631515503,1.1931818723678589,-2.0288248062133794
1614819481189,2021-03-04T00:59:55.819Z,0.9470000000000001,1.873614192008972,0.4004988968372345,-1.5410199165344238
1614819481228,2021-03-04T00:59:55.834Z,0.986,2.361419200897217,-0.8799889087677002,-1.0532151460647583
1614819481269,2021-03-04T00:59:55.848Z,1.0270000000000001,1.7516629695892334,-3.3799891471862797,-0.3824833929538727
1614819481309,2021-03-04T00:59:55.863Z,1.067,4.007760524749757,-7.038525581359862,0.6541020274162292
1614819481348,2021-03-04T00:59:55.865Z,1.1059999999999999,5.654102325439452,-10.940964698791504,2.361419200897217
1614819481388,2021-03-04T00:59:55.879Z,1.146,4.861419200897217,-7.953159809112549,0.9589800834655762
1614819481429,2021-03-04T00:59:55.894Z,1.187,3.824833869934082,-6.489745140075684,-0.6263857483863831
1614819481467,2021-03-04T00:59:55.909Z,1.225,3.337028980255127,-2.770232915878296,-1.662971258163452
1614819481508,2021-03-04T00:59:55.923Z,1.266,3.032150983810425,-1.7336474657058716,-1.9068737030029297
1614819481548,2021-03-04T00:59:55.925Z,1.306,3.0931265354156494,-0.5141352415084839,-1.9068737030029297
1614819481587,2021-03-04T00:59:55.939Z,1.345,2.971175193786621,-2.404379367828369,-1.2361419200897217
1614819481627,2021-03-04T00:59:55.954Z,1.385,3.6419069766998287,-2.8921842575073238,-0.7483369708061218
1614819481666,2021-03-04T00:59:55.969Z,1.4240000000000002,4.983370304107666,-5.758037567138673,0.16629712283611298
1614819481707,2021-03-04T00:59:55.983Z,1.465,4.922394752502441,-6.123891353607178,-0.07760532200336456
1614819481747,2021-03-04T00:59:55.985Z,1.505,4.2516632080078125,-4.233647346496582,-0.809312641620636
1614819481786,2021-03-04T00:59:56.000Z,1.544,4.983370304107666,-1.42876935005188,-1.4800443649291992
1614819481826,2021-03-04T00:59:56.014Z,1.584,4.495565414428711,-0.026330377906560898,-1.7239468097686768
1614819481865,2021-03-04T00:59:56.029Z,1.6230000000000002,4.129712104797363,-0.4531596601009369,-1.4800443649291992
1614819481905,2021-03-04T00:59:56.043Z,1.663,4.7394680976867685,-0.8190132975578308,-1.2971175909042358
1614819481946,2021-03-04T00:59:56.058Z,1.704,5.0443458557128915,-0.9409645199775696,-0.8702881932258606
1614819481986,2021-03-04T00:59:56.060Z,1.744,6.080931663513184,-1.6116962432861328,-0.5654101967811584
1614819482025,2021-03-04T00:59:56.074Z,1.7830000000000001,6.568736553192139,-5.453159809112549,-0.3824833929538727
1614819482065,2021-03-04T00:59:56.089Z,1.8230000000000002,7.361419200897218,-6.123891353607178,-0.016629712656140327
1614819482104,2021-03-04T00:59:56.104Z,1.8619999999999999,8.458980560302733,-6.489745140075684,0.9589800834655762
1614819482145,2021-03-04T00:59:56.118Z,1.903,9.007761001586914,-7.587306022644043,0.8370288610458374
