epoch (ms),time (-07:00),elapsed (s),X-Axis (g),Y-Axis (g),Z-Axis (g)
1614096851240,2021-02-23T16:15:38.570Z,28.799,0.3320978283882141,-0.9275789856910706,0.12992165982723236
1614096851280,2021-02-23T16:15:38.572Z,28.839000000000002,0.3281915783882141,-0.9349032044410706,0.11942360550165175
1614096851319,2021-02-23T16:15:38.587Z,28.878,0.3240411877632141,-0.9322176575660706,0.11698219925165175
1614096851357,2021-02-23T16:15:38.602Z,28.916,0.3167169690132141,-0.9297762513160706,0.12650369107723236
1614096851397,2021-02-23T16:15:38.616Z,28.956,0.3191583752632141,-0.9317293763160706,0.12137673050165175
1614096851437,2021-02-23T16:15:38.631Z,28.996,0.3172052502632141,-0.9368563294410706,0.11747048050165175
1614096851476,2021-02-23T16:15:38.660Z,29.035,0.3284357190132141,-0.9368563294410706,0.10892555862665176
1614096851516,2021-02-23T16:15:38.662Z,29.075,0.3277032971382141,-0.9373446106910706,0.11356423050165175
1614096851555,2021-02-23T16:15:38.676Z,29.114,0.3150079846382141,-0.9397860169410706,0.10550758987665176
1614096851595,2021-02-23T16:15:38.691Z,29.154,0.3179376721382141,-0.9388094544410706,0.10160133987665176
1614096851634,2021-02-23T16:15:38.706Z,29.193,0.3108575940132141,-0.9417391419410706,0.09256813675165176
1614096851674,2021-02-23T16:15:38.720Z,29.233,0.3098810315132141,-0.9390535950660706,0.08915016800165176
1614096851713,2021-02-23T16:15:38.722Z,29.272,0.3294122815132141,-0.9400301575660706,0.08939430862665176
1614096851751,2021-02-23T16:15:38.737Z,29.31,0.3198907971382141,-0.9373446106910706,0.08377907425165176
1614096851791,2021-02-23T16:15:38.751Z,29.35,0.3220880627632141,-0.9397860169410706,0.08207008987665176
1614096851831,2021-02-23T16:15:38.766Z,29.39,0.3159845471382141,-0.9383211731910706,0.08573219925165176
1614096851870,2021-02-23T16:15:38.780Z,29.429000000000002,0.3179376721382141,-0.9378328919410706,0.08817360550165176
1614096851910,2021-02-23T16:15:38.795Z,29.469,0.3208673596382141,-0.9390535950660706,0.08866188675165176
1614096851949,2021-02-23T16:15:38.797Z,29.508000000000003,0.3189142346382141,-0.9414950013160706,0.08329079300165176
1614096851989,2021-02-23T16:15:38.811Z,29.548000000000002,0.3198907971382141,-0.9358797669410706,0.08109352737665176
1614096852028,2021-02-23T16:15:38.826Z,29.587,0.3189142346382141,-0.9400301575660706,0.08231423050165176
1614096852068,2021-02-23T16:15:38.841Z,29.627,0.3186700940132141,-0.9331942200660706,0.08475563675165176
1614096852107,2021-02-23T16:15:38.855Z,29.666,0.3296564221382141,-0.9353914856910706,0.08597633987665176
1614096852147,2021-02-23T16:15:38.857Z,29.706,0.3223322033882141,-0.9312410950660706,0.09207985550165176
1614096852185,2021-02-23T16:15:38.871Z,29.744,0.3352716565132141,-0.9280672669410706,0.08988258987665176
1614096852225,2021-02-23T16:15:38.886Z,29.784000000000002,0.3352716565132141,-0.9297762513160706,0.08719704300165176
1614096852264,2021-02-23T16:15:38.901Z,29.823,0.3508966565132141,-0.9261141419410706,0.08646462112665176
1614096852304,2021-02-23T16:15:38.916Z,29.863000000000003,0.3633478283882141,-0.9256258606910706,0.07938454300165176
1614096852343,2021-02-23T16:15:38.917Z,29.901999999999997,0.3714044690132141,-0.9222078919410706,0.07865212112665176
1614096852383,2021-02-23T16:15:38.932Z,29.941999999999997,0.3809259533882141,-0.9183016419410706,0.09037087112665176
1614096852422,2021-02-23T16:15:38.946Z,29.980999999999998,0.3757990002632141,-0.9180575013160706,0.09256813675165176
1614096852462,2021-02-23T16:15:38.961Z,30.021,0.3872736096382141,-0.9151278138160706,0.09354469925165176
1614096852501,2021-02-23T16:15:38.975Z,30.06,0.3887384533882141,-0.9080477356910706,0.10843727737665176
1614096852541,2021-02-23T16:15:38.990Z,30.1,0.3919122815132141,-0.9107332825660706,0.12430641800165175
1614096852579,2021-02-23T16:15:38.992Z,30.138,0.3887384533882141,-0.9007235169410706,0.11405251175165175
1614096852619,2021-02-23T16:15:39.006Z,30.178,0.4087579846382141,-0.8987703919410706,0.13553689420223236
1614096852658,2021-02-23T16:15:39.021Z,30.217,0.4072931408882141,-0.8953524231910706,0.12455055862665175
1614096852698,2021-02-23T16:15:39.037Z,30.256999999999998,0.4182794690132141,-0.8897371888160706,0.12894509732723236
1614096852737,2021-02-23T16:15:39.051Z,30.296,0.4317072033882141,-0.8916903138160706,0.12723611295223236
1614096852777,2021-02-23T16:15:39.065Z,30.336,0.4380548596382141,-0.8877840638160706,0.11844704300165175
1614096852816,2021-02-23T16:15:39.067Z,30.375,0.4448907971382141,-0.8829012513160706,0.12870095670223236
1614096852856,2021-02-23T16:15:39.082Z,30.415,0.4412286877632141,-0.8846102356910706,0.12674783170223236
