epoch (ms),time (-07:00),elapsed (s),X-Axis (deg/s),Y-Axis (deg/s),Z-Axis (deg/s)
1612903476719,2021-02-09T20:45:46.437Z,49.83,-2.479212760925293,6.055986881256104,10.971452713012695
1612903476760,2021-02-09T20:45:46.451Z,49.871,-3.820676326751709,6.238913536071777,12.556818962097168
1612903476800,2021-02-09T20:45:46.453Z,49.911,-4.7353105545043945,6.970621109008789,15.605599403381348
1612903476839,2021-02-09T20:45:46.468Z,49.95,-5.162139892578125,7.946230888366699,16.642183303833008
1612903476880,2021-02-09T20:45:46.483Z,49.99100000000001,-4.67433500289917,7.824279308319093,16.94706153869629
1612903476920,2021-02-09T20:45:46.497Z,50.031000000000006,-5.162139892578125,7.397450447082519,18.593402862548828
1612903476961,2021-02-09T20:45:46.511Z,50.071999999999996,-5.406042098999023,8.007206916809082,19.508037567138672
1612903477000,2021-02-09T20:45:46.526Z,50.111000000000004,-5.467017650604248,6.970621109008789,19.32511138916016
1612903477041,2021-02-09T20:45:46.528Z,50.152,-5.710920333862305,5.934035778045653,18.34950065612793
1612903477081,2021-02-09T20:45:46.543Z,50.192,-5.1011643409729,5.507206439971924,16.886085510253903
1612903477120,2021-02-09T20:45:46.557Z,50.231,-3.5767736434936523,5.629157543182373,16.520233154296875
1612903477161,2021-02-09T20:45:46.572Z,50.272,-3.0889689922332764,5.2023282051086435,17.129987716674805
1612903477201,2021-02-09T20:45:46.586Z,50.312,-4.12555456161499,4.348669528961182,19.020233154296875
1612903477242,2021-02-09T20:45:46.588Z,50.353,-5.284090995788574,5.141352653503418,21.642183303833008
1612903477281,2021-02-09T20:45:46.603Z,50.391999999999996,-4.308481216430663,6.177937984466553,20.666574478149414
1612903477321,2021-02-09T20:45:46.617Z,50.431999999999995,-3.5767736434936523,5.751108646392822,18.65437889099121
1612903477362,2021-02-09T20:45:46.632Z,50.473,-3.637749671936035,6.543791770935059,18.288524627685547
1612903477402,2021-02-09T20:45:46.646Z,50.513000000000005,-2.9060420989990234,8.434035301208496,18.10559844970703
1612903477443,2021-02-09T20:45:46.648Z,50.553999999999995,-1.9304323196411133,7.519401550292969,17.983646392822266
1612903477482,2021-02-09T20:45:46.663Z,50.593,-2.4182372093200684,7.5803771018981925,18.89828109741211
1612903477523,2021-02-09T20:45:46.677Z,50.63399999999999,-2.296286106109619,7.946230888366699,18.95925712585449
1612903477563,2021-02-09T20:45:46.692Z,50.674,-1.2597006559371948,7.275498867034912,19.142183303833008
1612903477602,2021-02-09T20:45:46.706Z,50.713,-1.5036029815673828,7.336474418640138,19.629987716674805
1612903477643,2021-02-09T20:45:46.721Z,50.754,-2.6011641025543213,8.068181991577147,20.42267227172852
1612903477683,2021-02-09T20:45:46.723Z,50.794,-1.9914078712463381,8.677938461303711,18.65437889099121
1612903477733,2021-02-09T20:45:46.737Z,50.843999999999994,-2.9060420989990234,9.77549934387207,17.373891830444336
1612903477774,2021-02-09T20:45:46.752Z,50.885,-3.1499445438385014,8.434035301208496,17.069013595581055
1612903477813,2021-02-09T20:45:46.767Z,50.924,-2.845066547393799,5.080377101898193,17.922672271728516
1612903477854,2021-02-09T20:45:46.781Z,50.965,-4.857261657714844,6.238913536071777,18.10559844970703
1612903477894,2021-02-09T20:45:46.784Z,51.005,-3.515798091888428,6.787693977355957,18.593402862548828
1612903477935,2021-02-09T20:45:46.798Z,51.04600000000001,-2.2353103160858154,6.4218406677246085,13.898282051086426
1612903477974,2021-02-09T20:45:46.812Z,51.085,-1.9914078712463381,6.238913536071777,14.995842933654785
1612903478014,2021-02-09T20:45:46.828Z,51.125,-1.3206762075424194,3.6779379844665527,11.337306022644045
1612903478055,2021-02-09T20:45:46.841Z,51.166000000000004,-2.7231152057647705,3.1901330947875977,10.849501609802246
1612903478094,2021-02-09T20:45:46.856Z,51.205,-2.784090995788574,3.738913536071777,12.008038520812988
1612903478135,2021-02-09T20:45:46.859Z,51.246,-0.8328713774681091,3.616962432861328,12.008038520812988
1612903478175,2021-02-09T20:45:46.873Z,51.286,-1.0767737627029421,3.799889087677002,12.129989624023438
1612903478215,2021-02-09T20:45:46.887Z,51.326,-2.1133592128753658,2.458425760269165,12.129989624023438
1612903478256,2021-02-09T20:45:46.902Z,51.367,-1.808481216430664,2.3974502086639404,11.154379844665527
1612903478295,2021-02-09T20:45:46.916Z,51.406000000000006,-1.3816518783569336,3.0072062015533447,11.642184257507324
1612903478336,2021-02-09T20:45:46.918Z,51.446999999999996,-0.22311531007289886,3.6779379844665527,11.703160285949707
1612903478376,2021-02-09T20:45:46.932Z,51.486999999999995,-1.1987249851226809,3.434035539627075,12.373891830444336
1612903478415,2021-02-09T20:45:46.947Z,51.526,-1.1987249851226809,2.458425760269165,13.410476684570312
1612903478456,2021-02-09T20:45:46.962Z,51.567,-1.0157982110977173,1.7876939773559568,11.093403816223145
1612903478496,2021-02-09T20:45:46.976Z,51.607,-1.137749433517456,3.434035539627075,11.764135360717773
1612903478537,2021-02-09T20:45:46.978Z,51.648,-0.04018847271800041,3.434035539627075,12.251940727233887
1612903478576,2021-02-09T20:45:46.993Z,51.687,-0.4670176804065704,1.7876939773559568,11.520233154296875
1612903478617,2021-02-09T20:45:47.007Z,51.728,-2.0523836612701416,1.7267184257507324,13.654379844665527
1612903478657,2021-02-09T20:45:47.022Z,51.768,-0.22311531007289886,1.2389135360717771,10.544623374938963
1612903478696,2021-02-09T20:45:47.037Z,51.806999999999995,-0.5889689326286316,2.5194013118743896,9.569013595581056
1612903478738,2021-02-09T20:45:47.051Z,51.849,-1.137749433517456,2.641352653503418,8.898282051086426
1612903478777,2021-02-09T20:45:47.053Z,51.888000000000005,0.6305432319641113,1.6047672033309937,8.410476684570312
1612903478818,2021-02-09T20:45:47.067Z,51.928999999999995,-1.3206762075424194,1.7267184257507324,7.678769588470459
1612903478858,2021-02-09T20:45:47.082Z,51.968999999999994,-2.784090995788574,2.7023282051086426,6.9470624923706055
1612903478897,2021-02-09T20:45:47.097Z,52.008,-0.28409090638160706,2.824279308319092,6.642184257507324
1612903478938,2021-02-09T20:45:47.111Z,52.049,-0.4670176804065704,0.8730598688125609,6.0934038162231445
1612903478978,2021-02-09T20:45:47.113Z,52.089,-0.8328713774681091,0.8730598688125609,7.495842933654785
1612903479019,2021-02-09T20:45:47.128Z,52.13,-1.0157982110977173,-0.10254988819360733,6.2763304710388175
1612903479069,2021-02-09T20:45:47.172Z,52.18,-2.296286106109619,-0.10254988819360733,5.910477161407472
1612903479108,2021-02-09T20:45:47.188Z,52.218999999999994,-0.5279933810234071,3.2511086463928223,5.4226722717285165
1612903479149,2021-02-09T20:45:47.202Z,52.26,-0.1011640802025795,3.738913536071777,4.50803804397583
1612903479189,2021-02-09T20:45:47.216Z,52.3,-1.3816518783569336,2.8852550983428955,5.6055989265441895
1612903479230,2021-02-09T20:45:47.218Z,52.341,-0.4670176804065704,0.5072062015533447,6.45925760269165
1612903479269,2021-02-09T20:45:47.233Z,52.38,0.20371396839618686,0.2633037865161896,6.398282051086426
1612903479309,2021-02-09T20:45:47.247Z,52.42,0.14273835718631744,-0.4074279367923737,4.7519402503967285
1612903479350,2021-02-09T20:45:47.262Z,52.461000000000006,-0.7718958258628845,-0.2245011180639267,5.239745140075684
