epoch (ms),time (-07:00),elapsed (s),W-Axis,X-Axis (i),Y-Axis (j),Z-Axis (k)
1614097740009,2021-02-23T16:31:06.478Z,-0.004,,,,
1614097740049,2021-02-23T16:31:06.493Z,0.036000000000000004,0.6232867737464648,0.7514927239840363,-0.19465136528491245,0.09425035524864407
1614097740088,2021-02-23T16:31:06.495Z,0.075,0.6234415766646276,0.7513958928129594,-0.1946917063920536,0.09391460063211374
1614097740128,2021-02-23T16:31:06.509Z,0.115,0.6237205700407153,0.7531246136527409,-0.18994947964762715,0.08772207247945431
1614097740167,2021-02-23T16:31:06.523Z,0.154,0.6241636783567072,0.7619600756325573,-0.1641524098384075,0.05376366902003687
1614097740207,2021-02-23T16:31:06.538Z,0.19399999999999998,0.6241278830994403,0.7642581863838557,-0.15641958279647,0.04366605318607438
1614097740248,2021-02-23T16:31:06.540Z,0.235,0.6237633557235512,0.7681834646494354,-0.1420619224979508,0.025136644005724133
1614097740288,2021-02-23T16:31:06.554Z,0.275,0.6225742453984269,0.7728018507375332,-0.1231986559606513,0.0008364405011093245
1614097740327,2021-02-23T16:31:06.569Z,0.314,0.6221213020757982,0.7740090063218845,-0.11761774947141287,-0.006419396030970733
1614097740367,2021-02-23T16:31:06.583Z,0.354,0.6211669348082414,0.7760446723927342,-0.10734610973040358,-0.019573407407396357
1614097740406,2021-02-23T16:31:06.598Z,0.39299999999999996,0.6197213058420793,0.7783183305915833,-0.09390446009374173,-0.03671555154184168
1614097740447,2021-02-23T16:31:06.629Z,0.434,0.6192131372546335,0.7789367889503226,-0.08993503926764737,-0.04176431710158565
1614097740487,2021-02-23T16:31:06.644Z,0.474,0.6181606310553442,0.7800279765937516,-0.08265316988200486,-0.05101218925681132
1614097740526,2021-02-23T16:31:06.658Z,0.513,0.6167561112320569,0.781208373476777,-0.07316567892334311,-0.06302507354510238
1614097740566,2021-02-23T16:31:06.673Z,0.5529999999999999,0.6162879427819533,0.7815414803983621,-0.07036324975608976,-0.06656650120057668
1614097740605,2021-02-23T16:31:06.688Z,0.5920000000000001,0.6149601570381397,0.7823660893491421,-0.06293410270679371,-0.0759381735930466
1614097740645,2021-02-23T16:31:06.690Z,0.632,0.6142251390644808,0.7827366789656102,-0.058700389337972426,-0.08127136171294705
1614097740686,2021-02-23T16:31:06.704Z,0.6729999999999999,0.6138251003869372,0.7829286314231951,-0.05678658756361973,-0.08376626830442398
1614097740726,2021-02-23T16:31:06.719Z,0.713,0.6131318035685522,0.7831412147019663,-0.05203555175801625,-0.08973032174879153
1614097740765,2021-02-23T16:31:06.733Z,0.752,0.6127615089888796,0.7832323376583101,-0.04958648226701552,-0.09279880992961666
1614097740805,2021-02-23T16:31:06.748Z,0.792,0.6126134485744207,0.7832485076197628,-0.04854048373448908,-0.09418258531168086
1614097740844,2021-02-23T16:31:06.750Z,0.831,0.6125484079173639,0.783024572782112,-0.046158516373916984,-0.09760306216227356
1614097740885,2021-02-23T16:31:06.765Z,0.872,0.6126379174992106,0.782821159082557,-0.04478382604859092,-0.09929865990698006
1614097740925,2021-02-23T16:31:06.779Z,0.912,0.6126842577453748,0.7827201950821789,-0.04412785754001615,-0.10009909445366176
1614097740964,2021-02-23T16:31:06.793Z,0.951,0.6130930741010376,0.7822348749134743,-0.04227491772885556,-0.1021680688349314
1614097741004,2021-02-23T16:31:06.808Z,0.991,0.6133827100211323,0.7818939855072946,-0.04119430729590564,-0.10347210020609716
1614097741043,2021-02-23T16:31:06.823Z,1.03,0.6135120325212537,0.7817408929453276,-0.040708506044595166,-0.104052774034618
1614097741084,2021-02-23T16:31:06.825Z,1.071,0.6140752157633214,0.7811576666818603,-0.039487493900664916,-0.1055701993690791
1614097741124,2021-02-23T16:31:06.839Z,1.111,0.6145320568297765,0.7807214347944917,-0.03876594357522721,-0.1064029792802652
1614097741163,2021-02-23T16:31:06.854Z,1.15,0.6147701755447345,0.780495847514086,-0.03841086824963675,-0.10681043242246556
1614097741203,2021-02-23T16:31:06.868Z,1.19,0.6156879533305947,0.7796655385185236,-0.037372381444330915,-0.10795043897726077
1614097741243,2021-02-23T16:31:06.883Z,1.23,0.6165057735165705,0.7789478503544931,-0.03651510291564596,-0.10875442477393232
1614097741282,2021-02-23T16:31:06.885Z,1.2690000000000001,0.6169607416741685,0.7785712111136855,-0.035944722880873616,-0.1090609433062358
1614097741323,2021-02-23T16:31:06.900Z,1.31,0.6185788314581702,0.7771609661433726,-0.03424412290398708,-0.1104916377898394
1614097741363,2021-02-23T16:31:06.914Z,1.35,0.6200140748581612,0.7760160805096543,-0.032658407726344145,-0.11097305156204464
1614097741402,2021-02-23T16:31:06.928Z,1.389,0.6208302488250018,0.7753242435320931,-0.0319002871393029,-0.11146520181520507
1614097741442,2021-02-23T16:31:06.943Z,1.429,0.6235606010954032,0.7728845377224318,-0.0297536329813234,-0.11373824965918553
1614097741481,2021-02-23T16:31:06.958Z,1.4680000000000002,0.6244441163089774,0.7721061944971943,-0.028862017078627882,-0.11440521839633926
1614097741522,2021-02-23T16:31:06.960Z,1.5090000000000001,0.6261039648448951,0.7705876570182583,-0.027526045366963774,-0.11589134947471083
1614097741562,2021-02-23T16:31:06.974Z,1.5490000000000002,0.6284975381421049,0.7683073732090941,-0.026249273285308232,-0.11834525961714068
1614097741601,2021-02-23T16:31:06.988Z,1.588,0.6292830451854753,0.7675606847594226,-0.025811784011098,-0.11911001662289228
1614097741641,2021-02-23T16:31:07.004Z,1.6280000000000001,0.6309072342565106,0.7659925996359468,-0.025142624079975213,-0.12074455482603555
1614097741681,2021-02-23T16:31:07.018Z,1.6680000000000001,0.6335094719143386,0.7634735776218421,-0.02503232767878043,-0.12307407460185665
1614097741720,2021-02-23T16:31:07.033Z,1.7069999999999999,0.6344583842923265,0.7625757175497018,-0.025291946766480385,-0.12369782145813885
1614097741761,2021-02-23T16:31:07.035Z,1.7480000000000002,0.637514763727573,0.7596814347493106,-0.025281623358182157,-0.12577711734246666
1614097741801,2021-02-23T16:31:07.050Z,1.788,0.6392995220855312,0.7579676125213021,-0.024763279324294767,-0.12715344834913342
1614097741840,2021-02-23T16:31:07.064Z,1.827,0.6399804943040807,0.7573669266135981,-0.024000293262289942,-0.12745309453089726
1614097741880,2021-02-23T16:31:07.078Z,1.867,0.6417838431424492,0.7559221402501959,-0.0205610494069761,-0.1275635520364468
1614097741919,2021-02-23T16:31:07.093Z,1.906,0.6427003872983834,0.7551188234958501,-0.01930106821388695,-0.12790325771673705
