epoch (ms),time (-07:00),elapsed (s),Pressure (Pa)
1623787371861,2021-06-15T20:05:10.773Z,0.458,99501.5215625
1623787371939,2021-06-15T20:05:10.796Z,0.536,99501.9590625
1623787372016,2021-06-15T20:05:10.801Z,0.613,99501.7403125
1623787372094,2021-06-15T20:05:10.814Z,0.691,99501.5840625
1623787372172,2021-06-15T20:05:10.820Z,0.769,99500.70125
1623787372249,2021-06-15T20:05:10.830Z,0.846,99501.2559375
1623787372327,2021-06-15T20:05:10.845Z,0.924,99500.4746875
1623787372405,2021-06-15T20:05:10.848Z,1.002,99500.3340625
1623787372482,2021-06-15T20:05:10.862Z,1.079,99500.2246875
1623787372560,2021-06-15T20:05:10.879Z,1.157,99500.1075
1623787372637,2021-06-15T20:05:10.883Z,1.234,99499.3340625
1623787372715,2021-06-15T20:05:10.892Z,1.312,99499.2246875
1623787372793,2021-06-15T20:05:10.912Z,1.39,99499.8809375
1623787372870,2021-06-15T20:05:10.917Z,1.467,99499.0684375
1623787372948,2021-06-15T20:05:10.928Z,1.545,99498.9590625
1623787373026,2021-06-15T20:05:10.935Z,1.623,99499.623125
1623787373103,2021-06-15T20:05:10.943Z,1.7,99499.5059375
1623787373181,2021-06-15T20:05:10.960Z,1.778,99498.7403125
1623787373259,2021-06-15T20:05:10.977Z,1.856,99498.7403125
1623787373336,2021-06-15T20:05:10.987Z,1.933,99498.591875
1623787373414,2021-06-15T20:05:10.991Z,2.011,99498.591875
1623787373491,2021-06-15T20:05:11.007Z,2.088,99497.8184375
1623787373569,2021-06-15T20:05:11.031Z,2.166,99497.8184375
1623787373647,2021-06-15T20:05:11.033Z,2.244,99497.8184375
1623787373724,2021-06-15T20:05:11.045Z,2.321,99497.0371875
1623787373802,2021-06-15T20:05:11.049Z,2.399,99497.7090625
1623787373880,2021-06-15T20:05:11.064Z,2.477,99497.7090625
1623787373957,2021-06-15T20:05:11.065Z,2.554,99497.7090625
1623787374035,2021-06-15T20:05:11.074Z,2.632,99496.9278125
1623787374113,2021-06-15T20:05:11.089Z,2.71,99497.591875
1623787374190,2021-06-15T20:05:11.133Z,2.787,99497.591875
1623787374268,2021-06-15T20:05:11.134Z,2.865,99497.591875
