epoch (ms),time (-07:00),elapsed (s),X-Axis (g),Y-Axis (g),Z-Axis (g)
1631032782645,2021-09-07T16:40:42.329Z,0.108,-0.015876539051532745,1.0037212371826172,0.22860440611839294
1631032782685,2021-09-07T16:40:42.331Z,0.148,-0.013190992176532745,0.992246687412262,0.19979581236839294
1631032782725,2021-09-07T16:40:42.333Z,0.188,0.005851976573467255,0.978086531162262,0.17098721861839294
1631032782764,2021-09-07T16:40:42.344Z,0.227,0.033439867198467255,0.983457624912262,0.22372159361839294
1631032782804,2021-09-07T16:40:42.346Z,0.267,-0.009040601551532745,0.998350203037262,0.19418057799339294
1631032782843,2021-09-07T16:40:42.348Z,0.306,-0.014167554676532745,1.0064067840576172,0.18587979674339294
1631032782883,2021-09-07T16:40:42.359Z,0.346,-0.032966382801532745,1.0269145965576172,0.16830167174339294
1631032782924,2021-09-07T16:40:42.374Z,0.387,-0.019294507801532745,0.997129499912262,0.16976651549339294
1631032782963,2021-09-07T16:40:42.376Z,0.426,-0.0031812263187021017,1.0344829559326172,0.15853604674339294
1631032783003,2021-09-07T16:40:42.379Z,0.466,-0.010749585926532745,0.958555281162262,0.17391690611839294
1631032783042,2021-09-07T16:40:42.389Z,0.505,0.007805101573467255,0.992002546787262,0.16341885924339294
1631032783082,2021-09-07T16:40:42.391Z,0.545,0.015861742198467255,1.0010356903076172,0.18514737486839294
1631032783122,2021-09-07T16:40:42.403Z,0.585,-0.007331617176532745,1.0103130340576172,0.16073331236839294
1631032783161,2021-09-07T16:40:42.405Z,0.624,-0.037116773426532745,1.0012798309326172,0.14828214049339294
1631032783201,2021-09-07T16:40:42.408Z,0.664,-0.022224195301532745,0.974424421787262,0.13168057799339294
1631032783240,2021-09-07T16:40:42.418Z,0.703,0.005607835948467255,0.992002546787262,0.13412198424339294
1631032783280,2021-09-07T16:40:42.421Z,0.743,0.0012133049312978983,0.965147078037262,0.14462003111839294
1631032783319,2021-09-07T16:40:42.423Z,0.782,-0.0012281013187021017,0.984922468662262,0.16024503111839294
1631032783359,2021-09-07T16:40:42.434Z,0.822,-0.020759351551532745,0.971494734287262,0.13192471861839294
1631032783400,2021-09-07T16:40:42.436Z,0.863,-0.014411695301532745,1.0078716278076172,0.09969815611839294
1631032783439,2021-09-07T16:40:42.438Z,0.902,0.006340257823467255,1.0239849090576172,0.10360440611839294
1631032783479,2021-09-07T16:40:42.449Z,0.942,-0.006355054676532745,1.0191020965576172,0.11947354674339294
1631032783519,2021-09-07T16:40:42.451Z,0.982,-0.0014722419437021017,0.974668562412262,0.060391511768102646
1631032783558,2021-09-07T16:40:42.453Z,1.021,-0.09571052342653275,1.0982036590576172,0.18465909361839294
1631032783598,2021-09-07T16:40:42.478Z,1.061,-0.034919507801532745,0.967832624912262,0.08236417174339294
1631032783637,2021-09-07T16:40:42.480Z,1.1,-0.012702710926532745,1.0115337371826172,0.043545808643102646
1631032783677,2021-09-07T16:40:42.483Z,1.14,-0.040046460926532745,1.0000591278076172,0.15804776549339294
1631032783716,2021-09-07T16:40:42.493Z,1.179,-0.033698804676532745,0.984922468662262,0.042325105518102646
1631032783756,2021-09-07T16:40:42.496Z,1.219,-0.042976148426532745,0.998838484287262,0.056241121143102646
1631032783795,2021-09-07T16:40:42.498Z,1.258,-0.025886304676532745,0.980039656162262,0.020352451130747795
1631032783835,2021-09-07T16:40:42.509Z,1.298,-0.032478101551532745,1.0964946746826172,0.017178623005747795
1631032783876,2021-09-07T16:40:42.539Z,1.339,-0.050056226551532745,1.0212993621826172,0.01546963769942522
1631032783915,2021-09-07T16:40:42.542Z,1.378,-0.054206617176532745,1.0413188934326172,0.0049715908244252205
1631032783955,2021-09-07T16:40:42.553Z,1.418,-0.10010505467653275,1.0149517059326172,-0.026766689494252205
1631032783995,2021-09-07T16:40:42.555Z,1.458,-0.08643317967653275,1.0100688934326172,0.035245027393102646
1631032784034,2021-09-07T16:40:42.558Z,1.497,-0.07617927342653275,1.0254497528076172,0.033536043018102646
1631032784074,2021-09-07T16:40:42.569Z,1.537,-0.060554273426532745,1.0215435028076172,0.055508699268102646
1631032784113,2021-09-07T16:40:42.571Z,1.576,-0.053230054676532745,1.0073833465576172,0.058682527393102646
1631032784153,2021-09-07T16:40:42.573Z,1.616,-0.053718335926532745,1.0400981903076172,0.045987214893102646
1631032784192,2021-09-07T16:40:42.598Z,1.655,-0.013435132801532745,1.0025005340576172,0.033047761768102646
1631032784232,2021-09-07T16:40:42.600Z,1.695,0.010246507823467255,1.0005474090576172,0.041348543018102646
1631032784271,2021-09-07T16:40:42.602Z,1.734,0.035637132823467255,1.0125102996826172,0.08553799986839294
1631032784311,2021-09-07T16:40:42.613Z,1.774,-0.005134351551532745,1.0142192840576172,0.017178623005747795
1631032784352,2021-09-07T16:40:42.616Z,1.815,0.045891039073467255,1.0215435028076172,0.057950105518102646
1631032784392,2021-09-07T16:40:42.618Z,1.855,0.06932853907346725,1.0664653778076172,0.052579011768102646
1631032784431,2021-09-07T16:40:42.629Z,1.894,0.048576585948467255,1.0198345184326172,0.053311433643102646
1631032784471,2021-09-07T16:40:42.631Z,1.934,0.041740648448467255,1.0188579559326172,0.10921964049339294
1631032784510,2021-09-07T16:40:42.633Z,1.973,0.004875414073467255,0.997617781162262,0.07674893736839294
1631032784550,2021-09-07T16:40:42.644Z,2.013,0.015373460948467255,0.924375593662262,0.10116299986839294
1631032784589,2021-09-07T16:40:42.646Z,2.052,0.026115648448467255,0.929014265537262,0.11044034361839294
1631032784629,2021-09-07T16:40:42.648Z,2.092,0.007316820323467255,0.996885359287262,0.09212979674339294
1631032784668,2021-09-07T16:40:42.660Z,2.131,0.019279710948467255,0.987608015537262,0.10189542174339294
1631032784708,2021-09-07T16:40:42.662Z,2.171,-0.025886304676532745,1.0813579559326172,0.08920010924339294
1631032784748,2021-09-07T16:40:42.673Z,2.211,-0.011726148426532745,1.0064067840576172,0.056729402393102646
1631032784787,2021-09-07T16:40:42.675Z,2.25,-0.008308179676532745,1.0488872528076172,0.00008877841173671186
1631032784828,2021-09-07T16:40:42.678Z,2.291,-0.021247632801532745,1.0591411590576172,0.0069247158244252205
1631032784868,2021-09-07T16:40:42.689Z,2.331,-0.0036695075687021017,1.0134868621826172,0.040371980518102646
1631032784907,2021-09-07T16:40:42.691Z,2.37,0.0012133049312978983,1.0066509246826172,-0.027010830119252205
1631032784947,2021-09-07T16:40:42.693Z,2.41,0.0009691643062978983,0.986387312412262,0.0027743251994252205
1631032784986,2021-09-07T16:40:42.704Z,2.449,-0.0031812263187021017,1.0261821746826172,-0.035799894481897354
1631032785026,2021-09-07T16:40:42.719Z,2.489,-0.010993726551532745,1.0169048309326172,-0.060458097606897354
1631032785065,2021-09-07T16:40:42.722Z,2.528,-0.015876539051532745,1.0332622528076172,-0.08975496888160706
1631032785105,2021-09-07T16:40:42.723Z,2.568,-0.020759351551532745,1.0359477996826172,-0.058993253856897354
1631032785144,2021-09-07T16:40:42.735Z,2.607,-0.021980054676532745,0.992002546787262,-0.059237394481897354
1631032785184,2021-09-07T16:40:42.737Z,2.647,-0.007575757801532745,0.953428328037262,-0.059237394481897354
1631032785225,2021-09-07T16:40:42.749Z,2.688,-0.021003492176532745,0.993467390537262,-0.09683504700660706
1631032785263,2021-09-07T16:40:42.751Z,2.726,-0.029304273426532745,1.0071392059326172,-0.11758700013160706
1631032785304,2021-09-07T16:40:42.754Z,2.767,-0.012702710926532745,0.980039656162262,-0.13028231263160706
1631032785344,2021-09-07T16:40:42.764Z,2.807,-0.0019605231937021017,1.0020122528076172,-0.16641512513160706
1631032785383,2021-09-07T16:40:42.766Z,2.846,0.007805101573467255,0.995664656162262,-0.19912996888160706
1631032785423,2021-09-07T16:40:42.768Z,2.886,0.0012133049312978983,0.996397078037262,-0.24429598450660706
1631032785462,2021-09-07T16:40:42.780Z,2.925,0.0029222893062978983,0.995908796787262,-0.28824129700660706
1631032785502,2021-09-07T16:40:42.782Z,2.965,0.0029222893062978983,0.999082624912262,-0.28921785950660706
1631032785541,2021-09-07T16:40:42.793Z,3.004,0.013176195323467255,0.966123640537262,-0.30459871888160706
1631032785581,2021-09-07T16:40:42.795Z,3.044,0.019279710948467255,0.951963484287262,-0.31753817200660706
1631032785621,2021-09-07T16:40:42.798Z,3.084,0.029045335948467255,0.976133406162262,-0.32168856263160706
1631032785660,2021-09-07T16:40:42.809Z,3.123,0.030998460948467255,0.958555281162262,-0.32754793763160706
1631032785700,2021-09-07T16:40:42.811Z,3.163,0.015861742198467255,0.961729109287262,-0.35635653138160706
1631032785741,2021-09-07T16:40:42.813Z,3.204,0.014641039073467255,0.989316999912262,-0.33682528138160706
1631032785780,2021-09-07T16:40:42.824Z,3.243,0.040764085948467255,0.946104109287262,-0.34903231263160706
1631032785820,2021-09-07T16:40:42.826Z,3.283,0.062492601573467255,0.961240828037262,-0.37686434388160706
1631032785859,2021-09-07T16:40:42.828Z,3.322,0.027336351573467255,0.973936140537262,-0.39175692200660706
1631032785899,2021-09-07T16:40:42.853Z,3.362,-0.0031812263187021017,0.942441999912262,-0.38052645325660706
1631032785938,2021-09-07T16:40:42.855Z,3.401,0.019279710948467255,0.923399031162262,-0.37759676575660706
1631032785978,2021-09-07T16:40:42.857Z,3.441,-0.003913648426532745,0.938291609287262,-0.38296785950660706
1631032786018,2021-09-07T16:40:42.868Z,3.481,0.015129320323467255,0.934629499912262,-0.38467684388160706
1631032786057,2021-09-07T16:40:42.871Z,3.52,0.005119554698467255,0.948789656162262,-0.40127840638160706
1631032786097,2021-09-07T16:40:42.873Z,3.56,-0.0007398200687021017,0.915586531162262,-0.40445223450660706
1631032786136,2021-09-07T16:40:42.884Z,3.599,0.012932054698467255,0.934629499912262,-0.39126864075660706
1631032786176,2021-09-07T16:40:42.886Z,3.639,0.014396898448467255,0.923887312412262,-0.40664950013160706
