epoch (ms),time (-07:00),elapsed (s),X-Axis (T),Y-Axis (T),Z-Axis (T)
1616623361286,2021-03-24T22:04:36.010Z,32.311,14.822221755981445,-1.1805555820465088,-69.57499694824219
1616623361326,2021-03-24T22:04:36.021Z,32.351,16.634721755981445,-1.9305555820465088,-69.57499694824219
1616623361367,2021-03-24T22:04:36.024Z,32.391999999999996,14.509721755981445,-19.30555534362793,-69.57499694824219
1616623361406,2021-03-24T22:04:36.026Z,32.431,13.759721755981445,-0.8055555820465088,-73.26249694824219
1616623361447,2021-03-24T22:04:36.037Z,32.472,14.509721755981445,-0.8055555820465088,-72.44999694824219
1616623361487,2021-03-24T22:04:36.039Z,32.512,13.759721755981445,-8.43055534362793,-72.82499694824219
1616623361528,2021-03-24T22:04:36.053Z,32.553000000000004,12.322221755981445,2.819444417953491,-77.32499694824219
1616623361568,2021-03-24T22:04:36.055Z,32.593,12.322221755981445,2.819444417953491,-77.32499694824219
1616623361609,2021-03-24T22:04:36.065Z,32.634,12.697221755981445,-0.1180555522441864,-79.82499694824219
1616623361648,2021-03-24T22:04:36.068Z,32.673,11.947221755981445,1.6944444179534912,-78.94999694824219
1616623361689,2021-03-24T22:04:36.071Z,32.714,11.572221755981445,1.3194444179534912,-79.38749694824219
1616623361729,2021-03-24T22:04:36.082Z,32.754,12.322221755981445,0.2569444477558136,-79.01249694824219
1616623361770,2021-03-24T22:04:36.084Z,32.795,11.947221755981445,0.2569444477558136,-76.51249694824219
1616623361811,2021-03-24T22:04:36.086Z,32.836,12.322221755981445,-6.24305534362793,-77.32499694824219
1616623361850,2021-03-24T22:04:36.097Z,32.875,12.697221755981445,-9.18055534362793,-77.38749694824219
1616623361891,2021-03-24T22:04:36.099Z,32.916,13.384721755981445,-2.6180555820465092,-75.32499694824219
1616623361931,2021-03-24T22:04:36.110Z,32.955999999999996,13.759721755981445,-0.4930555522441864,-75.69999694824219
1616623361972,2021-03-24T22:04:36.126Z,32.997,13.009721755981445,-0.8055555820465088,-75.32499694824219
1616623362011,2021-03-24T22:04:36.129Z,33.036,12.697221755981445,-0.4930555522441864,-73.69999694824219
