epoch (ms),time (-07:00),elapsed (s),Pressure (Pa)
1613073169051,2021-02-11T19:54:20.809Z,0.299,99540.29557291667
1613073169129,2021-02-11T19:54:20.825Z,0.377,99540.14713541667
1613073169207,2021-02-11T19:54:20.854Z,0.455,99539.96744791667
1613073169284,2021-02-11T19:54:20.883Z,0.532,99539.88151041667
1613073169362,2021-02-11T19:54:20.900Z,0.61,99539.70182291667
1613073169440,2021-02-11T19:54:20.931Z,0.688,99539.63932291667
1613073169517,2021-02-11T19:54:20.945Z,0.765,99539.55338541667
1613073169595,2021-02-11T19:54:20.974Z,0.843,99539.46744791667
1613073169672,2021-02-11T19:54:20.990Z,0.92,99539.37369791667
1613073169750,2021-02-11T19:54:21.021Z,0.998,99538.59244791667
1613073169828,2021-02-11T19:54:21.036Z,1.076,99538.49869791667
1613073169905,2021-02-11T19:54:21.065Z,1.153,99538.44401041667
1613073169983,2021-02-11T19:54:21.093Z,1.231,99538.35807291667
1613073170061,2021-02-11T19:54:21.126Z,1.309,99538.35807291667
1613073170138,2021-02-11T19:54:21.141Z,1.386,99538.26432291667
1613073170216,2021-02-11T19:54:21.170Z,1.464,99538.96744791667
1613073170294,2021-02-11T19:54:21.199Z,1.542,99538.17057291667
1613073170371,2021-02-11T19:54:21.215Z,1.619,99538.87369791667
1613073170449,2021-02-11T19:54:21.244Z,1.697,99538.77994791667
1613073170526,2021-02-11T19:54:21.261Z,1.774,99538.77994791667
1613073170604,2021-02-11T19:54:21.289Z,1.852,99539.48307291667
1613073170683,2021-02-11T19:54:21.335Z,1.931,99538.70182291667
1613073170761,2021-02-11T19:54:21.350Z,2.009,99538.70182291667
1613073170838,2021-02-11T19:54:21.379Z,2.086,99538.70182291667
1613073170916,2021-02-11T19:54:21.396Z,2.164,99539.38932291667
1613073170994,2021-02-11T19:54:21.424Z,2.242,99538.63932291667
1613073171071,2021-02-11T19:54:21.441Z,2.319,99538.63932291667
1613073171149,2021-02-11T19:54:21.469Z,2.397,99539.34244791667
1613073171227,2021-02-11T19:54:21.486Z,2.475,99539.34244791667
1613073171304,2021-02-11T19:54:21.514Z,2.552,99539.24869791667
1613073171382,2021-02-11T19:54:21.531Z,2.63,99539.24869791667
1613073171460,2021-02-11T19:54:21.560Z,2.708,99539.24869791667
1613073171537,2021-02-11T19:54:21.589Z,2.785,99539.24869791667
1613073171615,2021-02-11T19:54:21.606Z,2.863,99539.24869791667
1613073171692,2021-02-11T19:54:21.634Z,2.94,99539.24869791667
1613073171770,2021-02-11T19:54:21.679Z,3.018,99538.45963541667
1613073171848,2021-02-11T19:54:21.694Z,3.096,99538.45963541667
1613073171925,2021-02-11T19:54:21.711Z,3.173,99538.45963541667
1613073172003,2021-02-11T19:54:21.739Z,3.251,99539.15494791667
1613073172081,2021-02-11T19:54:21.799Z,3.329,99539.15494791667
1613073172158,2021-02-11T19:54:21.816Z,3.406,99539.15494791667
1613073172236,2021-02-11T19:54:21.844Z,3.484,99539.15494791667
1613073172314,2021-02-11T19:54:21.888Z,3.562,99539.15494791667
1613073172391,2021-02-11T19:54:21.905Z,3.639,99539.15494791667
1613073172469,2021-02-11T19:54:21.935Z,3.717,99538.37369791667
1613073172546,2021-02-11T19:54:21.964Z,3.794,99538.37369791667
1613073172624,2021-02-11T19:54:21.980Z,3.872,99538.37369791667
1613073172702,2021-02-11T19:54:21.995Z,3.95,99538.37369791667
1613073172779,2021-02-11T19:54:22.024Z,4.027,99538.37369791667
1613073172857,2021-02-11T19:54:22.041Z,4.105,99538.37369791667
1613073172935,2021-02-11T19:54:22.070Z,4.183,99538.37369791667
1613073173012,2021-02-11T19:54:22.100Z,4.26,99539.06901041667
1613073173090,2021-02-11T19:54:22.116Z,4.338,99538.37369791667
1613073173168,2021-02-11T19:54:22.144Z,4.416,99538.37369791667
1613073173245,2021-02-11T19:54:22.173Z,4.493,99538.37369791667
1613073173323,2021-02-11T19:54:22.189Z,4.571,99538.37369791667
1613073173400,2021-02-11T19:54:22.218Z,4.648,99538.37369791667
1613073173478,2021-02-11T19:54:22.235Z,4.726,99538.37369791667
1613073173556,2021-02-11T19:54:22.264Z,4.804,99538.37369791667
1613073173633,2021-02-11T19:54:22.280Z,4.881,99538.37369791667
1613073173711,2021-02-11T19:54:22.309Z,4.959,99538.37369791667
1613073173789,2021-02-11T19:54:22.326Z,5.037,99538.37369791667
1613073173866,2021-02-11T19:54:22.355Z,5.114,99537.67057291667
1613073173944,2021-02-11T19:54:22.371Z,5.192,99538.37369791667
1613073174022,2021-02-11T19:54:22.399Z,5.27,99538.37369791667
1613073174099,2021-02-11T19:54:22.416Z,5.347,99538.37369791667
1613073174177,2021-02-11T19:54:22.445Z,5.425,99538.37369791667
1613073174254,2021-02-11T19:54:22.474Z,5.502,99538.37369791667
1613073174332,2021-02-11T19:54:22.495Z,5.58,99538.37369791667
