epoch (ms),time (-07:00),elapsed (s),X-Axis (deg/s),Y-Axis (deg/s),Z-Axis (deg/s)
1612380280608,2021-02-03T19:25:43.999Z,0.032,-0.8841463327407837,-0.059370990842580795,-0.7605904936790466
1612380280658,2021-02-03T19:25:44.002Z,0.082,-0.9451220035552979,0.06258023530244827,0.03209242597222328
1612380280699,2021-02-03T19:25:44.013Z,0.123,-1.1280487775802612,0.001604621298611164,-0.15083441138267517
1612380280739,2021-02-03T19:25:44.015Z,0.163,-0.5792683362960815,0.06258023530244827,-0.6386392712593079
1612380280780,2021-02-03T19:25:44.017Z,0.204,0.030487805604934692,0.5503851175308228,-0.21181002259254456
1612380280821,2021-02-03T19:25:44.059Z,0.245,-1.1280487775802612,-0.30327343940734863,-0.5166880488395691
1612380280860,2021-02-03T19:25:44.061Z,0.284,-1.1280487775802612,-0.7301027178764343,0.763799786567688
1612380280901,2021-02-03T19:25:44.073Z,0.325,-1.1890243291854858,0.12355584651231766,0.763799786567688
1612380280941,2021-02-03T19:25:44.075Z,0.365,-0.5182926654815674,0.428433895111084,-1.1264441013336182
1612380280982,2021-02-03T19:25:44.077Z,0.406,0.21341463923454285,0.8552631735801697,-0.028883183375000954
1612380281022,2021-02-03T19:25:44.088Z,0.446,-1.4939024448394775,-0.7301027178764343,0.15404364466667175
1612380281073,2021-02-03T19:25:44.090Z,0.497,-1.3109755516052246,-0.364249050617218,-0.6386392712593079
1612380281112,2021-02-03T19:25:44.092Z,0.536,-1.676829218864441,-0.18132221698760986,0.2759948670864105
1612380281153,2021-02-03T19:25:44.103Z,0.577,-0.8841463327407837,0.18453145027160645,-0.3337612450122833
1612380281193,2021-02-03T19:25:44.106Z,0.617,-1.1280487775802612,-0.12034659832715988,0.21501925587654114
1612380281234,2021-02-03T19:25:44.117Z,0.658,0.15243902802467346,0.8552631735801697,-1.309370994567871
1612380281273,2021-02-03T19:25:44.119Z,0.697,-0.9451220035552979,-0.5471758842468262,0.6418485641479492
1612380281314,2021-02-03T19:25:44.121Z,0.738,-0.27439025044441223,0.3674582839012146,-0.27278563380241394
1612380281354,2021-02-03T19:25:44.133Z,0.778,-0.8841463327407837,0.18453145027160645,-0.08985879272222519
1612380281395,2021-02-03T19:25:44.135Z,0.819,-0.15243902802467346,0.001604621298611164,0.21501925587654114
1612380281435,2021-02-03T19:25:44.137Z,0.859,0.3353658616542816,0.428433895111084,-0.6386392712593079
1612380281476,2021-02-03T19:25:44.148Z,0.9,0.7012195587158203,0.5503851175308228,-0.3947368562221527
1612380281515,2021-02-03T19:25:44.150Z,0.939,1.737804889678955,0.428433895111084,-0.08985879272222519
1612380281556,2021-02-03T19:25:44.152Z,0.98,0.396341472864151,0.001604621298611164,-0.08985879272222519
1612380281597,2021-02-03T19:25:44.163Z,1.021,-0.5792683362960815,0.12355584651231766,0.3979460895061493
1612380281637,2021-02-03T19:25:44.166Z,1.061,0.9451220035552979,0.12355584651231766,0.6418485641479492
1612380281678,2021-02-03T19:25:44.177Z,1.102,1.8597561120986938,0.6113607287406921,-1.5532734394073486
1612380281717,2021-02-03T19:25:44.179Z,1.141,0.8841463327407837,0.6113607287406921,0.2759948670864105
1612380281758,2021-02-03T19:25:44.181Z,1.182,0.7621951103210449,0.24550706148147583,-0.028883183375000954
1612380281798,2021-02-03T19:25:44.192Z,1.222,0.15243902802467346,-0.18132221698760986,-1.004492998123169
1612380281839,2021-02-03T19:25:44.195Z,1.263,-0.09146341681480408,-0.18132221698760986,0.03209242597222328
1612380281878,2021-02-03T19:25:44.197Z,1.302,0.15243902802467346,-0.18132221698760986,-0.821566104888916
1612380281919,2021-02-03T19:25:44.207Z,1.343,1.0670732259750366,-0.059370990842580795,0.09306804090738297
1612380281959,2021-02-03T19:25:44.210Z,1.383,0.6402438879013062,0.24550706148147583,-0.821566104888916
1612380282000,2021-02-03T19:25:44.212Z,1.424,0.030487805604934692,0.12355584651231766,-0.3947368562221527
1612380282040,2021-02-03T19:25:44.223Z,1.464,0.5792683362960815,0.428433895111084,-0.08985879272222519
1612380282081,2021-02-03T19:25:44.225Z,1.505,0.4573170840740204,0.48940950632095337,-0.6996148824691772
1612380282122,2021-02-03T19:25:44.237Z,1.546,0.396341472864151,0.06258023530244827,-0.27278563380241394
1612380282161,2021-02-03T19:25:44.239Z,1.585,-0.27439025044441223,0.18453145027160645,-0.27278563380241394
1612380282202,2021-02-03T19:25:44.241Z,1.626,1.3719512224197388,-0.18132221698760986,-0.7605904936790466
1612380282242,2021-02-03T19:25:44.252Z,1.666,0.15243902802467346,0.3064826726913452,-0.028883183375000954
1612380282283,2021-02-03T19:25:44.255Z,1.707,0.4573170840740204,0.18453145027160645,-0.21181002259254456
1612380282322,2021-02-03T19:25:44.257Z,1.746,0.27439025044441223,-0.18132221698760986,-0.3337612450122833
1612380282363,2021-02-03T19:25:44.267Z,1.787,-0.3353658616542816,-0.5471758842468262,-0.821566104888916
1612380282403,2021-02-03T19:25:44.270Z,1.827,1.5548781156539917,1.0381900072097778,-0.21181002259254456
1612380282444,2021-02-03T19:25:44.272Z,1.868,1.6768293380737305,0.12355584651231766,-0.6996148824691772
1612380282483,2021-02-03T19:25:44.283Z,1.907,-0.4573170840740204,-0.4252246618270874,-0.3337612450122833
1612380282524,2021-02-03T19:25:44.285Z,1.948,0.15243902802467346,-0.30327343940734863,0.2759948670864105
1612380282564,2021-02-03T19:25:44.287Z,1.988,0.21341463923454285,0.3674582839012146,-0.5166880488395691
