epoch (ms),time (-07:00),elapsed (s),X-Axis (T),Y-Axis (T),Z-Axis (T)
1631030843636,2021-09-07T16:08:16.226Z,0.123,6.814338207244873,-1.9301470518112183,-14.181984901428223
1631030843676,2021-09-07T16:08:16.228Z,0.163,6.814338207244873,-0.05514705926179886,-14.556984901428223
1631030843715,2021-09-07T16:08:16.231Z,0.202,7.189338207244873,-0.43014705181121826,-13.806984901428223
1631030843755,2021-09-07T16:08:16.242Z,0.242,7.564338207244873,-7.055147171020508,-14.181984901428223
1631030843794,2021-09-07T16:08:16.244Z,0.281,7.189338207244873,-2.305147171020508,-14.619484901428223
1631030843816,2021-09-07T16:08:16.246Z,0.303,6.814338207244873,-0.43014705181121826,-12.681984901428223
1631030843856,2021-09-07T16:08:16.257Z,0.343,7.564338207244873,-0.8051470518112183,-15.056984901428223
1631030843895,2021-09-07T16:08:16.259Z,0.382,5.689338207244873,-1.1801470518112183,-14.244484901428223
1631030843935,2021-09-07T16:08:16.270Z,0.422,7.564338207244873,-2.680147171020508,-12.619484901428223
1631030843975,2021-09-07T16:08:16.272Z,0.462,6.439338207244873,-1.5551470518112183,-14.619484901428223
1631030844014,2021-09-07T16:08:16.274Z,0.501,7.564338207244873,-1.5551470518112183,-15.056984901428223
1631030844054,2021-09-07T16:08:16.285Z,0.541,7.189338207244873,-5.617647171020508,-16.24448585510254
1631030844093,2021-09-07T16:08:16.288Z,0.58,8.314338684082031,0.31985294818878174,-16.24448585510254
1631030844133,2021-09-07T16:08:16.291Z,0.62,7.189338207244873,-0.05514705926179886,-13.806984901428223
1631030844174,2021-09-07T16:08:16.301Z,0.661,6.814338207244873,-2.305147171020508,-14.619484901428223
1631030844213,2021-09-07T16:08:16.303Z,0.7,6.439338207244873,0.25735294818878174,-15.056984901428223
1631030844253,2021-09-07T16:08:16.306Z,0.74,6.814338207244873,-1.1801470518112183,-13.431984901428223
1631030844292,2021-09-07T16:08:16.317Z,0.779,7.189338207244873,-1.9301470518112183,-14.244484901428223
1631030844332,2021-09-07T16:08:16.319Z,0.819,6.814338207244873,-0.8051470518112183,-13.806984901428223
1631030844372,2021-09-07T16:08:16.321Z,0.859,7.189338207244873,0.31985294818878174,-14.619484901428223
1631030844411,2021-09-07T16:08:16.332Z,0.898,7.939338207244873,-0.05514705926179886,-15.056984901428223
1631030844451,2021-09-07T16:08:16.334Z,0.938,7.189338207244873,-0.43014705181121826,-14.244484901428223
1631030844490,2021-09-07T16:08:16.345Z,0.977,7.939338207244873,-0.43014705181121826,-15.056984901428223
1631030844531,2021-09-07T16:08:16.348Z,1.018,5.689338207244873,0.25735294818878174,-15.056984901428223
1631030844571,2021-09-07T16:08:16.378Z,1.058,8.314338684082031,0.6323529481887817,-15.869484901428223
1631030844610,2021-09-07T16:08:16.380Z,1.097,7.189338207244873,-0.8051470518112183,-13.869484901428223
1631030844650,2021-09-07T16:08:16.391Z,1.137,6.814338207244873,-3.055147171020508,-15.494484901428223
1631030844689,2021-09-07T16:08:16.394Z,1.176,7.189338207244873,-0.43014705181121826,-14.306984901428223
1631030844729,2021-09-07T16:08:16.396Z,1.216,8.314338684082031,-7.867647171020508,-14.681984901428223
1631030844769,2021-09-07T16:08:16.407Z,1.256,7.564338207244873,-0.05514705926179886,-15.869484901428223
1631030844808,2021-09-07T16:08:16.409Z,1.295,7.189338207244873,-0.05514705926179886,-13.869484901428223
1631030844848,2021-09-07T16:08:16.420Z,1.335,7.939338207244873,-1.1801470518112183,-14.681984901428223
1631030844889,2021-09-07T16:08:16.422Z,1.376,6.814338207244873,-0.05514705926179886,-15.056984901428223
1631030844928,2021-09-07T16:08:16.424Z,1.415,7.189338207244873,0.25735294818878174,-14.306984901428223
1631030844968,2021-09-07T16:08:16.435Z,1.455,7.564338207244873,-0.8051470518112183,-14.681984901428223
1631030845007,2021-09-07T16:08:16.438Z,1.494,6.814338207244873,-1.1801470518112183,-13.931984901428223
1631030845047,2021-09-07T16:08:16.441Z,1.534,7.189338207244873,1.7573529481887817,-14.681984901428223
1631030845086,2021-09-07T16:08:16.452Z,1.573,7.189338207244873,-0.43014705181121826,-15.494484901428223
1631030845126,2021-09-07T16:08:16.454Z,1.613,7.564338207244873,0.25735294818878174,-13.869484901428223
1631030845165,2021-09-07T16:08:16.466Z,1.652,7.564338207244873,-0.8051470518112183,-14.681984901428223
1631030845205,2021-09-07T16:08:16.468Z,1.692,8.314338684082031,-0.05514705926179886,-15.056984901428223
1631030845246,2021-09-07T16:08:16.470Z,1.733,7.939338207244873,0.6323529481887817,-15.119484901428223
1631030845286,2021-09-07T16:08:16.481Z,1.773,6.814338207244873,0.6323529481887817,-13.869484901428223
1631030845325,2021-09-07T16:08:16.484Z,1.812,7.564338207244873,-0.43014705181121826,-14.681984901428223
1631030845365,2021-09-07T16:08:16.486Z,1.852,7.564338207244873,-1.5551470518112183,-14.244484901428223
1631030845404,2021-09-07T16:08:16.497Z,1.891,7.189338207244873,-12.617647171020508,-14.681984901428223
1631030845444,2021-09-07T16:08:16.499Z,1.931,7.564338207244873,-1.1801470518112183,-15.119484901428223
1631030845483,2021-09-07T16:08:16.510Z,1.97,7.564338207244873,0.25735294818878174,-13.056984901428223
1631030845523,2021-09-07T16:08:16.512Z,2.01,7.189338207244873,-1.5551470518112183,-15.494484901428223
1631030845562,2021-09-07T16:08:16.515Z,2.049,7.564338207244873,0.25735294818878174,-15.494484901428223
1631030845603,2021-09-07T16:08:16.526Z,2.09,6.814338207244873,0.25735294818878174,-13.494484901428223
1631030845643,2021-09-07T16:08:16.529Z,2.13,7.189338207244873,-0.43014705181121826,-15.119484901428223
1631030845683,2021-09-07T16:08:16.531Z,2.17,7.564338207244873,-1.5551470518112183,-14.681984901428223
1631030845722,2021-09-07T16:08:16.542Z,2.209,7.564338207244873,-1.1801470518112183,-13.869484901428223
1631030845762,2021-09-07T16:08:16.544Z,2.249,8.314338684082031,-1.1801470518112183,-15.494484901428223
1631030845801,2021-09-07T16:08:16.555Z,2.288,7.564338207244873,0.25735294818878174,-13.869484901428223
1631030845841,2021-09-07T16:08:16.557Z,2.328,8.689338684082031,-2.305147171020508,-12.681984901428223
1631030845880,2021-09-07T16:08:16.560Z,2.367,6.439338207244873,0.25735294818878174,-14.681984901428223
1631030845920,2021-09-07T16:08:16.570Z,2.407,6.814338207244873,-0.43014705181121826,-15.056984901428223
1631030845961,2021-09-07T16:08:16.575Z,2.448,8.314338684082031,0.6323529481887817,-14.306984901428223
1631030846000,2021-09-07T16:08:16.576Z,2.487,7.564338207244873,-0.43014705181121826,-15.056984901428223
1631030846040,2021-09-07T16:08:16.587Z,2.527,7.189338207244873,0.25735294818878174,-13.869484901428223
1631030846080,2021-09-07T16:08:16.589Z,2.567,7.939338207244873,-11.555147171020508,-13.869484901428223
1631030846119,2021-09-07T16:08:16.601Z,2.606,6.814338207244873,0.25735294818878174,-15.056984901428223
1631030846159,2021-09-07T16:08:16.603Z,2.646,8.314338684082031,-0.49264705181121826,-14.681984901428223
1631030846198,2021-09-07T16:08:16.605Z,2.685,7.939338207244873,-1.9301470518112183,-15.119484901428223
