epoch (ms),time (-07:00),elapsed (s),Pressure (Pa)
1612904152423,2021-02-09T20:57:50.354Z,0.067,99574.73743206522
1612904152500,2021-02-09T20:57:50.358Z,0.144,99574.73743206522
1612904152578,2021-02-09T20:57:50.372Z,0.222,99574.07336956522
1612904152656,2021-02-09T20:57:50.384Z,0.3,99574.07336956522
1612904152733,2021-02-09T20:57:50.389Z,0.377,99574.25305706522
1612904152811,2021-02-09T20:57:50.402Z,0.455,99574.25305706522
1612904152889,2021-02-09T20:57:50.416Z,0.533,99574.40149456522
1612904152968,2021-02-09T20:57:50.429Z,0.612,99573.73743206522
1612904153044,2021-02-09T20:57:50.433Z,0.688,99573.89368206522
1612904153122,2021-02-09T20:57:50.445Z,0.766,99573.89368206522
1612904153199,2021-02-09T20:57:50.459Z,0.843,99573.89368206522
1612904153278,2021-02-09T20:57:50.462Z,0.922,99574.70618206522
1612904153356,2021-02-09T20:57:50.476Z,1,99574.70618206522
1612904153434,2021-02-09T20:57:50.489Z,1.078,99573.37805706522
1612904153511,2021-02-09T20:57:50.493Z,1.155,99573.56555706522
1612904153589,2021-02-09T20:57:50.507Z,1.233,99572.89368206522
1612904153666,2021-02-09T20:57:50.520Z,1.31,99572.89368206522
1612904153744,2021-02-09T20:57:50.524Z,1.388,99572.23743206522
1612904153822,2021-02-09T20:57:50.538Z,1.466,99573.04211956522
1612904153899,2021-02-09T20:57:50.550Z,1.543,99572.37805706522
1612904153977,2021-02-09T20:57:50.564Z,1.621,99572.37805706522
1612904154055,2021-02-09T20:57:50.568Z,1.699,99572.37805706522
1612904154132,2021-02-09T20:57:50.584Z,1.776,99571.72180706522
1612904154210,2021-02-09T20:57:50.612Z,1.854,99572.53430706522
1612904154288,2021-02-09T20:57:50.625Z,1.932,99571.87024456522
1612904154365,2021-02-09T20:57:50.629Z,2.009,99571.87024456522
1612904154443,2021-02-09T20:57:50.643Z,2.087,99571.87024456522
1612904154520,2021-02-09T20:57:50.655Z,2.164,99571.87024456522
1612904154598,2021-02-09T20:57:50.659Z,2.242,99571.20618206522
1612904154676,2021-02-09T20:57:50.672Z,2.32,99571.20618206522
1612904154753,2021-02-09T20:57:50.686Z,2.397,99570.54993206522
1612904154831,2021-02-09T20:57:50.689Z,2.475,99570.54993206522
1612904154909,2021-02-09T20:57:50.703Z,2.553,99570.54993206522
1612904154986,2021-02-09T20:57:50.716Z,2.63,99569.87805706522
1612904155064,2021-02-09T20:57:50.729Z,2.708,99569.87805706522
1612904155142,2021-02-09T20:57:50.733Z,2.786,99569.87805706522
1612904155219,2021-02-09T20:57:50.747Z,2.863,99569.87805706522
1612904155297,2021-02-09T20:57:50.760Z,2.941,99569.22180706522
1612904155374,2021-02-09T20:57:50.764Z,3.018,99569.22180706522
1612904155452,2021-02-09T20:57:50.777Z,3.096,99569.22180706522
1612904155530,2021-02-09T20:57:50.790Z,3.174,99569.22180706522
1612904155607,2021-02-09T20:57:50.794Z,3.251,99569.22180706522
1612904155685,2021-02-09T20:57:50.808Z,3.329,99569.22180706522
1612904155763,2021-02-09T20:57:50.821Z,3.407,99569.22180706522
1612904155840,2021-02-09T20:57:50.834Z,3.484,99568.56555706522
1612904155918,2021-02-09T20:57:50.838Z,3.562,99568.56555706522
1612904155996,2021-02-09T20:57:50.852Z,3.64,99568.56555706522
1612904156073,2021-02-09T20:57:50.865Z,3.717,99568.70618206522
1612904156151,2021-02-09T20:57:50.869Z,3.795,99568.70618206522
1612904156228,2021-02-09T20:57:50.882Z,3.872,99568.70618206522
1612904156306,2021-02-09T20:57:50.896Z,3.95,99568.70618206522
1612904156384,2021-02-09T20:57:50.899Z,4.028,99568.70618206522
1612904156461,2021-02-09T20:57:50.912Z,4.105,99568.70618206522
1612904156539,2021-02-09T20:57:50.925Z,4.183,99568.70618206522
1612904156617,2021-02-09T20:57:50.939Z,4.261,99568.70618206522
1612904156694,2021-02-09T20:57:50.943Z,4.338,99568.70618206522
1612904156772,2021-02-09T20:57:50.957Z,4.416,99568.70618206522
1612904156850,2021-02-09T20:57:50.969Z,4.494,99568.70618206522
1612904156927,2021-02-09T20:57:50.974Z,4.571,99568.70618206522
1612904157005,2021-02-09T20:57:50.987Z,4.649,99568.70618206522
1612904157082,2021-02-09T20:57:50.999Z,4.726,99568.70618206522
1612904157160,2021-02-09T20:57:51.003Z,4.804,99568.70618206522
1612904157238,2021-02-09T20:57:51.017Z,4.882,99568.70618206522
1612904157315,2021-02-09T20:57:51.030Z,4.959,99568.70618206522
1612904157393,2021-02-09T20:57:51.062Z,5.037,99568.04993206522
1612904157471,2021-02-09T20:57:51.076Z,5.115,99568.70618206522
1612904157548,2021-02-09T20:57:51.089Z,5.192,99568.04993206522
1612904157626,2021-02-09T20:57:51.093Z,5.27,99568.04993206522
1612904157704,2021-02-09T20:57:51.106Z,5.348,99568.04993206522
1612904157781,2021-02-09T20:57:51.120Z,5.425,99568.04993206522
1612904157859,2021-02-09T20:57:51.126Z,5.503,99567.38586956522
1612904157936,2021-02-09T20:57:51.137Z,5.58,99567.38586956522
1612904158014,2021-02-09T20:57:51.150Z,5.658,99567.38586956522
1612904158093,2021-02-09T20:57:51.155Z,5.737,99567.38586956522
1612904158171,2021-02-09T20:57:51.167Z,5.815,99567.38586956522
1612904158248,2021-02-09T20:57:51.181Z,5.892,99568.22180706522
1612904158326,2021-02-09T20:57:51.194Z,5.97,99568.22180706522
1612904158404,2021-02-09T20:57:51.198Z,6.048,99568.22180706522
1612904158481,2021-02-09T20:57:51.211Z,6.125,99568.22180706522
1612904158559,2021-02-09T20:57:51.224Z,6.203,99567.38586956522
1612904158637,2021-02-09T20:57:51.228Z,6.281,99568.22180706522
1612904158714,2021-02-09T20:57:51.242Z,6.358,99568.22180706522
1612904158792,2021-02-09T20:57:51.255Z,6.436,99568.22180706522
1612904158870,2021-02-09T20:57:51.259Z,6.514,99568.22180706522
1612904158947,2021-02-09T20:57:51.272Z,6.591,99568.22180706522
1612904159025,2021-02-09T20:57:51.286Z,6.669,99568.22180706522
1612904159102,2021-02-09T20:57:51.299Z,6.746,99568.22180706522
1612904159180,2021-02-09T20:57:51.303Z,6.824,99568.22180706522
1612904159258,2021-02-09T20:57:51.316Z,6.902,99568.22180706522
1612904159335,2021-02-09T20:57:51.319Z,6.979,99567.56555706522
1612904159413,2021-02-09T20:57:51.332Z,7.057,99567.56555706522
1612904159491,2021-02-09T20:57:51.346Z,7.135,99567.56555706522
1612904159568,2021-02-09T20:57:51.359Z,7.212,99567.56555706522
1612904159646,2021-02-09T20:57:51.363Z,7.29,99567.56555706522
1612904159724,2021-02-09T20:57:51.377Z,7.368,99567.56555706522
