epoch (ms),time (-07:00),elapsed (s),X-Axis (deg/s),Y-Axis (deg/s),Z-Axis (deg/s)
1614821718156,2021-03-04T01:37:15.534Z,0.06,-0.06395003199577332,0.023795360699295998,0.4298036992549896
1614821718195,2021-03-04T01:37:15.548Z,0.099,0.11897680163383484,-0.037180252373218536,0.4298036992549896
1614821718236,2021-03-04T01:37:15.593Z,0.14,0.17995241284370422,-0.2810826897621155,0.7346817255020142
1614821718276,2021-03-04T01:37:15.607Z,0.18,0.301903635263443,-0.2810826897621155,0.6737061142921448
1614821718315,2021-03-04T01:37:15.622Z,0.219,0.48483046889305115,-0.09815586358308792,0.18590125441551208
1614821718356,2021-03-04T01:37:15.624Z,0.26,0.301903635263443,-0.2201070785522461,-0.11897680163383484
1614821718396,2021-03-04T01:37:15.638Z,0.3,-0.1249256432056427,0.023795360699295998,0.06395003199577332
1614821718437,2021-03-04T01:37:15.653Z,0.341,-0.0029744200874119997,-0.037180252373218536,-0.11897680163383484
1614821718476,2021-03-04T01:37:15.667Z,0.38,-0.06395003199577332,0.023795360699295998,-0.2409280240535736
1614821718516,2021-03-04T01:37:15.682Z,0.42,-0.06395003199577332,0.14574658870697021,0.24687686562538147
1614821718557,2021-03-04T01:37:15.684Z,0.461,0.11897680163383484,0.14574658870697021,-0.058001190423965454
1614821718596,2021-03-04T01:37:15.712Z,0.5,-0.0029744200874119997,0.023795360699295998,-0.11897680163383484
1614821718637,2021-03-04T01:37:15.714Z,0.541,-0.1249256432056427,-0.1591314673423767,-0.058001190423965454
1614821718677,2021-03-04T01:37:15.728Z,0.581,0.2409280240535736,0.32867342233657837,0.24687686562538147
1614821718718,2021-03-04T01:37:15.742Z,0.622,0.7897085547447205,0.9994051456451416,0.9785841703414917
1614821718758,2021-03-04T01:37:15.757Z,0.662,0.42385485768318176,0.9994051456451416,0.36882808804512024
1614821718797,2021-03-04T01:37:15.772Z,0.701,0.301903635263443,0.32867342233657837,0.7346817255020142
1614821718838,2021-03-04T01:37:15.774Z,0.742,0.9726353883743286,-0.5859607458114624,0.24687686562538147
1614821718878,2021-03-04T01:37:15.788Z,0.782,0.301903635263443,-0.7079119086265564,0.06395003199577332
1614821718919,2021-03-04T01:37:15.803Z,0.823,-0.4298036992549896,-0.34205830097198486,0.36882808804512024
1614821718958,2021-03-04T01:37:15.817Z,0.862,-0.5517548322677612,0.14574658870697021,-0.058001190423965454
1614821718998,2021-03-04T01:37:15.832Z,0.902,0.11897680163383484,0.38964903354644775,0.24687686562538147
