epoch (ms),time (-07:00),elapsed (s),X-Axis (deg/s),Y-Axis (deg/s),Z-Axis (deg/s)
1622733969287,2021-06-03T15:28:03.123Z,-0.012,-0.9092141389846802,0.21544712781906128,-0.09485094994306564
1622733969328,2021-06-03T15:28:03.125Z,0.029,1.5298103094100952,0.39837396144866943,0.21002709865570068
1622733969368,2021-06-03T15:28:03.136Z,0.069,2.7493224143981934,-0.6382113695144653,-0.15582656860351562
1622733969407,2021-06-03T15:28:03.138Z,0.108,0.9810298085212708,-0.3943089246749878,-0.7655826807022095
1622733969447,2021-06-03T15:28:03.140Z,0.148,1.651761531829834,-0.45528459548950195,-0.7046070694923401
1622733969487,2021-06-03T15:28:03.151Z,0.188,0.7371273636817932,-0.028455253690481186,-1.436314344406128
1622733969526,2021-06-03T15:28:03.153Z,0.227,0.7981029748916626,-0.028455253690481186,-1.4972898960113525
1622733969566,2021-06-03T15:28:03.155Z,0.267,-1.5799458026885986,1.2520325183868408,-0.2777777910232544
1622733969605,2021-06-03T15:28:03.166Z,0.306,-1.9457995891571045,0.5813007950782776,-0.5216802358627319
1622733969645,2021-06-03T15:28:03.169Z,0.346,-2.9823849201202393,0.8252032399177551,-0.7655826807022095
1622733969684,2021-06-03T15:28:03.170Z,0.385,-2.555555582046509,0.27642273902893066,-0.5826558470726013
1622733969724,2021-06-03T15:28:03.182Z,0.425,-2.006775140762329,0.5203251838684082,0.1490514874458313
1622733969763,2021-06-03T15:28:03.184Z,0.464,0.4322493374347687,-0.3943089246749878,0.1490514874458313
1622733969804,2021-06-03T15:28:03.186Z,0.505,0.4322493374347687,0.27642273902893066,0.21002709865570068
1622733969844,2021-06-03T15:28:03.197Z,0.545,1.224932312965393,-0.028455253690481186,-0.15582656860351562
1622733969884,2021-06-03T15:28:03.200Z,0.585,1.7737127542495728,0.4593495726585388,-0.46070462465286255
1622733969923,2021-06-03T15:28:03.211Z,0.624,0.3712737262248993,1.8617886304855347,-0.09485094994306564
1622733969963,2021-06-03T15:28:03.213Z,0.664,-0.9092141389846802,2.9593496322631836,0.1490514874458313
1622733970002,2021-06-03T15:28:03.215Z,0.703,-0.6043360233306885,2.3495936393737793,0.08807588368654251
1622733970042,2021-06-03T15:28:03.226Z,0.743,-0.6043360233306885,1.2520325183868408,-0.03387533873319626
1622733970081,2021-06-03T15:28:03.229Z,0.782,-0.5433604717254639,1.130081295967102,-0.6436314582824707
1622733970121,2021-06-03T15:28:03.230Z,0.822,-1.8848237991333008,1.313008189201355,-1.0704606771469116
1622733970160,2021-06-03T15:28:03.241Z,0.861,-1.8848237991333008,0.4593495726585388,-1.009485125541687
1622733970200,2021-06-03T15:28:03.244Z,0.901,-1.701897144317627,0.5813007950782776,-0.39972901344299316
1622733970240,2021-06-03T15:28:03.246Z,0.941,-0.7872629165649414,0.9471544623374939,-0.46070462465286255
1622733970281,2021-06-03T15:28:03.257Z,0.982,0.3102981150150299,0.1544715166091919,-0.46070462465286255
1622733970320,2021-06-03T15:28:03.259Z,1.021,0.9200541973114014,0.03252029791474342,-0.3387534022331238
1622733970360,2021-06-03T15:28:03.271Z,1.061,0.9200541973114014,-0.028455253690481186,-0.5216802358627319
1622733970399,2021-06-03T15:28:03.273Z,1.1,1.4078590869903564,0.03252029791474342,-0.6436314582824707
1622733970439,2021-06-03T15:28:03.275Z,1.14,0.3712737262248993,0.5203251838684082,-0.6436314582824707
1622733970478,2021-06-03T15:28:03.286Z,1.179,1.224932312965393,-0.272357702255249,-1.1924118995666504
1622733970518,2021-06-03T15:28:03.289Z,1.219,0.6151761412620544,0.1544715166091919,-0.7046070694923401
1622733970557,2021-06-03T15:28:03.290Z,1.258,0.6151761412620544,-0.08943092077970505,-0.9485095143318176
1622733970597,2021-06-03T15:28:03.301Z,1.298,0.12737128138542175,0.642276406288147,-1.1314363479614258
1622733970636,2021-06-03T15:28:03.304Z,1.337,0.00542005430907011,0.39837396144866943,-0.8265582919120789
1622733970676,2021-06-03T15:28:03.306Z,1.377,0.3712737262248993,0.5813007950782776,-0.5826558470726013
1622733970716,2021-06-03T15:28:03.317Z,1.417,0.7981029748916626,0.8252032399177551,-0.5826558470726013
1622733970757,2021-06-03T15:28:03.319Z,1.458,4.151761531829834,1.6788618564605713,-3.753387451171875
1622733970796,2021-06-03T15:28:03.321Z,1.497,5.798103332519531,8.081300735473633,-4.424119472503662
1622733970836,2021-06-03T15:28:03.333Z,1.537,11.834688186645508,5.520325183868408,-9.485095024108887
1622733970875,2021-06-03T15:28:03.335Z,1.576,17.871273040771484,3.386178970336914,-9.972900390625
1622733970915,2021-06-03T15:28:03.346Z,1.616,19.456640243530273,3.9959349632263184,-10.765583038330078
1622733970954,2021-06-03T15:28:03.348Z,1.655,17.13956642150879,3.5081300735473633,-15.39972972869873
1622733970994,2021-06-03T15:28:03.350Z,1.695,13.846883773803711,4.239837646484375,-19.7289981842041
1622733971033,2021-06-03T15:28:03.361Z,1.734,12.56639575958252,2.898374080657959,-23.387535095214844
1622733971073,2021-06-03T15:28:03.363Z,1.774,9.51761531829834,2.1056911945343018,-20.887535095214844
1622733971113,2021-06-03T15:28:03.366Z,1.814,2.993224859237671,12.532520294189453,-20.643632888793945
1622733971152,2021-06-03T15:28:03.377Z,1.853,2.8712737560272217,20.947154998779297,-23.814363479614258
1622733971192,2021-06-03T15:28:03.379Z,1.893,10.249322891235352,25.337400436401367,-25.033876419067383
1622733971233,2021-06-03T15:28:03.382Z,1.934,15.859078407287598,23.630083084106445,-29.66802215576172
1622733971272,2021-06-03T15:28:03.393Z,1.973,18.481029510498047,17.898374557495117,-33.63143539428711
1622733971312,2021-06-03T15:28:03.395Z,2.013,25.371274948120117,23.81300926208496,-40.21680450439453
1622733971351,2021-06-03T15:28:03.406Z,2.052,27.322494506835938,36.434959411621094,-54.30216979980469
1622733971391,2021-06-03T15:28:03.408Z,2.092,30.73712730407715,29.727643966674805,-52.71680450439453
1622733971430,2021-06-03T15:28:03.410Z,2.131,31.34688377380371,26.252033233642578,-47.533878326416016
1622733971470,2021-06-03T15:28:03.421Z,2.171,33.66395950317383,19.60569190979004,-43.57046127319336
1622733971510,2021-06-03T15:28:03.423Z,2.211,30.432249069213867,10.093496322631836,-35.948509216308594
1622733971549,2021-06-03T15:28:03.425Z,2.25,24.212738037109375,0.9471544623374939,-34.4850959777832
1622733971589,2021-06-03T15:28:03.437Z,2.29,21.773712158203125,-4.113821029663086,-37.71680450439453
1622733971628,2021-06-03T15:28:03.439Z,2.329,18.115177154541016,-8.016260147094727,-41.61924362182617
1622733971668,2021-06-03T15:28:03.441Z,2.369,16.529809951782227,-4.601625919342041,-40.52168273925781
1622733971709,2021-06-03T15:28:03.452Z,2.41,18.602981567382812,-3.8699188232421875,-40.033878326416016
1622733971748,2021-06-03T15:28:03.482Z,2.449,17.871273040771484,-11.796748161315918,-38.87533950805664
