epoch (ms),time (-07:00),elapsed (s),W-Axis,X-Axis (i),Y-Axis (j),Z-Axis (k)
1613664824578,2021-02-18T16:14:36.835Z,79.404,0.7996183710175767,0.3406224978524492,0.14827811131647856,0.4718054433687399
1613664824618,2021-02-18T16:14:36.846Z,79.444,0.7982847200979443,0.3414257792208887,0.14965509855746045,0.4730468205339853
1613664824657,2021-02-18T16:14:36.848Z,79.483,0.7976047433529847,0.3416063070569167,0.15019365250190933,0.4738920458373306
1613664824697,2021-02-18T16:14:36.876Z,79.523,0.7949609902813564,0.3431817447884568,0.15194999028014486,0.4766282769923536
1613664824737,2021-02-18T16:14:36.879Z,79.563,0.793061210262663,0.3439202747076809,0.1527665112857263,0.4789938981357712
1613664824778,2021-02-18T16:14:36.890Z,79.604,0.7920936807929144,0.3442298633139688,0.15317554202472802,0.4802402059138839
1613664824817,2021-02-18T16:14:36.892Z,79.643,0.7896960923894444,0.34463309677643605,0.1538676627133354,0.4836660548790467
1613664824857,2021-02-18T16:14:36.894Z,79.683,0.7886524304834925,0.34480608035669763,0.15375142132456365,0.4852799308463179
1613664824896,2021-02-18T16:14:36.906Z,79.722,0.7881574533926853,0.3450067539556942,0.1534437933498922,0.4860382399245021
1613664824936,2021-02-18T16:14:36.908Z,79.762,0.7875494311109286,0.3455368989144069,0.14965994190857854,0.4878237866621392
1613664824975,2021-02-18T16:14:36.920Z,79.801,0.7870956868438791,0.34593245058116745,0.14704126369420592,0.4890705329069433
1613664825015,2021-02-18T16:14:36.922Z,79.84100000000001,0.7865620886385385,0.3461934319159117,0.14457603786912307,0.4904772754052208
1613664825054,2021-02-18T16:14:36.935Z,79.88,0.7866027882781392,0.3461050199890408,0.1411781209251307,0.4914632303473898
1613664825094,2021-02-18T16:14:36.937Z,79.92,0.7859155308090772,0.3477782150044365,0.13653288244440487,0.4926924635234808
1613664825134,2021-02-18T16:14:36.939Z,79.96,0.7853135329855634,0.3500134473287169,0.13158889699438694,0.4934142314390625
1613664825173,2021-02-18T16:14:36.950Z,79.999,0.7853752716016144,0.3519747606849529,0.12698004637940236,0.4931282981323883
1613664825214,2021-02-18T16:14:36.953Z,80.04,0.7857974242631189,0.35435382254015485,0.12179233538116922,0.4920593495860327
1613664825254,2021-02-18T16:14:36.964Z,80.08,0.7867077552099073,0.35695531385046986,0.11546490956012255,0.4902465364148671
1613664825293,2021-02-18T16:14:36.966Z,80.119,0.7883222123174181,0.3593525054576014,0.10927458791176888,0.487311944061532
1613664825333,2021-02-18T16:14:36.969Z,80.15899999999999,0.7892688973630394,0.3603083159929077,0.1059477867672558,0.4858061254871198
1613664825372,2021-02-18T16:14:36.980Z,80.19800000000001,0.7911794453505009,0.36366638813829794,0.09528196329604748,0.4823931911457384
1613664825412,2021-02-18T16:14:36.982Z,80.238,0.7910799262748079,0.3667336332293934,0.08838895707990177,0.4815458283172441
1613664825451,2021-02-18T16:14:36.984Z,80.277,0.7910745870726954,0.3680507964380877,0.08492606654195961,0.4811727051181984
