epoch (ms),time (-07:00),elapsed (s),X-Axis (T),Y-Axis (T),Z-Axis (T)
1614183513428,2021-02-24T16:20:24.546Z,13.312999999999999,6.5916666984558105,-0.4777777791023254,-30.9777774810791
1614183513468,2021-02-24T16:20:24.561Z,13.353,6.9041666984558105,-3.4152777194976807,-32.60277938842773
1614183513508,2021-02-24T16:20:24.607Z,13.392999999999999,6.9041666984558105,-1.2277777194976809,-32.60277938842773
1614183513547,2021-02-24T16:20:24.621Z,13.432,8.029166221618652,-3.0402777194976807,-30.2277774810791
1614183513587,2021-02-24T16:20:24.635Z,13.472000000000001,7.27916669845581,-2.6652777194976807,-30.6027774810791
1614183513626,2021-02-24T16:20:24.637Z,13.511,8.404166221618652,-2.3527777194976807,-30.6027774810791
1614183513664,2021-02-24T16:20:24.652Z,13.549000000000001,9.154166221618652,-14.102777481079102,-29.4152774810791
1614183513704,2021-02-24T16:20:24.666Z,13.589,9.154166221618652,-2.3527777194976807,-28.9777774810791
1614183513743,2021-02-24T16:20:24.681Z,13.628,10.591666221618652,-0.8527777791023254,-28.2277774810791
1614183513783,2021-02-24T16:20:24.696Z,13.668,10.216666221618652,-11.540277481079102,-26.9777774810791
1614183513822,2021-02-24T16:20:24.725Z,13.707,9.529166221618652,-2.6652777194976807,-29.0402774810791
1614183513862,2021-02-24T16:20:24.727Z,13.747,9.841666221618652,-1.9777777194976809,-27.4152774810791
1614183513902,2021-02-24T16:20:24.741Z,13.787,8.779166221618652,-6.35277795791626,-30.1652774810791
1614183513941,2021-02-24T16:20:24.756Z,13.825999999999999,8.404166221618652,-1.6027777194976809,-32.60277938842773
1614183513979,2021-02-24T16:20:24.771Z,13.864,7.27916669845581,-4.16527795791626,-32.22777938842773
1614183514019,2021-02-24T16:20:24.785Z,13.904000000000002,6.9041666984558105,-8.915277481079102,-32.60277938842773
1614183514058,2021-02-24T16:20:24.787Z,13.943,6.9041666984558105,-3.7902777194976807,-34.22777938842773
1614183514098,2021-02-24T16:20:24.802Z,13.982999999999999,6.9041666984558105,-2.3527777194976807,-32.22777938842773
1614183514137,2021-02-24T16:20:24.816Z,14.022,6.2166666984558105,-3.4152777194976807,-34.22777938842773
1614183514177,2021-02-24T16:20:24.831Z,14.062000000000001,5.4666666984558105,-1.6027777194976809,-33.79027938842773
1614183514217,2021-02-24T16:20:24.845Z,14.102,5.8416666984558105,-4.54027795791626,-34.60277938842773
1614183514256,2021-02-24T16:20:24.860Z,14.140999999999998,4.7166666984558105,-3.7902777194976807,-36.60277938842773
1614183514294,2021-02-24T16:20:24.862Z,14.179,5.4666666984558105,-5.60277795791626,-34.97777938842773
1614183514334,2021-02-24T16:20:24.876Z,14.219000000000001,5.0916666984558105,-1.2277777194976809,-35.04027938842773
1614183514373,2021-02-24T16:20:24.891Z,14.258,5.4666666984558105,-3.4152777194976807,-35.41527938842773
1614183514413,2021-02-24T16:20:24.906Z,14.298,5.0916666984558105,-1.6027777194976809,-34.22777938842773
1614183514452,2021-02-24T16:20:24.920Z,14.337,5.8416666984558105,-1.9777777194976809,-33.79027938842773
1614183514492,2021-02-24T16:20:24.922Z,14.377,4.7166666984558105,-3.7902777194976807,-35.41527938842773
1614183514531,2021-02-24T16:20:24.937Z,14.415999999999999,5.4666666984558105,-3.0402777194976807,-34.22777938842773
1614183514571,2021-02-24T16:20:24.951Z,14.456,4.3416666984558105,-2.6652777194976807,-35.41527938842773
1614183514609,2021-02-24T16:20:24.966Z,14.494000000000002,5.0916666984558105,-2.6652777194976807,-35.79027938842773
1614183514649,2021-02-24T16:20:24.980Z,14.534,4.3416666984558105,-3.0402777194976807,-33.85277938842773
1614183514688,2021-02-24T16:20:24.982Z,14.573,4.7166666984558105,-3.4152777194976807,-34.22777938842773
1614183514728,2021-02-24T16:20:24.997Z,14.613,5.4666666984558105,-3.0402777194976807,-34.22777938842773
1614183514767,2021-02-24T16:20:25.011Z,14.652000000000001,5.4666666984558105,-1.6027777194976809,-33.79027938842773
1614183514807,2021-02-24T16:20:25.026Z,14.692,5.8416666984558105,-14.477777481079102,-33.79027938842773
1614183514846,2021-02-24T16:20:25.040Z,14.731,6.2166666984558105,-7.85277795791626,-34.22777938842773
1614183514884,2021-02-24T16:20:25.055Z,14.769,5.4666666984558105,-5.97777795791626,-31.4152774810791
1614183514924,2021-02-24T16:20:25.057Z,14.809000000000001,6.9041666984558105,-13.352777481079102,-31.4152774810791
1614183514964,2021-02-24T16:20:25.087Z,14.849,6.9041666984558105,-3.4152777194976807,-32.60277938842773
1614183515003,2021-02-24T16:20:25.101Z,14.888,6.9041666984558105,0.27222222089767456,-33.04027938842773
1614183515043,2021-02-24T16:20:25.116Z,14.927999999999999,6.5916666984558105,-3.0402777194976807,-33.41527938842773
1614183515082,2021-02-24T16:20:25.130Z,14.967,5.4666666984558105,-3.0402777194976807,-33.41527938842773
1614183515122,2021-02-24T16:20:25.132Z,15.007,6.2166666984558105,-4.16527795791626,-33.04027938842773
1614183515161,2021-02-24T16:20:25.146Z,15.046,5.8416666984558105,-2.6652777194976807,-33.41527938842773
1614183515199,2021-02-24T16:20:25.162Z,15.084000000000001,5.4666666984558105,-2.6652777194976807,-34.60277938842773
