epoch (ms),time (-07:00),elapsed (s),Pressure (Pa)
1623787927908,2021-06-15T20:18:40.522Z,0.35,99513.8046875
1623787927986,2021-06-15T20:18:40.534Z,0.428,99513.6640625
1623787928064,2021-06-15T20:18:40.547Z,0.506,99512.8671875
1623787928141,2021-06-15T20:18:40.588Z,0.583,99511.40625
1623787928219,2021-06-15T20:18:40.600Z,0.661,99511.40625
1623787928297,2021-06-15T20:18:40.610Z,0.739,99510.6015625
1623787928374,2021-06-15T20:18:40.616Z,0.816,99509.1015625
1623787928452,2021-06-15T20:18:40.670Z,0.894,99508.4453125
1623787928529,2021-06-15T20:18:40.671Z,0.971,99507.6484375
1623787928607,2021-06-15T20:18:40.672Z,1.049,99507.6484375
1623787928685,2021-06-15T20:18:40.673Z,1.127,99506.9765625
1623787928762,2021-06-15T20:18:40.673Z,1.204,99506.1796875
1623787928840,2021-06-15T20:18:40.684Z,1.282,99506.1796875
1623787928918,2021-06-15T20:18:40.699Z,1.36,99504.7109375
1623787928995,2021-06-15T20:18:40.704Z,1.437,99504.7109375
1623787929073,2021-06-15T20:18:40.720Z,1.515,99504.7109375
1623787929151,2021-06-15T20:18:40.733Z,1.593,99503.9140625
1623787929228,2021-06-15T20:18:40.749Z,1.67,99503.9140625
1623787929306,2021-06-15T20:18:40.757Z,1.748,99503.9140625
1623787929383,2021-06-15T20:18:40.778Z,1.825,99503.2578125
1623787929461,2021-06-15T20:18:40.786Z,1.903,99503.2578125
1623787929539,2021-06-15T20:18:40.800Z,1.981,99501.7890625
1623787929616,2021-06-15T20:18:40.809Z,2.058,99501.7890625
1623787929694,2021-06-15T20:18:40.818Z,2.136,99501.7890625
1623787929772,2021-06-15T20:18:40.837Z,2.214,99501.7890625
1623787929849,2021-06-15T20:18:40.858Z,2.291,99501.7890625
1623787929927,2021-06-15T20:18:40.867Z,2.369,99501.7890625
1623787930005,2021-06-15T20:18:40.886Z,2.447,99501.7890625
1623787930082,2021-06-15T20:18:40.912Z,2.524,99501.7890625
1623787930160,2021-06-15T20:18:40.919Z,2.602,99501.7890625
1623787930237,2021-06-15T20:18:40.924Z,2.679,99501.7890625
1623787930315,2021-06-15T20:18:40.926Z,2.757,99501.7890625
1623787930393,2021-06-15T20:18:40.932Z,2.835,99501.7890625
1623787930470,2021-06-15T20:18:40.934Z,2.912,99500.3359375
1623787930548,2021-06-15T20:18:40.936Z,2.99,99500.3359375
1623787930626,2021-06-15T20:18:40.942Z,3.068,99500.3359375
1623787930703,2021-06-15T20:18:40.948Z,3.145,99500.3359375
1623787930781,2021-06-15T20:18:40.966Z,3.223,99500.3359375
1623787930859,2021-06-15T20:18:40.987Z,3.301,99500.9921875
1623787930936,2021-06-15T20:18:41.005Z,3.378,99500.9921875
1623787931014,2021-06-15T20:18:41.025Z,3.456,99500.9921875
1623787931091,2021-06-15T20:18:41.029Z,3.533,99500.3359375
1623787931169,2021-06-15T20:18:41.036Z,3.611,99500.3359375
1623787931247,2021-06-15T20:18:41.074Z,3.689,99500.3359375
1623787931324,2021-06-15T20:18:41.097Z,3.766,99500.3359375
1623787931402,2021-06-15T20:18:41.101Z,3.844,99500.3359375
1623787931480,2021-06-15T20:18:41.119Z,3.922,99500.3359375
1623787931557,2021-06-15T20:18:41.127Z,3.999,99500.3359375
1623787931635,2021-06-15T20:18:41.149Z,4.077,99500.3359375
1623787931713,2021-06-15T20:18:41.159Z,4.155,99500.3359375
1623787931790,2021-06-15T20:18:41.165Z,4.232,99500.3359375
1623787931868,2021-06-15T20:18:41.167Z,4.31,99500.9921875
1623787931945,2021-06-15T20:18:41.182Z,4.387,99500.9921875
1623787932023,2021-06-15T20:18:41.187Z,4.465,99500.3359375
1623787932101,2021-06-15T20:18:41.204Z,4.543,99500.3359375
1623787932180,2021-06-15T20:18:41.221Z,4.622,99500.3359375
1623787932257,2021-06-15T20:18:41.240Z,4.699,99500.3359375
1623787932335,2021-06-15T20:18:41.258Z,4.777,99500.3359375
1623787932413,2021-06-15T20:18:41.263Z,4.855,99500.3359375
1623787932490,2021-06-15T20:18:41.264Z,4.932,99500.3359375
