epoch (ms),time (-07:00),elapsed (s),X-Axis (T),Y-Axis (T),Z-Axis (T)
1616624874440,2021-03-24T22:30:32.415Z,0.083,4.877840995788574,2.2869317531585693,2.4786932468414307
1616624874480,2021-03-24T22:30:32.430Z,0.123,5.252840995788574,0.4119318127632141,2.0411932468414307
1616624874519,2021-03-24T22:30:32.444Z,0.162,5.627840995788574,1.9119318723678589,2.0411932468414307
1616624874559,2021-03-24T22:30:32.460Z,0.202,5.627840995788574,0.7869318127632141,2.4161932468414307
1616624874598,2021-03-24T22:30:32.474Z,0.241,4.877840995788574,0.09943182021379471,0.7911931872367859
1616624874620,2021-03-24T22:30:32.488Z,0.263,5.252840995788574,1.1619318723678589,2.7911932468414307
1616624874660,2021-03-24T22:30:32.490Z,0.303,6.377840995788574,0.4119318127632141,0.4161931872367859
1616624874700,2021-03-24T22:30:32.505Z,0.343,5.627840995788574,1.9119318723678589,2.4161932468414307
1616624874739,2021-03-24T22:30:32.533Z,0.382,6.002840995788574,0.09943182021379471,2.0411932468414307
1616624874779,2021-03-24T22:30:32.535Z,0.422,5.627840995788574,-5.088068008422852,2.7911932468414307
1616624874818,2021-03-24T22:30:32.550Z,0.461,5.627840995788574,-3.9630682468414307,2.7911932468414307
1616624874859,2021-03-24T22:30:32.565Z,0.502,5.627840995788574,-9.838068008422852,3.1661932468414307
1616624874899,2021-03-24T22:30:32.580Z,0.542,5.252840995788574,0.09943182021379471,2.4161932468414307
1616624874938,2021-03-24T22:30:32.594Z,0.581,4.877840995788574,0.09943182021379471,3.6036932468414307
1616624874978,2021-03-24T22:30:32.609Z,0.621,5.252840995788574,1.1619318723678589,1.9786931276321411
1616624875017,2021-03-24T22:30:32.624Z,0.66,5.252840995788574,1.5369318723678589,1.9786931276321411
1616624875057,2021-03-24T22:30:32.639Z,0.7,5.627840995788574,2.2869317531585693,2.7911932468414307
1616624875097,2021-03-24T22:30:32.654Z,0.74,5.627840995788574,0.7869318127632141,1.1661931276321411
1616624875138,2021-03-24T22:30:32.669Z,0.781,5.627840995788574,1.9119318723678589,1.6036931276321411
1616624875177,2021-03-24T22:30:32.684Z,0.82,5.627840995788574,2.2869317531585693,1.6036931276321411
1616624875217,2021-03-24T22:30:32.699Z,0.86,5.627840995788574,1.9119318723678589,2.3536932468414307
1616624875256,2021-03-24T22:30:32.713Z,0.899,5.627840995788574,2.6619317531585693,3.2286932468414307
1616624875296,2021-03-24T22:30:32.715Z,0.939,5.252840995788574,1.9119318723678589,2.4161932468414307
1616624875335,2021-03-24T22:30:32.730Z,0.978,5.627840995788574,2.6619317531585693,1.6036931276321411
1616624875375,2021-03-24T22:30:32.745Z,1.018,4.877840995788574,2.2869317531585693,1.6036931276321411
1616624875416,2021-03-24T22:30:32.759Z,1.059,5.252840995788574,3.4119317531585693,3.1661932468414307
1616624875455,2021-03-24T22:30:32.775Z,1.098,6.002840995788574,1.9119318723678589,1.1661931276321411
1616624875495,2021-03-24T22:30:32.790Z,1.138,5.627840995788574,0.7869318127632141,2.7911932468414307
1616624875534,2021-03-24T22:30:32.805Z,1.177,6.002840995788574,2.6619317531585693,3.9161932468414307
1616624875574,2021-03-24T22:30:32.820Z,1.217,6.377840995788574,1.1619318723678589,1.6036931276321411
1616624875614,2021-03-24T22:30:32.834Z,1.257,4.565340995788574,-1.4005681276321411,7.541193008422852
1616624875655,2021-03-24T22:30:32.850Z,1.298,4.190340995788574,-7.275568008422852,9.541193008422852
1616624875694,2021-03-24T22:30:32.865Z,1.337,3.065340995788574,-2.8380682468414307,11.541193008422852
1616624875734,2021-03-24T22:30:32.880Z,1.377,2.315340995788574,-3.5880682468414307,13.916193008422852
1616624875773,2021-03-24T22:30:32.894Z,1.416,3.815340995788574,-10.588068008422852,15.853693008422852
1616624875813,2021-03-24T22:30:32.909Z,1.456,3.440340995788574,-3.9630682468414307,16.29119300842285
1616624875852,2021-03-24T22:30:32.924Z,1.495,4.940340995788574,-6.150568008422852,18.66619300842285
1616624875892,2021-03-24T22:30:32.954Z,1.535,5.627840995788574,-8.400568008422852,15.916193008422852
1616624875933,2021-03-24T22:30:32.969Z,1.576,6.002840995788574,-6.525568008422852,16.29119300842285
1616624875972,2021-03-24T22:30:32.985Z,1.615,5.627840995788574,-4.713068008422852,15.103693008422852
1616624876012,2021-03-24T22:30:33.000Z,1.655,6.752840995788574,-4.713068008422852,11.916193008422852
1616624876052,2021-03-24T22:30:33.014Z,1.695,8.190340995788574,-2.5255682468414307,9.916193008422852
1616624876091,2021-03-24T22:30:33.059Z,1.734,7.877840995788574,-0.6505681872367859,7.166193008422852
1616624876132,2021-03-24T22:30:33.075Z,1.775,7.127840995788574,-3.5880682468414307,6.728693008422852
1616624876172,2021-03-24T22:30:33.089Z,1.815,7.502840995788574,-3.5880682468414307,6.353693008422852
1616624876211,2021-03-24T22:30:33.105Z,1.854,7.127840995788574,-2.5255682468414307,6.353693008422852
1616624876251,2021-03-24T22:30:33.119Z,1.894,8.190340995788574,-5.088068008422852,9.166193008422852
1616624876290,2021-03-24T22:30:33.134Z,1.933,8.565340995788574,-6.150568008422852,16.29119300842285
1616624876330,2021-03-24T22:30:33.149Z,1.973,7.877840995788574,-10.213068008422852,20.29119300842285
1616624876369,2021-03-24T22:30:33.164Z,2.012,7.502840995788574,-11.650568008422852,24.66619300842285
1616624876409,2021-03-24T22:30:33.178Z,2.052,6.752840995788574,-12.775568008422852,25.85369300842285
1616624876449,2021-03-24T22:30:33.180Z,2.092,6.377840995788574,-13.900568008422852,26.22869300842285
1616624876490,2021-03-24T22:30:33.195Z,2.133,7.127840995788574,-13.525568008422852,24.60369300842285
1616624876529,2021-03-24T22:30:33.210Z,2.172,6.377840995788574,-13.900568008422852,24.66619300842285
1616624876569,2021-03-24T22:30:33.226Z,2.212,5.252840995788574,-23.40056800842285,26.22869300842285
1616624876608,2021-03-24T22:30:33.240Z,2.251,4.565340995788574,-12.775568008422852,23.85369300842285
1616624876648,2021-03-24T22:30:33.255Z,2.291,4.940340995788574,-14.275568008422852,25.04119300842285
1616624876687,2021-03-24T22:30:33.270Z,2.33,5.252840995788574,-14.963068008422852,24.66619300842285
1616624876727,2021-03-24T22:30:33.285Z,2.37,4.565340995788574,-12.775568008422852,23.85369300842285
1616624876768,2021-03-24T22:30:33.300Z,2.411,4.565340995788574,-14.275568008422852,25.85369300842285
1616624876807,2021-03-24T22:30:33.315Z,2.45,4.940340995788574,-14.963068008422852,24.22869300842285
1616624876847,2021-03-24T22:30:33.330Z,2.49,5.627840995788574,-13.150568008422852,23.85369300842285
1616624876887,2021-03-24T22:30:33.346Z,2.53,5.627840995788574,-12.400568008422852,23.85369300842285
1616624876926,2021-03-24T22:30:33.360Z,2.569,6.377840995788574,-12.025568008422852,23.04119300842285
1616624876966,2021-03-24T22:30:33.374Z,2.609,6.002840995788574,-16.46306800842285,24.22869300842285
1616624877007,2021-03-24T22:30:33.390Z,2.65,6.002840995788574,-18.65056800842285,23.41619300842285
1616624877046,2021-03-24T22:30:33.405Z,2.689,5.627840995788574,-13.525568008422852,22.22869300842285
1616624877086,2021-03-24T22:30:33.419Z,2.729,6.002840995788574,-10.963068008422852,24.22869300842285
1616624877125,2021-03-24T22:30:33.435Z,2.768,6.377840995788574,-12.775568008422852,23.85369300842285
1616624877165,2021-03-24T22:30:33.449Z,2.808,7.127840995788574,-12.400568008422852,23.47869300842285
1616624877204,2021-03-24T22:30:33.464Z,2.847,8.190340995788574,-13.900568008422852,25.04119300842285
1616624877245,2021-03-24T22:30:33.479Z,2.888,8.565340995788574,-12.400568008422852,25.85369300842285
1616624877285,2021-03-24T22:30:33.509Z,2.928,8.565340995788574,-13.900568008422852,24.22869300842285
1616624877325,2021-03-24T22:30:33.524Z,2.968,10.065340995788574,-16.08806800842285,27.79119300842285
1616624877364,2021-03-24T22:30:33.539Z,3.007,10.815340995788574,-24.15056800842285,27.41619300842285
1616624877404,2021-03-24T22:30:33.554Z,3.047,10.065340995788574,-16.08806800842285,27.04119300842285
1616624877443,2021-03-24T22:30:33.570Z,3.086,11.502840995788574,-17.21306800842285,28.22869300842285
1616624877483,2021-03-24T22:30:33.584Z,3.126,11.502840995788574,-26.02556800842285,29.04119300842285
1616624877522,2021-03-24T22:30:33.598Z,3.165,12.252840995788574,-19.02556800842285,30.97869300842285
1616624877563,2021-03-24T22:30:33.600Z,3.206,11.877840995788574,-21.96306800842285,33.791194915771484
1616624877603,2021-03-24T22:30:33.629Z,3.246,11.502840995788574,-24.52556800842285,32.166194915771484
1616624877642,2021-03-24T22:30:33.643Z,3.285,12.627840995788574,-23.40056800842285,32.603694915771484
1616624877682,2021-03-24T22:30:33.645Z,3.325,11.127840995788574,-23.77556800842285,33.416194915771484
1616624877722,2021-03-24T22:30:33.659Z,3.365,13.377840995788574,-26.02556800842285,33.791194915771484
1616624877761,2021-03-24T22:30:33.675Z,3.404,12.252840995788574,-27.46306800842285,34.603694915771484
1616624877801,2021-03-24T22:30:33.689Z,3.444,13.377840995788574,-26.71306800842285,34.603694915771484
1616624877842,2021-03-24T22:30:33.704Z,3.485,11.127840995788574,-31.15056800842285,34.603694915771484
1616624877881,2021-03-24T22:30:33.718Z,3.524,12.252840995788574,-29.65056800842285,34.166194915771484
1616624877921,2021-03-24T22:30:33.734Z,3.564,11.877840995788574,-28.58806800842285,34.603694915771484
1616624877960,2021-03-24T22:30:33.748Z,3.603,13.002840995788574,-28.96306800842285,34.978694915771484
1616624878000,2021-03-24T22:30:33.750Z,3.643,11.127840995788574,-27.08806800842285,35.353694915771484
1616624878039,2021-03-24T22:30:33.765Z,3.682,11.877840995788574,-31.90056800842285,35.353694915771484
1616624878079,2021-03-24T22:30:33.808Z,3.722,11.877840995788574,-32.213069915771484,33.791194915771484
1616624878120,2021-03-24T22:30:33.810Z,3.763,11.127840995788574,-32.963069915771484,34.603694915771484
1616624878159,2021-03-24T22:30:33.825Z,3.802,11.502840995788574,-34.463069915771484,35.353694915771484
1616624878199,2021-03-24T22:30:33.840Z,3.842,11.502840995788574,-29.65056800842285,33.416194915771484
1616624878239,2021-03-24T22:30:33.855Z,3.882,12.252840995788574,-29.27556800842285,34.603694915771484
1616624878278,2021-03-24T22:30:33.870Z,3.921,11.502840995788574,-44.338069915771484,34.603694915771484
1616624878318,2021-03-24T22:30:33.885Z,3.961,11.502840995788574,-31.52556800842285,34.166194915771484
1616624878359,2021-03-24T22:30:33.900Z,4.002,10.815340995788574,-30.77556800842285,36.166194915771484
1616624878398,2021-03-24T22:30:33.929Z,4.041,11.190340995788574,-31.90056800842285,33.791194915771484
1616624878438,2021-03-24T22:30:33.944Z,4.081,10.815340995788574,-30.40056800842285,34.166194915771484
1616624878477,2021-03-24T22:30:33.959Z,4.12,11.877840995788574,-31.15056800842285,33.791194915771484
1616624878517,2021-03-24T22:30:33.973Z,4.16,11.502840995788574,-33.338069915771484,32.603694915771484
1616624878556,2021-03-24T22:30:33.989Z,4.199,10.815340995788574,-32.213069915771484,32.603694915771484
1616624878596,2021-03-24T22:30:34.003Z,4.239,10.815340995788574,-34.088069915771484,34.978694915771484
1616624878637,2021-03-24T22:30:34.005Z,4.28,10.440340995788574,-33.713069915771484,32.978694915771484
1616624878677,2021-03-24T22:30:34.021Z,4.32,9.315340995788574,-33.338069915771484,34.603694915771484
1616624878716,2021-03-24T22:30:34.035Z,4.359,9.315340995788574,-33.713069915771484,34.978694915771484
1616624878756,2021-03-24T22:30:34.065Z,4.399,8.190340995788574,-34.463069915771484,34.166194915771484
1616624878795,2021-03-24T22:30:34.080Z,4.438,8.565340995788574,-36.275569915771484,34.603694915771484
1616624878835,2021-03-24T22:30:34.095Z,4.478,8.190340995788574,-32.963069915771484,34.978694915771484
1616624878874,2021-03-24T22:30:34.110Z,4.517,7.877840995788574,-33.713069915771484,34.603694915771484
