epoch (ms),time (-07:00),elapsed (s),W-Axis,X-Axis (i),Y-Axis (j),Z-Axis (k)
1612559423396,2021-02-05T21:11:08.399Z,46.452,-0.929419790788918,-0.32388583590484965,-0.12117203178346153,0.12881830810707298
1612559423436,2021-02-05T21:11:08.401Z,46.492,-0.9294656490781036,-0.32402487887109666,-0.12212474069916082,0.12722827030795214
1612559423476,2021-02-05T21:11:08.416Z,46.532,-0.9293245417109929,-0.3246724051000676,-0.12222238079988765,0.1265125099418936
1612559423514,2021-02-05T21:11:08.430Z,46.57,-0.9293657422929402,-0.3247173359391567,-0.12161128907530933,0.12668331840582175
1612559423553,2021-02-05T21:11:08.445Z,46.608999999999995,-0.9293395927465816,-0.32471613983003383,-0.1219927523759042,0.12651133646931145
1612559423593,2021-02-05T21:11:08.459Z,46.648999999999994,-0.929295620410442,-0.3247351226561589,-0.12244932633717955,0.1263444200549911
1612559423632,2021-02-05T21:11:08.474Z,46.688,-0.929257961895023,-0.3246855782955283,-0.1224936200112634,0.12670528228192635
1612559423672,2021-02-05T21:11:08.476Z,46.728,-0.92929498416414,-0.32464394991010964,-0.12180163616648695,0.12720652350135175
1612559423711,2021-02-05T21:11:08.490Z,46.766999999999996,-0.9292510096949614,-0.324590970978688,-0.12187238676556855,0.1275946075822604
1612559423751,2021-02-05T21:11:08.505Z,46.806999999999995,-0.9292350543061152,-0.3245800375631507,-0.12202879127943154,0.12758913418899004
1612559423791,2021-02-05T21:11:08.520Z,46.847,-0.9291711537528521,-0.32452211740729386,-0.1219965549222998,0.1282310529246742
1612559423829,2021-02-05T21:11:08.534Z,46.885,-0.9291404059723328,-0.32454355869342943,-0.1217478877330749,0.12863528416693432
1612559423868,2021-02-05T21:11:08.536Z,46.924,-0.9289699369140988,-0.32486036732975,-0.12161595725178535,0.12919039047052602
1612559423908,2021-02-05T21:11:08.550Z,46.964,-0.9288435383428562,-0.3248861918793289,-0.12120613534736133,0.1304136356330432
1612559423947,2021-02-05T21:11:08.565Z,47.003,-0.928751455537318,-0.3248112642517617,-0.12134586213641145,0.13112420903424507
1612559423987,2021-02-05T21:11:08.580Z,47.043,-0.928590922907128,-0.3247198138500525,-0.12268015292815446,0.13124603028358725
1612559424026,2021-02-05T21:11:08.594Z,47.082,-0.9282516185219022,-0.3251033211228531,-0.12338844275707325,0.1320305097329571
1612559424066,2021-02-05T21:11:08.596Z,47.122,-0.9278860994631636,-0.32531322832908066,-0.12402601135151176,0.1334774827653803
1612559424105,2021-02-05T21:11:08.611Z,47.161,-0.9271590381413636,-0.3260017073795027,-0.12576511047485936,0.1352114705403233
1612559424144,2021-02-05T21:11:08.625Z,47.2,-0.9261347948080584,-0.32676597495515514,-0.12820962960849405,0.13806024168128686
1612559424183,2021-02-05T21:11:08.640Z,47.239,-0.9248609105884156,-0.3274670229841757,-0.13155634770046712,0.14174121596473455
1612559424223,2021-02-05T21:11:08.654Z,47.278999999999996,-0.923369742184162,-0.3281642460370143,-0.13581461591323676,0.14577701103415566
1612559424262,2021-02-05T21:11:08.669Z,47.318000000000005,-0.9217039336978272,-0.3284152294253727,-0.14140223622372433,0.15036855814418482
1612559424302,2021-02-05T21:11:08.671Z,47.358000000000004,-0.9195139132898305,-0.32878476596188105,-0.14899640175007886,0.1555468199718098
1612559424341,2021-02-05T21:11:08.700Z,47.397,-0.9171835755840586,-0.3290035717085969,-0.15695974748510566,0.16091791743382494
1612559424381,2021-02-05T21:11:08.715Z,47.437,-0.9146009548335468,-0.3294594751267985,-0.16519484797183606,0.16634966146734614
1612559424420,2021-02-05T21:11:08.730Z,47.476000000000006,-0.9120316622444348,-0.3291714988647773,-0.17345235255314648,0.17250696447549174
1612559424459,2021-02-05T21:11:08.744Z,47.515,-0.9092600803929656,-0.32903126412886896,-0.18216638596652934,0.1783253802839913
1612559424498,2021-02-05T21:11:08.746Z,47.553999999999995,-0.9057476667440758,-0.3287859832211679,-0.19313495274621764,0.1849860304257286
1612559424538,2021-02-05T21:11:08.761Z,47.593999999999994,-0.9021495302174308,-0.3283453672398867,-0.2036313484441088,0.19196306642530586
1612559424577,2021-02-05T21:11:08.775Z,47.633,-0.8985744091980167,-0.32715055544523586,-0.2138354809522344,0.1995267708660561
1612559424617,2021-02-05T21:11:08.789Z,47.673,-0.8948733531278885,-0.32593329934344656,-0.22414965472048184,0.2067029233693453
1612559424656,2021-02-05T21:11:08.791Z,47.711999999999996,-0.8909453757349938,-0.32438992973268244,-0.2351372565716628,0.2137708621781934
1612559424696,2021-02-05T21:11:08.805Z,47.751999999999995,-0.8868492875036643,-0.3227533719807852,-0.2465955222512769,0.2202708572074297
1612559424735,2021-02-05T21:11:08.820Z,47.791000000000004,-0.8825583045698813,-0.32108368043440005,-0.25792291639837994,0.2268741465879069
1612559424773,2021-02-05T21:11:08.835Z,47.82899999999999,-0.8780275261025839,-0.3192261316219507,-0.26913903848431314,0.23393699634645376
1612559424813,2021-02-05T21:11:08.849Z,47.869,-0.8731429361481828,-0.3174152599739432,-0.2809632008562156,0.24068370438156814
